DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;FT;DPTO;AREA;fex_c_2011
803484;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;5;5;622.184.746.721.532
803484;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;622.184.746.721.532
803485;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;686.598.958.254.755
803485;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;1;1;5;5;686.598.958.254.755
803485;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;686.598.958.254.755
803485;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;686.598.958.254.755
803485;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;686.598.958.254.755
803485;1;7;1;90;;2;;1;2;1;2;2;2;2;2;2;;;3;;18;;;;;;;1;1;5;5;686.598.958.254.755
803487;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;723.523.902.927.996
803487;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;5;5;723.523.902.927.996
803487;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;723.523.902.927.996
803488;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;20;;;;;;;1;1;5;5;670.258.092.444.028
803488;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;670.258.092.444.028
803489;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;5;5;671.237.157.051.762
803489;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;5;5;671.237.157.051.762
803489;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;671.237.157.051.762
803489;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;1;1;5;5;671.237.157.051.762
803490;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;5;;;;;;;1;1;5;5;69.930.748.547.389
803490;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;20;;;;;;;1;1;5;5;69.930.748.547.389
803490;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;69.930.748.547.389
803490;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;69.930.748.547.389
803490;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;69.930.748.547.389
803491;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;20;;;;;;;1;1;5;5;825.938.468.288.184
803492;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;5;5;465.183.776.866.582
803492;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;18;;25;;;;;;;1;1;5;5;465.183.776.866.582
803492;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;465.183.776.866.582
803492;1;4;1;90;;2;;1;2;2;2;2;1;2;2;2;;;5;;;;;5;;;;1;1;5;5;465.183.776.866.582
803493;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;15;;;;;;;1;1;5;5;995.346.005.640.463
803493;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;995.346.005.640.463
803493;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;995.346.005.640.463
803493;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;995.346.005.640.463
803494;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;12;;;;;;;1;1;5;5;255.110.851.858.153
803494;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;5;5;255.110.851.858.153
803495;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;686.985.994.312.305
803495;1;2;1;90;;2;;1;2;2;1;2;2;2;2;2;;;21;;;20;;;;;;1;1;5;5;686.985.994.312.305
803495;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;686.985.994.312.305
803496;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;614.704.906.086.109
803497;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;5;5;131.154.619.115.586
803497;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;131.154.619.115.586
803497;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;5;5;131.154.619.115.586
803498;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;158.402.317.588.211
803499;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;10;;;;;;;1;1;5;5;152.115.078.760.944
803499;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;152.115.078.760.944
803499;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;5;5;152.115.078.760.944
803500;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;140.294.198.235.681
803500;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;140.294.198.235.681
803501;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;5;5;741.472.041.814.418
803501;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;20;;;;;;;1;1;5;5;741.472.041.814.418
803502;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;5;5;148.598.861.023.545
803502;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;148.598.861.023.545
803503;1;1;1;90;;2;;1;2;2;1;2;2;2;2;2;;;18;;;30;;;;;;1;1;5;5;25.352.957.216.845
803503;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;25.352.957.216.845
803504;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;3;;15;;;;;;;1;1;5;5;276.105.280.740.454
803504;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;20;;;;;;;1;1;5;5;276.105.280.740.454
803505;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;869.472.858.184.145
803505;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;18;;10;;;;;;;1;1;5;5;869.472.858.184.145
803505;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;869.472.858.184.145
803506;1;1;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;1;1;1;5;5;847.564.774.298.973
803506;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;847.564.774.298.973
803507;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;1;1;5;5;746.799.727.729.777
803507;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;10;;;;;;;1;1;5;5;746.799.727.729.777
803508;1;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;14;;;;;;;;2;1;1;5;5;799.491.428.576.476
803508;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;5;5;799.491.428.576.476
803508;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;5;5;799.491.428.576.476
803509;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;694.689.130.349.688
803509;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;5;5;694.689.130.349.688
803509;1;3;1;90;;2;;1;2;2;2;2;2;2;2;1;;;4;;;;;;;;6;1;1;5;5;694.689.130.349.688
803510;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;5;;;;;;;1;1;5;5;813.976.425.442.574
803510;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;5;5;813.976.425.442.574
803512;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;724.884.129.772.896
803512;1;2;1;90;;2;;1;2;1;2;2;1;2;2;2;;;14;;15;;;2;;;;1;1;5;5;724.884.129.772.896
803512;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;724.884.129.772.896
803512;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;12;;;;;;;1;1;5;5;724.884.129.772.896
803512;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;5;5;724.884.129.772.896
803512;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;724.884.129.772.896
803513;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;5;5;787.258.011.662.964
803514;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;786.296.865.968.145
803514;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;5;5;786.296.865.968.145
803514;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;786.296.865.968.145
803514;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;786.296.865.968.145
803515;1;1;1;90;;2;;1;2;2;2;2;1;2;2;2;;;20;;;;;2;;;;1;1;5;5;648.205.180.694.435
803516;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;847.564.774.298.973
803516;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;847.564.774.298.973
803517;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;163.008.712.859.676
803517;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;163.008.712.859.676
803517;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;163.008.712.859.676
803517;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;163.008.712.859.676
803518;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;833.079.777.432.875
803518;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;5;5;833.079.777.432.875
803518;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;833.079.777.432.875
803519;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;787.258.011.662.964
803520;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;883.957.855.050.243
803520;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;15;;;;;;;1;1;5;5;883.957.855.050.243
803521;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;672.724.292.848.168
803521;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;5;5;672.724.292.848.168
803522;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;847.564.774.298.973
803522;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;847.564.774.298.973
803523;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;162.768.240.857.737
803523;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;5;5;162.768.240.857.737
803523;1;3;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;8;;;;1;1;5;5;162.768.240.857.737
803523;1;4;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;4;;;;1;1;5;5;162.768.240.857.737
803524;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;152.355.550.762.882
803524;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;152.355.550.762.882
803524;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;152.355.550.762.882
803525;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;13.381.473.026.945
803525;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;13.381.473.026.945
803525;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;13.381.473.026.945
803525;1;4;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;4;;;;1;1;5;5;13.381.473.026.945
803525;1;5;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;4;;;;1;1;5;5;13.381.473.026.945
803525;1;6;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;5;;;;1;1;5;5;13.381.473.026.945
803525;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;13.381.473.026.945
803527;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;567.698.699.219.419
803527;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;1;1;5;5;567.698.699.219.419
803527;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;567.698.699.219.419
803527;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;567.698.699.219.419
803528;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;764.670.559.957.356
803528;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;1;1;5;5;764.670.559.957.356
803528;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;5;5;764.670.559.957.356
803529;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;759.490.377.940.462
803529;1;2;1;90;;2;;1;2;2;2;2;2;2;2;1;;;21;;;;;;;;1;1;1;5;5;759.490.377.940.462
803529;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;759.490.377.940.462
803530;1;1;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;40;1;1;5;5;749.439.891.055.237
803530;1;2;1;90;;2;;1;2;2;1;2;2;2;2;2;;;22;;;20;;;;;;1;1;5;5;749.439.891.055.237
803530;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;749.439.891.055.237
803531;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;5;5;707.133.513.671.366
803532;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;5;5;707.133.513.671.366
803533;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;84.821.153.346.958
803533;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;84.821.153.346.958
803534;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;754.736.801.662.372
803534;1;2;1;90;;2;;1;2;2;1;2;2;2;2;2;;;21;;;14;;;;;;1;1;5;5;754.736.801.662.372
803534;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;754.736.801.662.372
803535;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;141.244.913.491.299
803535;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;5;5;141.244.913.491.299
803536;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;5;5;112.483.632.041.975
803536;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;5;5;112.483.632.041.975
803537;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;5;5;157.451.602.332.593
803539;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;5;5;146.216.442.220.192
803539;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;146.216.442.220.192
803539;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;15;;;;;;;1;1;5;5;146.216.442.220.192
803540;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;847.564.774.298.973
803540;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;847.564.774.298.973
803542;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;1;1;5;5;72.698.704.494.832
803542;1;2;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;8;1;1;5;5;72.698.704.494.832
803542;1;3;1;90;;2;;1;2;2;2;2;2;2;2;1;;;2;;;;;;;;8;1;1;5;5;72.698.704.494.832
803543;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;789.545.387.536.914
803544;1;1;1;90;;2;;1;2;1;2;2;2;2;2;1;;;20;;24;;;;;;24;1;1;5;5;529.896.950.209.282
803544;1;2;1;90;;2;;1;2;1;2;2;2;2;2;1;;;25;;24;;;;;;24;1;1;5;5;529.896.950.209.282
803544;1;3;1;90;;2;;1;2;1;2;2;2;2;2;1;;;24;;24;;;;;;24;1;1;5;5;529.896.950.209.282
803544;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;529.896.950.209.282
803549;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;5;5;873.062.951.060.439
803549;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;873.062.951.060.439
803549;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;5;5;873.062.951.060.439
803549;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;873.062.951.060.439
803549;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;873.062.951.060.439
803550;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;45;;45;;;;;;;1;1;5;5;883.957.855.050.243
803550;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;20;;;;;;;1;1;5;5;883.957.855.050.243
803552;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;5;5;747.292.756.948.314
803552;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;747.292.756.948.314
803552;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;747.292.756.948.314
803552;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;747.292.756.948.314
803553;1;1;1;90;;2;;1;2;2;1;2;2;2;2;2;;;25;;;2;;;;;;1;1;5;5;706.224.567.456.494
803553;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;5;5;706.224.567.456.494
803554;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;5;5;648.205.180.694.435
803555;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;68.020.413.348.359
803555;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;45;;;;;;;1;1;5;5;68.020.413.348.359
803555;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;68.020.413.348.359
803555;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;30;;;;;;;1;1;5;5;68.020.413.348.359
803556;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;151.404.835.507.264
803556;1;2;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;10;1;1;5;5;151.404.835.507.264
803556;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;151.404.835.507.264
803557;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;156.077.615.317.235
803557;1;2;1;90;;2;;1;2;1;1;2;2;2;2;2;;;10;;40;3;;;;;;1;1;5;5;156.077.615.317.235
803558;1;1;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;4;;;;1;1;5;5;180.623.592.131.378
803558;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;180.623.592.131.378
803558;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;180.623.592.131.378
803561;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;813.976.425.442.574
803561;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;5;5;813.976.425.442.574
803563;1;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;25;;;;;;;;6;1;1;5;5;706.224.567.456.494
803563;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;706.224.567.456.494
803564;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;81.750.976.470.252
803564;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;5;5;81.750.976.470.252
803564;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;81.750.976.470.252
803564;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;81.750.976.470.252
803565;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;5;5;812.538.738.799.606
803565;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;812.538.738.799.606
803565;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;5;5;812.538.738.799.606
803565;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;812.538.738.799.606
803566;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;5;5;770.427.442.883.963
803566;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;770.427.442.883.963
803567;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;948.578.548.809.276
803567;1;2;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;10;;;;1;1;5;5;948.578.548.809.276
803567;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;948.578.548.809.276
803568;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;908.050.361.465.171
803568;1;2;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;4;1;1;5;5;908.050.361.465.171
803568;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;908.050.361.465.171
803569;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;5;5;648.205.180.694.435
803570;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;169.512.954.859.795
803570;1;2;1;90;;2;;1;2;2;2;1;2;2;2;1;;;40;;;;6;;;;7;1;1;5;5;169.512.954.859.795
803571;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;152.934.111.991.471
803571;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;35;;;;;;;1;1;5;5;152.934.111.991.471
803571;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;152.934.111.991.471
803572;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;140.294.198.235.681
803572;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;5;5;140.294.198.235.681
803573;1;1;1;90;;2;;2;1;2;2;2;2;2;2;2;;;;10;;;;;;;;1;1;5;5;169.512.954.859.795
803573;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;5;5;169.512.954.859.795
803574;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;850.369.506.193.844
803574;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;15;;;;;;;1;1;5;5;850.369.506.193.844
803575;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;5;5;129.641.036.138.887
803576;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;927.492.244.946.203
803576;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;5;;;;;;;1;1;5;5;927.492.244.946.203
803576;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;927.492.244.946.203
803576;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;927.492.244.946.203
803577;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;5;5;670.258.092.444.028
803577;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;5;5;670.258.092.444.028
803578;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;5;5;789.989.912.188.634
803578;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;5;;;;;;;1;1;5;5;789.989.912.188.634
803578;1;3;1;90;;2;;1;2;2;2;2;1;2;2;2;;;10;;;;;15;;;;1;1;5;5;789.989.912.188.634
803578;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;789.989.912.188.634
803578;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;5;5;789.989.912.188.634
