DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
509015;1;5;73;70;4;48;1; ;1;1;2;18;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;45;32;8512;85;73;157,074618973577
509016;1;2;73;70;12;48;5; ;1;1;2;420;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;49;54;9500;95;73;197,707510392507
509017;1;2;73;70;24;48;3; ;1;1;2;8;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;240000;1;55;55;9500;95;73;225,714600009347
509017;1;6;73;70;12;35;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;73;225,714600009347
509021;1;2;73;70;2;48;1; ;1;1;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;09;11;8532;85;73;197,707510392507
509023;1;2;73;70;2;50;2; ;2;2;2;8;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;58;58;7524;75;73;201,365403816042
509023;1;3;73;70;2;48;1; ;1;1;2;2;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;100000;1;45;97;6310;63;73;201,365403816042
509034;1;4;73;70;48;48;1; ;1;1;2;48;5; ;3;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;45;21;7492;74;73;87,4714856520171
509035;1;2;73;70;12;48;1; ;2;2;2;36;1; ;8;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;3900000;1;37;37;8511;85;73;152,007432893516
509050;1;3;73;70;208;48;4; ;1;1;2;104;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;9500;95;73;165,646723094264
509055;1;3;73;70;20;30;1; ;1;1;2;72;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;34;79;1810;18;73;113,78822275397
509060;1;5;73;70;4;56;2; ;2;2;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;58;03;7220;72;73;209,398213559664
509061;2;2;73;70;4;30;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;73;198,031286324373
509065;1;3;76;70;13;40;1; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;01; ; ; ;76;925,894783333735
509069;1;1;76;70;52;50;1; ;1;1;2;36;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;93;2811;28;76;2484,46444123225
509070;1;1;76;70;2;55;1; ;1;1;2;2;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;5000000;1;79;79;1810;18;76;2581,43024710535
509070;2;1;76;70;52;50;4; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;62;62;0140;01;76;2581,43024710535
509072;1;2;76;70;2;48;1; ;1;1;2;2;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1700000;1;33;16;7430;74;76;2397,0002821399
509073;1;3;76;70;2;60;1; ;1;1;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;98;6031;60;76;559,337671152036
509079;1;2;76;70;28;48;1; ;2;2;2;28;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1350000;1;98;98;6021;60;76;484,699342896976
509080;1;4;76;70;32;48;1; ;1;2;2;18;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8512;85;76;3353,23578486129
509087;1;3;76;70;8;48;1; ;2;2;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;39;95;5272;52;76;686,197427903293
509088;1;1;76;70;16;48;4; ;2;2;2;16;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;45;98;6031;60;76;686,197427903293
509115;1;3;76;70;8;48;1; ;1;1;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;800000;1;55;55;8041;80;76;1720,20300990841
509122;1;4;76;70;8;40;1; ;1;1;2;17;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;13;13;8041;80;76;496,062135432612
509123;1;1;76;70;104;48;4; ;2;2;2;104;4; ;3;9;DE SU BOLSILLO; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;93;93;5020;50;76;654,608023122885
509127;1;2;76;70;4;48;1; ;2;2;2;4;1; ;9;9;EPS; ; ; ; ; ; ; ; ;1; ;1;325000;1;975000;1;84;84;2423;24;76;730,521280572281
509141;1;2;76;70;52;48;3; ;1;1;2;13;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;54;54;9500;95;76;1277,98447839
509166;1;1;76;70;8;48;1; ;2;2;2;30;1; ;4;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;2598000;1;53;53;5521;55;76;743,654025736356
509166;1;6;76;70;2;45;2; ;2;2;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;95;4521;45;76;743,654025736356
509175;1;2;76;70;102;50;2; ;2;2;2;102;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;21;21;1411;14;76;654,550074102187
509177;1;1;76;70;6;60;4; ;1;1;2;47;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;77;1581;15;76;560,70932650498
509189;1;6;76;70;8;72;1; ;1;1;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;97;95;5241;52;76;696,484666275429
509192;1;2;76;70;96;30;1; ;1;1;2;33;4; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;180000;1;53;79;1810;18;76;823,939778479109
509192;1;6;76;70;24;40;1; ;1;1;2;28;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;60000;1;97;59;2812;28;76;823,939778479109
509202;1;6;76;70;4;40;1; ;1;1;2;6;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;5100000;1;62;62;0118;01;76;846,284478367535
509207;1;3;76;70;24;56;1; ;2;2;2;104;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8043;80;76;623,997446347368
509207;1;4;76;70;25;48;1; ;2;2;2;35;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;97;75;1810;18;76;623,997446347368
509209;1;1;76;70;4;45;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;76;586,612348805003
509211;1;5;76;70;52;54;1; ;1;1;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;90000;1;180000;1;95;95;4521;45;76;511,568609078926
509224;1;2;76;70;4;48;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;320000;1;3520000;1;37;72;2729;27;76;524,718011607581
509226;1;2;76;70;8;48;1; ;2;1;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;460000;1;460000;1;59;54;9500;95;76;607,402834414591
509246;1;3;76;70;48;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;76;540,057295484886
509251;1;3;76;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;76;818,697765462433
509259;1;2;76;70;5;48;1; ;2;2;2;5;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1;98;1;45;45;2102;21;76;1012,00301861049
509269;1;2;76;70;8;48;1; ;2;2;2;12;1; ;4;9;CARTA SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;32;34;6599;65;76;424,85643245871
509269;1;3;76;70;4;48;1; ;2;2;2;104;1; ;2;9;CARTA SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;76;424,85643245871
509273;1;5;76;70;8;48;1; ;1;1;2;8;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;90;90;2529;25;76;769,193454657179
509277;1;2;76;70;4;28;4; ;1;1;2;156;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;94;45;1530;15;76;855,104034999908
509298;1;1;76;70;2;72;1; ;1;1;2;2;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;4000000;1;84;84;5040;50;76;940,399183850754
509298;1;5;76;70;48;48;1; ;1;1;2;288;1; ;5;9;DE SU BOLSILLO; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;59;9192;91;76;940,399183850754
509305;1;3;76;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;76;668,321299016356
509443;1;3;05;70;12;48;1; ;2;2;2;12;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;12;39;7512;75;05;1099,83627055656
509452;1;1;05;70;20;48;4; ;1;1;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;98;98;6031;60;05;844,807660191805
509461;1;2;05;70;12;48;1; ;1;1;2;38;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;35000;2; ;1;79;57;9302;93;05;785,676092457942
509477;1;1;05;70;24;48;1; ;1;1;2;520;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;90;90;2529;25;05;718,2929845756
509480;1;2;05;70;160;50;1; ;1;1;2;160;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5529;55;05;505,015036747792
509505;1;1;05;70;8;48;1; ;2;2;2;288;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;03;03;7530;75;05;1571,22919871835
509519;1;2;05;70;16;48;1; ;2;2;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3800000;1;39;39;5235;52;05;759,148916157914
509520;1;1;05;70;32;48;1; ;2;2;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;84;84;1810;18;05;696,364634755609
509520;1;2;05;70;104;48;1; ;1;1;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;05;696,364634755609
509521;1;3;05;70;48;48;1; ;1;1;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;37;37;7494;74;05;718,2929845756
509523;1;4;05;70;12;48;1; ;1;1;2;72;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;310000;1;45;45;5241;52;05;1007,8829745861
509524;1;2;05;70;8;48;1; ;1;1;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;125000;1;1200000;1;84;84;5020;50;05;456,621003726541
509529;1;2;05;70;2;48;1; ;2;2;2;104;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;79;1810;18;05;353,051561951406
509529;1;8;05;70;1;48;1; ;1;1;2;36;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;00;77;9242;92;05;353,051561951406
509541;1;5;08;70;96;48;1; ;2;2;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;37;5233;52;08;324,763944185756
509666;1;2;50;70;6;48;1; ;1;1;2;2;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4300000;1;79;45;5241;52;50;288,696559211181
509681;1;1;54;70;8;40;1; ;1;1;2;120;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;7511;75;54;287,562182875272
509753;1;2;05;70;78;48;1; ;1;1;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;33;49;7130;71;05;567,252384977928
509775;1;2;05;70;68;48;1; ;1;1;2;68;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;50;5521;55;05;860,09263952749
509779;1;1;05;70;104;48;1; ;2;1;2;104;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;85;4542;45;05;778,148338980285
509786;1;3;08;70;52;50;1; ;2;2;2;104;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;5231;52;08;501,722202327417
509800;1;3;08;70;52;48;1; ;1;1;2;52;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;08;481,218851332562
509804;1;1;08;70;2;40;4; ;1;1;2;4;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;480000;1;56;56;9301;93;08;453,464776429647
509824;1;3;08;70;52;48;1; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;51;5521;55;08;358,546880677564
509824;1;4;08;70;104;40;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;07; ; ; ;08;358,546880677564
509826;1;2;11;70;12;48;1; ;2;2;2;12;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;38;38;7499;74;11;1794,59926920418
509826;1;3;11;70;16;48;1; ;1;1;2;72;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;38;38;6421;64;11;1794,59926920418
509842;1;2;11;70;2;40;1; ;2;2;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;433700;1;45;45;5244;52;11;2380,08204962508
509843;1;2;11;70;10;48;1; ;1;1;2;10;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;75;1710;17;11;2429,76947183264
509849;1;3;11;70;5;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;80; ; ; ;11;2985,40696344321
509850;1;1;11;70;3;20;1; ;2;1;2;7;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;80;45;5262;52;11;1964,24505036829
509855;1;2;11;70;52;48;1; ;2;1;2;52;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;3311;33;11;2260,12369066852
509980;1;2;17;70;4;48;1; ;2;2;2;52;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;8512;85;17;172,340240936688
509980;1;4;17;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;17;172,340240936688
509988;1;3;17;70;144;48;1; ;1;1;2;2;1; ;2;3; ; ; ; ; ; ; ; ;1; ;ESTA  ESPERANDO  TENER LA EDAD PARA LA PENSION;1;280000;1;1400000;1;37;58;7020;70;17;104,381767030148
509995;1;5;17;70;12;60;1; ;2;2;2;16;1; ;9;3; ; ; ; ;1; ; ; ; ; ; ;2; ;1;2000000;1;45;45;1522;15;17;179,318862477894
510117;1;1;23;70;13;40;2; ;2;2;2;13;4; ;1;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1;15000000;1;20;44;7020;70;23;110,198940900954
510120;1;2;23;70;26;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;30; ; ; ;23;99,9821732093768
510120;1;4;23;70;26;40;1; ;1;1;2;26;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;39;4521;45;23;99,9821732093768
510127;1;1;23;70;4;48;1; ;1;2;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;98;98;6424;64;23;106,881784466076
510138;1;1;23;70;2;40;4; ;1;1;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;39;39;7512;75;23;119,692768415318
510141;1;1;23;70;12;40;1; ;1;1;2;60;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5529;55;23;128,036698272232
510141;1;2;23;70;2;36;1; ;1;1;2;16;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1092000;1;45;53;5521;55;23;128,036698272232
510144;1;2;23;70;4;40;4; ;1;1;2;780;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;39;7523;75;23;142,888866813564
510153;1;4;23;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;40; ; ; ;23;59,140366020605
510160;1;1;23;70;52;60;2; ;1;1;2;520;2; ;9;1; ; ; ; ; ; ; ; ;1; ;ES PENSIONADO;2; ;2; ;1;20;58;7524;75;23;86,9098615962907
510163;1;1;23;70;2;35;4; ;1;1;2;999;1; ;3;2; ; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;45;32;5233;52;23;89,3465404414435
510165;2;1;23;70;4;36;1; ;1;1;2;106;1; ;2;4; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO;2; ;2; ;1;45;45;5030;50;23;82,6789021607072
510238;1;1;50;70;35;48;1; ;1;1;2;35;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;45;5235;52;50;157,390856256388
510239;1;1;50;70;6;48;1; ;1;1;2;6;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1301100;1;13;13;8012;80;50;179,289290972683
510244;1;2;50;70;1;25;3; ;1;1;2;520;1; ;2;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;53;5521;55;50;162,545344337397
510251;1;3;50;70;4;48;3; ;1;1;2;5;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;54;54;9500;95;50;215,684172374711
510254;1;4;50;70;4;48;1; ;1;1;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;3600000;1;33;33;9302;93;50;134,061365666399
510261;1;2;50;70;6;40;4; ;2;2;2;6;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;430000;1;1500000;1;98;45;5040;50;50;288,696559211181
510276;1;1;50;70;4;48;1; ;1;1;2;5;1; ;5;5; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;6000000;1;32;33;6042;60;50;215,585466613502
510280;1;3;50;70;12;40;1; ;2;2;2;48;1; ;3;4; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;45;53;5530;55;50;367,342383133143
510285;1;2;50;70;18;48;1; ;1;1;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;55;5020;50;50;222,269716329413
510288;1;3;50;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;50;354,797338196338
510288;1;6;50;70;4;48;1; ;1;1;2;4;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;43000000;1;58;45;6601;66;50;354,797338196338
510291;1;1;50;70;17;48;1; ;1;1;2;17;5; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;99;1;95;95;4521;45;50;181,100039082658
510294;1;3;50;70;2;50;1; ;1;1;2;30;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;95;45;5233;52;50;218,612202933665
510296;1;1;50;70;136;48;1; ;1;1;2;200;1; ;6;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;33;33;8060;80;50;126,366611979506
510303;1;1;50;70;52;54;1; ;1;1;2;52;8; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;62;0121;01;50;121,037972943095
510303;1;4;50;70;24;48;1; ;2;2;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;53;5521;55;50;121,037972943095
510308;1;1;50;70;104;48;1; ;1;1;2;104;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;5522;55;50;162,020272935089
510308;1;2;50;70;4;48;1; ;2;2;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;2000000;1;45;21;5237;52;50;162,020272935089
510319;1;3;52;70;12;50;3; ;1;1;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;72000;1;55;45;5262;52;52;99,9373711725301
510322;1;2;52;70;12;40;1; ;1;1;2;13;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;52;138,401692095831
510323;1;1;52;70;52;40;1; ;1;1;2;422;2; ;9;1; ; ; ; ;1; ;1; ; ; ; ;2; ;2; ;1;98;58;7524;75;52;125,594211835399
510330;1;2;52;70;52;30;3; ;1;1;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;52;126,571370330501
510338;1;3;52;70;4;20;1; ;2;2;2;24;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;60000;1;45;45;5231;52;52;119,664301326647
510361;1;1;52;70;208;48;2; ;2;2;2;208;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;180000;1;32;32;7512;75;52;124,41508125312
510364;1;2;52;70;2;48;1; ;1;1;2;26;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1120000;1;45;55;7493;74;52;75,2239327361549
510364;1;3;52;70;4;48;1; ;1;1;2;4;1; ;7;7; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;1734800;1;32;32;5030;50;52;75,2239327361549
510381;1;3;52;70;8;48;1; ;1;1;2;8;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;160000;1;45;45;5211;52;52;135,512656604106
510392;1;3;52;70;12;48;1; ;1;1;2;12;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;03;97;6412;64;52;102,265208603612
510392;1;8;52;70;16;40;1; ;1;1;2;18;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;45;5244;52;52;102,265208603612
510419;1;2;52;70;3;48;1; ;1;1;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;160000;1;2000000;1;93;93;5020;50;52;362,262071333311
510423;1;3;52;70;52;48;1; ;1;1;2;24;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;39;39;7492;74;52;561,833100961562
510424;1;1;52;70;4;48;4; ;1;1;2;9;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;6000000;1;98;58;7524;75;52;275,430165679853
510689;1;7;66;70;52;48;1; ;1;2;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;45;1810;18;66;133,324226049099
510696;1;3;66;70;12;48;1; ;2;2;2;12;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3035900;1;33;33;1551;15;66;185,593328425847
510702;1;1;66;70;10;48;1; ;1;2;2;84;1; ;9;9;ESTA AFILIADO A UNA EPS; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7492;74;66;301,365712016471
510742;1;2;66;70;28;48;1; ;1;1;2;28;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;45;1810;18;66;269,308196752356
510758;1;2;66;70;8;30;1; ;2;2;2;8;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;54;9500;95;66;342,613761350864
510758;1;3;66;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;81; ; ; ;66;342,613761350864
510758;1;4;66;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;66;342,613761350864
510772;1;1;66;70;50;40;1; ;1;2;2;180;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;45;5262;52;66;154,781586589842
510776;1;2;66;70;56;56;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;261,536362978275
510781;1;1;66;70;3;60;1; ;1;1;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;800000;1;85;85;5272;52;66;289,528356310609
510794;1;3;68;70;4;18;1; ;2;2;2;24;1; ;6;2; ; ; ; ;1; ; ; ; ; ; ;2; ;1;30000;1;45;92;9214;92;68;293,899147650568
510860;1;2;68;70;8;40;1; ;1;1;2;8;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;13;13;8045;80;68;364,095796150104
510870;1;1;68;70;54;60;1; ;1;1;2;216;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;45;5521;55;68;296,365105676657
510871;1;3;68;70;58;60;1; ;1;1;2;58;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;5211;52;68;372,780498545893
510872;1;4;68;70;8;48;1; ;1;1;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;84;84;5020;50;68;309,440279153577
510884;1;1;68;70;4;60;1; ;1;1;2;4;4; ;1;1; ; ;1; ; ; ; ; ; ; ; ;1;400000;1;3600000;1;95;95;4521;45;68;419,04655783809
510884;1;4;68;70;52;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;68;419,04655783809
510885;1;2;68;70;1;48;4; ;1;1;2;1;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;500000;1;2000000;1;95;95;4521;45;68;289,732530016834
510889;1;4;68;70;24;48;1; ;1;1;2;24;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2700000;1;84;84;5020;50;68;349,985250717307
510890;1;3;68;70;24;36;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;344,137757487354
510891;1;5;68;70;12;16;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;68;247,853359233493
510894;1;1;68;70;52;48;1; ;1;1;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;2400000;1;58;80;1921;19;68;327,120753622024
510895;2;2;68;70;1;48;1; ;1;1;2;44;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;99;1;45;45;5221;52;68;293,262721995274
510897;1;3;68;70;8;25;1; ;2;1;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;33;39;5030;50;68;298,923070683932
510898;1;5;68;70;52;48;5; ;1;1;2;10;5; ;3;3; ; ;1; ; ; ; ; ; ; ; ;2; ;1;600000;1;51;41;5211;52;68;371,168872216371
510900;1;2;68;70;2;20;1; ;1;1;2;96;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;80;78;1600;16;68;400,775581930465
