directorio;secuencia_p;orden;p6020;p6040;mes;area;clase;DPTO;fex_c_2011
12845;1;1;1;29;04;52;1;52;275,087419467371
12845;1;2;2;31;04;52;1;52;275,087419467371
12845;1;3;1;10;04;52;1;52;275,087419467371
12846;1;1;2;53;04;13;1;13;268,805522931523
12846;1;2;1;20;04;13;1;13;268,805522931523
12848;1;1;2;46;04;13;1;13;494,23828608686
12848;1;2;2;22;04;13;1;13;494,23828608686
12848;1;3;1;18;04;13;1;13;494,23828608686
12849;1;1;1;46;04;52;1;52;251,97883152569
12850;1;1;2;31;04;11;1;11;1791,27750506199
12850;1;2;2;14;04;11;1;11;1791,27750506199
12850;1;3;2;4;04;11;1;11;1791,27750506199
12851;1;1;2;38;04;50;1;50;173,656334388991
12851;1;2;1;37;04;50;1;50;173,656334388991
12852;1;1;2;62;04;19;1;19;111,524698411446
12853;1;1;2;30;04;17;1;17;91,8022157304299
12853;1;2;2;54;04;17;1;17;91,8022157304299
12854;1;1;1;39;04;68;1;68;768,044768958998
12854;1;2;2;34;04;68;1;68;768,044768958998
12854;1;3;1;13;04;68;1;68;768,044768958998
12854;1;4;1;0;04;68;1;68;768,044768958998
12854;1;5;2;35;04;68;1;68;768,044768958998
12854;1;6;1;14;04;68;1;68;768,044768958998
12856;1;1;2;92;04;63;1;63;40,9753986798993
12856;1;2;2;70;04;63;1;63;40,9753986798993
12856;1;3;2;65;04;63;1;63;40,9753986798993
12856;1;4;2;65;04;63;1;63;40,9753986798993
12856;1;5;2;60;04;63;1;63;40,9753986798993
12857;1;1;1;85;04;63;1;63;46,1896932893769
12857;1;2;2;81;04;63;1;63;46,1896932893769
12857;1;3;1;62;04;63;1;63;46,1896932893769
12857;1;4;1;55;04;63;1;63;46,1896932893769
12857;1;5;1;19;04;63;1;63;46,1896932893769
12858;1;1;1;59;04;19;1;19;87,9103920315389
12858;1;2;2;65;04;19;1;19;87,9103920315389
12859;1;1;2;64;04;19;1;19;116,269437594568
12859;1;2;1;68;04;19;1;19;116,269437594568
12859;1;3;1;25;04;19;1;19;116,269437594568
12859;1;4;2;23;04;19;1;19;116,269437594568
12859;1;5;1;1;04;19;1;19;116,269437594568
12862;1;1;2;40;04;11;1;11;2022,37646788279
12862;1;2;1;24;04;11;1;11;2022,37646788279
12862;1;3;2;18;04;11;1;11;2022,37646788279
12862;1;4;2;17;04;11;1;11;2022,37646788279
12863;1;1;1;37;04;11;1;11;2386,11912945472
12863;1;2;2;33;04;11;1;11;2386,11912945472
12863;1;3;1;4;04;11;1;11;2386,11912945472
12863;1;4;1;39;04;11;1;11;2386,11912945472
12863;1;5;2;29;04;11;1;11;2386,11912945472
12863;1;6;1;2;04;11;1;11;2386,11912945472
12865;1;1;2;30;04;11;1;11;2397,8246794283
12865;1;2;1;35;04;11;1;11;2397,8246794283
12865;1;3;1;10;04;11;1;11;2397,8246794283
12865;1;4;2;7;04;11;1;11;2397,8246794283
12865;1;5;1;5;04;11;1;11;2397,8246794283
12866;1;1;1;56;04;50;1;50;328,140838148675
12866;1;2;2;48;04;50;1;50;328,140838148675
12867;1;1;1;74;04;52;1;52;197,250969381285
12868;1;1;2;42;04;13;1;13;262,161404412704
12868;1;2;2;19;04;13;1;13;262,161404412704
12868;1;3;1;10;04;13;1;13;262,161404412704
12869;1;1;1;77;04;11;1;11;1390,72256435903
12869;1;2;2;72;04;11;1;11;1390,72256435903
12870;1;1;1;42;04;05;1;05;1767,97567005333
12870;1;2;2;44;04;05;1;05;1767,97567005333
12870;1;3;2;18;04;05;1;05;1767,97567005333
12870;1;4;1;0;04;05;1;05;1767,97567005333
12871;1;1;1;37;04;47;1;47;201,54855257187
12871;1;2;2;38;04;47;1;47;201,54855257187
12871;1;3;1;14;04;47;1;47;201,54855257187
12871;1;4;1;10;04;47;1;47;201,54855257187
12874;1;1;1;66;04;05;1;05;813,443665545808
12874;1;2;2;60;04;05;1;05;813,443665545808
12875;1;1;1;22;04;76;1;76;1025,78855778791
12875;1;2;2;20;04;76;1;76;1025,78855778791
12875;1;3;2;25;04;76;1;76;1025,78855778791
12877;1;1;1;50;04;17;1;17;146,781253425783
12877;1;2;2;51;04;17;1;17;146,781253425783
12877;1;3;2;17;04;17;1;17;146,781253425783
12878;1;1;1;52;04;11;1;11;3608,57486433603
12878;1;2;2;40;04;11;1;11;3608,57486433603
12878;1;3;1;18;04;11;1;11;3608,57486433603
12880;1;1;2;26;04;47;1;47;217,886305261228
12880;1;2;1;36;04;47;1;47;217,886305261228
12880;1;3;2;6;04;47;1;47;217,886305261228
12880;1;4;2;5;04;47;1;47;217,886305261228
12880;1;5;2;63;04;47;1;47;217,886305261228
12881;1;1;2;54;04;54;1;54;542,241721057324
12881;1;2;2;9;04;54;1;54;542,241721057324
12882;1;1;1;31;04;68;1;68;1610,24279216058
12882;1;2;1;10;04;68;1;68;1610,24279216058
12882;1;3;1;30;04;68;1;68;1610,24279216058
12882;1;4;1;56;04;68;1;68;1610,24279216058
12884;1;1;2;30;04;50;1;50;175,277880571258
12884;1;2;1;37;04;50;1;50;175,277880571258
12884;1;3;1;9;04;50;1;50;175,277880571258
12884;1;4;2;2;04;50;1;50;175,277880571258
12884;1;5;2;61;04;50;1;50;175,277880571258
12884;1;6;1;55;04;50;1;50;175,277880571258
12885;1;1;2;47;04;05;1;05;2131,44617030859
12886;1;1;2;41;04;20;1;20;253,245168374708
12886;1;2;2;17;04;20;1;20;253,245168374708
12887;1;1;2;33;04;70;1;70;179,466098417206
12887;1;2;1;8;04;70;1;70;179,466098417206
12888;1;1;1;35;04;11;1;11;2076,60090397302
12888;1;2;2;25;04;11;1;11;2076,60090397302
12889;1;1;1;57;04;47;1;47;179,038177164443
12889;1;2;2;61;04;47;1;47;179,038177164443
12889;1;3;1;21;04;47;1;47;179,038177164443
12890;1;1;1;56;04;08;1;08;600,444955150055
12890;1;2;2;55;04;08;1;08;600,444955150055
12890;1;3;2;22;04;08;1;08;600,444955150055
12891;1;1;2;47;04;63;1;63;172,564761927228
12892;1;1;1;70;04;08;1;08;754,347073260211
12892;1;2;2;74;04;08;1;08;754,347073260211
12892;1;3;1;49;04;08;1;08;754,347073260211
12892;1;4;1;15;04;08;1;08;754,347073260211
12892;1;5;1;14;04;08;1;08;754,347073260211
12892;1;6;1;26;04;08;1;08;754,347073260211
12892;1;7;2;21;04;08;1;08;754,347073260211
12892;1;8;1;4;04;08;1;08;754,347073260211
12892;1;9;2;46;04;08;1;08;754,347073260211
12895;1;1;2;52;04;50;1;50;125,255135034379
12895;1;2;2;20;04;50;1;50;125,255135034379
12895;1;3;2;16;04;50;1;50;125,255135034379
12898;1;1;2;60;04;63;1;63;125,0509079167
12898;1;2;1;92;04;63;1;63;125,0509079167
12899;1;1;1;49;04;68;1;68;912,191742807947
12899;1;2;2;49;04;68;1;68;912,191742807947
12899;1;3;2;20;04;68;1;68;912,191742807947
12899;1;4;1;4;04;68;1;68;912,191742807947
12900;1;1;2;57;04;13;1;13;299,068567712727
12900;1;2;1;81;04;13;1;13;299,068567712727
12901;1;1;2;69;04;17;1;17;369,689205592607
12902;1;1;1;71;04;11;1;11;1390,72256435903
12902;1;2;2;64;04;11;1;11;1390,72256435903
12903;1;1;2;52;04;54;1;54;444,546674143645
12904;1;1;2;66;04;52;1;52;224,500196930117
12904;1;2;1;42;04;52;1;52;224,500196930117
12904;1;3;1;9;04;52;1;52;224,500196930117
12906;1;1;1;33;04;08;1;08;386,301226243073
12906;1;2;2;32;04;08;1;08;386,301226243073
12906;1;3;1;19;04;08;1;08;386,301226243073
12906;1;4;2;11;04;08;1;08;386,301226243073
12907;1;1;1;58;04;19;1;19;73,4513412722425
12907;1;2;2;56;04;19;1;19;73,4513412722425
12907;1;3;1;31;04;19;1;19;73,4513412722425
12907;1;4;2;28;04;19;1;19;73,4513412722425
12907;1;5;1;11;04;19;1;19;73,4513412722425
12907;1;6;2;3;04;19;1;19;73,4513412722425
12907;1;7;1;84;04;19;1;19;73,4513412722425
12909;1;1;2;63;04;52;1;52;133,636005786513
12909;1;2;1;38;04;52;1;52;133,636005786513
12909;1;3;1;16;04;52;1;52;133,636005786513
12910;1;1;2;60;04;76;1;76;709,444187147713
12911;1;1;2;69;04;76;1;76;1568,34962843706
12911;1;2;2;31;04;76;1;76;1568,34962843706
12911;1;3;2;0;04;76;1;76;1568,34962843706
12912;1;1;2;41;04;20;1;20;230,718450470547
12912;1;2;2;17;04;20;1;20;230,718450470547
12912;1;3;1;6;04;20;1;20;230,718450470547
12912;1;4;1;76;04;20;1;20;230,718450470547
12913;1;1;1;25;04;17;1;17;399,780143147187
12913;1;2;2;29;04;17;1;17;399,780143147187
12914;1;1;1;41;04;05;1;05;1676,98530709762
12914;1;2;2;31;04;05;1;05;1676,98530709762
12914;1;3;2;8;04;05;1;05;1676,98530709762
12914;1;4;2;56;04;05;1;05;1676,98530709762
12915;1;1;1;63;04;70;1;70;128,0395940438
12915;1;2;2;62;04;70;1;70;128,0395940438
12915;1;3;2;40;04;70;1;70;128,0395940438
12915;1;4;2;13;04;70;1;70;128,0395940438
12915;1;5;2;13;04;70;1;70;128,0395940438
12915;1;6;1;4;04;70;1;70;128,0395940438
12915;1;7;1;38;04;70;1;70;128,0395940438
12915;1;8;2;9;04;70;1;70;128,0395940438
12915;1;9;2;36;04;70;1;70;128,0395940438
12915;1;10;1;12;04;70;1;70;128,0395940438
12915;1;11;2;11;04;70;1;70;128,0395940438
12916;1;1;2;55;04;52;1;52;126,290342896092
12916;1;2;1;52;04;52;1;52;126,290342896092
12916;1;3;2;14;04;52;1;52;126,290342896092
12916;1;4;1;58;04;52;1;52;126,290342896092
12917;1;1;2;50;04;19;1;19;59,5053817623563
12917;1;2;2;25;04;19;1;19;59,5053817623563
12917;1;3;2;22;04;19;1;19;59,5053817623563
12917;1;4;1;4;04;19;1;19;59,5053817623563
12920;1;1;1;68;04;52;1;52;130,998274525532
12920;1;2;2;80;04;52;1;52;130,998274525532
12922;1;1;2;37;04;70;1;70;161,640931155003
12922;1;2;2;10;04;70;1;70;161,640931155003
12922;1;3;2;6;04;70;1;70;161,640931155003
12922;1;4;1;2;04;70;1;70;161,640931155003
12923;1;1;2;73;04;13;1;13;306,719162278035
12923;1;2;1;73;04;13;1;13;306,719162278035
12923;1;3;2;49;04;13;1;13;306,719162278035
12925;1;1;2;45;04;68;1;68;312,541944089277
12925;1;2;1;47;04;68;1;68;312,541944089277
12925;1;3;2;7;04;68;1;68;312,541944089277
12927;1;1;2;80;04;70;1;70;87,3931286575469
12927;1;2;1;29;04;70;1;70;87,3931286575469
12928;1;1;2;67;04;17;1;17;369,689205592607
12930;1;1;2;76;04;52;1;52;107,682175724551
12931;1;1;2;76;04;05;1;05;1232,70785542901
12931;1;2;2;50;04;05;1;05;1232,70785542901
12932;1;1;2;46;04;68;1;68;652,347904681722
12932;1;2;1;41;04;68;1;68;652,347904681722
12932;1;3;2;30;04;68;1;68;652,347904681722
12932;1;4;1;10;04;68;1;68;652,347904681722
12932;1;5;1;5;04;68;1;68;652,347904681722
12932;1;6;1;23;04;68;1;68;652,347904681722
12932;1;7;1;21;04;68;1;68;652,347904681722
12933;1;1;1;40;04;63;1;63;89,0282118303529
12933;1;2;2;38;04;63;1;63;89,0282118303529
12933;1;3;2;19;04;63;1;63;89,0282118303529
12933;1;4;1;20;04;63;1;63;89,0282118303529
12933;1;5;2;24;04;63;1;63;89,0282118303529
12933;1;6;2;8;04;63;1;63;89,0282118303529
12933;1;7;1;0;04;63;1;63;89,0282118303529
12934;1;1;2;26;04;23;1;23;199,100705093771
12934;1;2;1;30;04;23;1;23;199,100705093771
12934;1;3;1;9;04;23;1;23;199,100705093771
12934;1;4;1;1;04;23;1;23;199,100705093771
12935;1;1;1;69;04;17;1;17;235,582943809347
12935;1;2;2;48;04;17;1;17;235,582943809347
12935;1;3;1;21;04;17;1;17;235,582943809347
12936;1;1;2;62;04;70;1;70;118,761431057908
12936;1;2;1;40;04;70;1;70;118,761431057908
12936;1;3;1;39;04;70;1;70;118,761431057908
12936;1;4;1;21;04;70;1;70;118,761431057908
12936;1;5;2;23;04;70;1;70;118,761431057908
12936;1;6;1;4;04;70;1;70;118,761431057908
12937;1;1;1;39;04;76;1;76;1242,88093685919
12937;1;2;2;34;04;76;1;76;1242,88093685919
12937;1;3;1;5;04;76;1;76;1242,88093685919
12938;1;1;1;85;04;47;1;47;94,3520891730006
12938;1;2;2;77;04;47;1;47;94,3520891730006
12938;1;3;2;43;04;47;1;47;94,3520891730006
12938;1;4;1;46;04;47;1;47;94,3520891730006
12938;1;5;2;47;04;47;1;47;94,3520891730006
12939;1;1;2;75;04;05;1;05;905,958250566047
12940;1;1;2;56;04;05;1;05;1953,31833334386
12941;1;1;2;70;04;05;1;05;1098,02776149806
12941;1;2;1;34;04;05;1;05;1098,02776149806
12942;1;1;1;136;04;70;1;70;193,604761142082
12942;1;2;2;39;04;70;1;70;193,604761142082
12943;1;1;1;55;04;05;1;05;859,895788861243
12943;1;2;2;57;04;05;1;05;859,895788861243
12943;1;3;2;80;04;05;1;05;859,895788861243
12944;1;1;2;56;04;76;1;76;2426,09237846742
12944;1;2;1;26;04;76;1;76;2426,09237846742
12944;1;3;1;26;04;76;1;76;2426,09237846742
12944;1;4;2;26;04;76;1;76;2426,09237846742
12944;1;5;1;9;04;76;1;76;2426,09237846742
12944;1;6;2;2;04;76;1;76;2426,09237846742
12946;1;1;1;66;04;17;1;17;140,733972726359
12948;1;1;1;67;04;52;1;52;166,626647855735
12948;1;2;2;53;04;52;1;52;166,626647855735
12948;1;3;2;18;04;52;1;52;166,626647855735
12948;1;4;2;16;04;52;1;52;166,626647855735
12949;1;1;2;40;04;05;1;05;1328,88312078846
12949;1;2;2;19;04;05;1;05;1328,88312078846
12949;1;3;2;19;04;05;1;05;1328,88312078846
12950;1;1;2;74;04;52;1;52;153,87347183882
12950;1;2;1;37;04;52;1;52;153,87347183882
12951;1;1;1;73;04;17;1;17;140,733972726359
12953;1;1;2;66;04;50;1;50;125,967681068678
12953;1;2;1;68;04;50;1;50;125,967681068678
12953;1;3;1;44;04;50;1;50;125,967681068678
12953;1;4;2;20;04;50;1;50;125,967681068678
12953;1;5;2;0;04;50;1;50;125,967681068678
12953;1;6;1;40;04;50;1;50;125,967681068678
12956;1;1;1;35;04;11;1;11;2461,15662693098
12956;1;2;2;27;04;11;1;11;2461,15662693098
12957;1;1;2;22;04;17;1;17;251,939834202985
12957;1;2;1;28;04;17;1;17;251,939834202985
12961;1;1;1;43;04;17;1;17;319,646751101321
12961;1;2;2;31;04;17;1;17;319,646751101321
12961;1;3;1;11;04;17;1;17;319,646751101321
12961;1;4;2;8;04;17;1;17;319,646751101321
12962;1;1;1;0;04;11;1;11;2030,41069986112
12962;1;2;2;0;04;11;1;11;2030,41069986112
12962;1;3;1;0;04;11;1;11;2030,41069986112
12962;1;4;2;21;04;11;1;11;2030,41069986112
12962;1;5;1;1;04;11;1;11;2030,41069986112
12965;1;1;1;74;04;05;1;05;997,479115079042
12965;1;2;2;72;04;05;1;05;997,479115079042
12965;1;3;2;76;04;05;1;05;997,479115079042
12966;1;1;2;38;04;11;1;11;2185,20599885312
12966;1;2;1;47;04;11;1;11;2185,20599885312
12966;1;3;2;1;04;11;1;11;2185,20599885312
12966;1;4;1;74;04;11;1;11;2185,20599885312
12966;1;5;2;67;04;11;1;11;2185,20599885312
12967;1;1;2;47;04;52;1;52;205,476763306065
12967;1;2;1;30;04;52;1;52;205,476763306065
12967;1;3;1;20;04;52;1;52;205,476763306065
12967;1;4;1;11;04;52;1;52;205,476763306065
12968;1;1;1;70;04;17;1;17;140,733972726359
12969;1;1;1;53;04;20;1;20;369,859974202188
12969;1;2;2;49;04;20;1;20;369,859974202188
12969;1;3;2;24;04;20;1;20;369,859974202188
12969;1;4;1;6;04;20;1;20;369,859974202188
12969;1;5;2;20;04;20;1;20;369,859974202188
12969;1;6;2;3;04;20;1;20;369,859974202188
12969;1;7;1;0;04;20;1;20;369,859974202188
12971;1;1;1;58;04;05;1;05;1314,41156356061
12971;1;2;2;28;04;05;1;05;1314,41156356061
12971;1;3;1;31;04;05;1;05;1314,41156356061
12971;1;4;2;10;04;05;1;05;1314,41156356061
12972;1;1;2;54;04;41;1;41;35,1684772131972
12972;1;2;1;67;04;41;1;41;35,1684772131972
12972;1;3;2;32;04;41;1;41;35,1684772131972
12972;1;4;1;30;04;41;1;41;35,1684772131972
12972;1;5;2;8;04;41;1;41;35,1684772131972
12972;1;6;2;6;04;41;1;41;35,1684772131972
12972;1;7;1;59;04;41;1;41;35,1684772131972
12974;1;1;1;46;04;23;1;23;181,108255356767
12974;1;2;2;46;04;23;1;23;181,108255356767
12974;1;3;1;12;04;23;1;23;181,108255356767
12975;1;1;2;39;04;17;1;17;238,032151814186
12975;1;2;1;49;04;17;1;17;238,032151814186
12975;1;3;1;23;04;17;1;17;238,032151814186
12975;1;4;1;20;04;17;1;17;238,032151814186
12975;1;5;2;8;04;17;1;17;238,032151814186
12977;1;1;1;26;04;47;1;47;204,706410041759
12977;1;2;2;32;04;47;1;47;204,706410041759
12977;1;3;1;10;04;47;1;47;204,706410041759
12977;1;4;2;2;04;47;1;47;204,706410041759
12978;1;1;1;24;04;70;1;70;266,61441646677
12978;1;2;2;2;04;70;1;70;266,61441646677
12979;1;1;2;84;04;05;1;05;1047,46404088093
12979;1;2;1;48;04;05;1;05;1047,46404088093
12979;1;3;1;45;04;05;1;05;1047,46404088093
12982;1;1;1;70;04;05;1;05;1147,97376066846
12983;1;1;1;34;04;13;1;13;481,033432039393
12983;1;2;1;16;04;13;1;13;481,033432039393
12983;1;3;1;13;04;13;1;13;481,033432039393
12983;1;4;2;12;04;13;1;13;481,033432039393
12984;1;1;2;35;04;17;1;17;395,75312041116
12984;1;2;1;43;04;17;1;17;395,75312041116
12984;1;3;2;15;04;17;1;17;395,75312041116
12984;1;4;1;3;04;17;1;17;395,75312041116
12986;1;1;1;58;04;47;1;47;239,758783522134
12986;1;2;1;53;04;47;1;47;239,758783522134
12986;1;3;2;29;04;47;1;47;239,758783522134
12986;1;4;1;28;04;47;1;47;239,758783522134
12986;1;5;2;1;04;47;1;47;239,758783522134
12986;1;6;2;25;04;47;1;47;239,758783522134
12986;1;7;1;23;04;47;1;47;239,758783522134
12986;1;8;1;4;04;47;1;47;239,758783522134
12986;1;9;1;23;04;47;1;47;239,758783522134
12987;1;1;2;31;04;63;1;63;67,027181368054
12987;1;2;2;17;04;63;1;63;67,027181368054
12987;1;3;1;15;04;63;1;63;67,027181368054
12987;1;4;2;13;04;63;1;63;67,027181368054
12988;1;1;2;72;04;41;1;41;166,432607359972
12988;1;2;1;47;04;41;1;41;166,432607359972
12991;1;1;1;48;04;52;1;52;222,40137247425
12991;1;2;2;47;04;52;1;52;222,40137247425
12991;1;3;1;15;04;52;1;52;222,40137247425
12991;1;4;1;12;04;52;1;52;222,40137247425
12992;1;1;1;37;04;23;1;23;306,164188341675
12992;1;2;2;36;04;23;1;23;306,164188341675
12992;1;3;2;19;04;23;1;23;306,164188341675
12992;1;4;2;9;04;23;1;23;306,164188341675
12993;1;1;2;53;04;17;1;17;98,93828010279
12993;1;2;1;63;04;17;1;17;98,93828010279
12993;1;3;2;30;04;17;1;17;98,93828010279
12993;1;4;1;25;04;17;1;17;98,93828010279
12994;1;1;2;47;04;47;1;47;217,996608989976
12994;1;2;2;33;04;47;1;47;217,996608989976
12994;1;3;1;36;04;47;1;47;217,996608989976
12994;1;4;1;11;04;47;1;47;217,996608989976
12994;1;5;2;2;04;47;1;47;217,996608989976
12996;1;1;1;55;04;05;1;05;2130,36747771595
12996;1;2;2;46;04;05;1;05;2130,36747771595
12996;1;3;1;4;04;05;1;05;2130,36747771595
12997;1;1;2;28;04;50;1;50;518,757671943879
12997;1;2;1;5;04;50;1;50;518,757671943879
12999;1;1;2;32;04;17;1;17;218,539308195046
12999;1;2;1;32;04;17;1;17;218,539308195046
12999;1;3;2;1;04;17;1;17;218,539308195046
12999;1;4;2;56;04;17;1;17;218,539308195046
13002;1;1;2;30;04;52;1;52;217,193657356416
13002;1;2;1;4;04;52;1;52;217,193657356416
13002;1;3;1;21;04;52;1;52;217,193657356416
13003;1;1;1;33;04;11;1;11;2578,04195611218
13003;1;2;2;27;04;11;1;11;2578,04195611218
13003;1;3;1;8;04;11;1;11;2578,04195611218
13004;1;1;1;71;04;05;1;05;1147,97376066846
13005;1;1;1;46;04;11;1;11;1998,26056678309
13005;1;2;2;46;04;11;1;11;1998,26056678309
13005;1;3;1;18;04;11;1;11;1998,26056678309
13005;1;4;1;15;04;11;1;11;1998,26056678309
13006;1;1;1;48;04;52;1;52;181,34138334983
13007;1;1;2;78;04;47;1;47;140,890619643467
13007;1;2;2;55;04;47;1;47;140,890619643467
13008;1;1;1;40;04;11;1;11;4107,33294847264
13008;1;2;2;29;04;11;1;11;4107,33294847264
13008;1;3;2;5;04;11;1;11;4107,33294847264
13009;1;1;1;70;04;17;1;17;196,957718654259
13010;1;1;1;48;04;63;1;63;84,8175705269601
13010;1;2;2;38;04;63;1;63;84,8175705269601
13010;1;3;2;15;04;63;1;63;84,8175705269601
13010;1;4;2;86;04;63;1;63;84,8175705269601
13011;1;1;1;37;04;50;1;50;190,029751954107
13011;1;2;2;31;04;50;1;50;190,029751954107
13011;1;3;2;13;04;50;1;50;190,029751954107
13011;1;4;1;7;04;50;1;50;190,029751954107
13013;1;1;1;56;04;05;1;05;1360,68633993496
13013;1;2;2;58;04;05;1;05;1360,68633993496
13013;1;3;2;21;04;05;1;05;1360,68633993496
13014;1;1;1;74;04;47;1;47;183,524154368071
13014;1;2;2;69;04;47;1;47;183,524154368071
13016;1;1;2;59;04;47;1;47;140,890619643467
13016;1;2;2;32;04;47;1;47;140,890619643467
13017;1;1;1;49;04;63;1;63;201,087599344313
13017;1;2;2;42;04;63;1;63;201,087599344313
13017;1;3;2;11;04;63;1;63;201,087599344313
13018;1;1;2;60;04;47;1;47;194,658185631277
13018;1;2;1;33;04;47;1;47;194,658185631277
13018;1;3;2;31;04;47;1;47;194,658185631277
13018;1;4;2;4;04;47;1;47;194,658185631277
13018;1;5;2;2;04;47;1;47;194,658185631277
13020;1;1;1;37;04;47;1;47;281,322653202124
13020;1;2;2;34;04;47;1;47;281,322653202124
13020;1;3;1;16;04;47;1;47;281,322653202124
13020;1;4;1;12;04;47;1;47;281,322653202124
13021;1;1;1;73;04;63;1;63;79,3126947560801
13022;1;1;2;64;04;63;1;63;73,084889999117
13022;1;2;2;59;04;63;1;63;73,084889999117
13025;1;1;1;63;04;73;1;73;283,433977794932
13025;1;2;2;51;04;73;1;73;283,433977794932
13026;1;1;1;40;04;11;1;11;3529,04629117587
13026;1;2;2;40;04;11;1;11;3529,04629117587
13026;1;3;2;20;04;11;1;11;3529,04629117587
13026;1;4;2;16;04;11;1;11;3529,04629117587
13029;1;1;2;57;04;73;1;73;177,769009029647
13029;1;2;2;38;04;73;1;73;177,769009029647
13029;1;3;2;18;04;73;1;73;177,769009029647
13029;1;4;1;15;04;73;1;73;177,769009029647
13029;1;5;2;84;04;73;1;73;177,769009029647
13036;1;1;1;59;04;05;1;05;1121,39987975519
13036;1;2;1;25;04;05;1;05;1121,39987975519
13036;1;3;2;57;04;05;1;05;1121,39987975519
13038;1;1;1;82;04;13;1;13;373,077422197418
13038;1;2;2;76;04;13;1;13;373,077422197418
13039;1;1;2;58;04;23;1;23;234,991112217867
13039;1;2;2;41;04;23;1;23;234,991112217867
13039;1;3;1;20;04;23;1;23;234,991112217867
13039;1;4;2;57;04;23;1;23;234,991112217867
13044;1;1;1;58;04;47;1;47;145,591131942119
13044;1;2;2;58;04;47;1;47;145,591131942119
13044;1;3;1;30;04;47;1;47;145,591131942119
13044;1;4;2;28;04;47;1;47;145,591131942119
13044;1;5;1;23;04;47;1;47;145,591131942119
13044;1;6;2;20;04;47;1;47;145,591131942119
13044;1;7;1;20;04;47;1;47;145,591131942119
13045;1;1;1;55;04;05;1;05;1780,0056367371
13045;1;2;2;62;04;05;1;05;1780,0056367371
13045;1;3;2;20;04;05;1;05;1780,0056367371
13045;1;4;2;20;04;05;1;05;1780,0056367371
13045;1;5;2;18;04;05;1;05;1780,0056367371
13048;1;1;1;73;04;11;1;11;1988,03745392454
13048;1;2;2;70;04;11;1;11;1988,03745392454
13049;1;1;2;56;04;17;1;17;138,092380879628
13049;1;2;2;17;04;17;1;17;138,092380879628
13052;1;1;1;52;04;23;1;23;267,619115031433
13053;1;1;2;33;04;18;1;18;89,4008776519106
13053;1;2;1;32;04;18;1;18;89,4008776519106
13053;1;3;1;3;04;18;1;18;89,4008776519106
13056;1;1;1;73;04;08;1;08;297,652109180311
13056;1;2;2;67;04;08;1;08;297,652109180311
13056;1;3;1;33;04;08;1;08;297,652109180311
13056;1;4;1;54;04;08;1;08;297,652109180311
13056;1;5;1;84;04;08;1;08;297,652109180311
13056;1;6;1;41;04;08;1;08;297,652109180311
13058;1;1;1;68;04;17;1;17;84,61409597006
13058;1;2;2;65;04;17;1;17;84,61409597006
13059;1;1;1;31;04;19;1;19;75,6041563431581
13059;1;2;2;22;04;19;1;19;75,6041563431581
13059;1;3;2;2;04;19;1;19;75,6041563431581
13059;1;4;1;33;04;19;1;19;75,6041563431581
13060;1;1;2;71;04;17;1;17;127,365251013933
13060;1;2;1;48;04;17;1;17;127,365251013933
13060;1;3;1;51;04;17;1;17;127,365251013933
13060;1;4;2;45;04;17;1;17;127,365251013933
13060;1;5;2;20;04;17;1;17;127,365251013933
13061;1;1;2;59;04;19;1;19;129,217565004349
13063;1;1;1;40;04;63;1;63;44,2493699555487
13063;1;2;2;37;04;63;1;63;44,2493699555487
13065;1;1;2;51;04;54;1;54;374,532681821211
13066;1;1;2;52;04;44;1;44;40,6761281610226
13066;1;2;1;31;04;44;1;44;40,6761281610226
13066;1;3;1;13;04;44;1;44;40,6761281610226
13068;1;1;1;44;04;68;1;68;333,7573802281
13068;1;2;2;19;04;68;1;68;333,7573802281
13068;1;3;2;2;04;68;1;68;333,7573802281
13069;1;1;1;39;04;05;1;05;596,098438141317
13069;1;2;1;39;04;05;1;05;596,098438141317
13069;1;3;2;14;04;05;1;05;596,098438141317
13069;1;4;1;12;04;05;1;05;596,098438141317
13070;1;1;1;86;04;68;1;68;203,84321665829
13070;1;2;2;79;04;68;1;68;203,84321665829
13072;1;1;2;64;04;68;1;68;268,389033412406
13072;1;2;2;37;04;68;1;68;268,389033412406
13072;1;3;2;35;04;68;1;68;268,389033412406
13072;1;4;2;10;04;68;1;68;268,389033412406
13072;1;5;1;85;04;68;1;68;268,389033412406
13074;1;1;1;37;04;44;1;44;87,1333536459764
13074;1;2;2;36;04;44;1;44;87,1333536459764
13074;1;3;1;5;04;44;1;44;87,1333536459764
13077;1;1;1;50;04;20;1;20;185,224515570113
13077;1;2;2;31;04;20;1;20;185,224515570113
13080;1;1;2;40;04;19;1;19;340,528907107528
13080;1;2;1;28;04;19;1;19;340,528907107528
13080;1;3;2;16;04;19;1;19;340,528907107528
13080;1;4;2;12;04;19;1;19;340,528907107528
13082;1;1;2;41;04;52;1;52;171,681341209978
13082;1;2;2;18;04;52;1;52;171,681341209978
13085;1;1;2;63;04;44;1;44;68,3196721311472
13086;1;1;2;52;04;44;1;44;75,6799391612605
13086;1;2;1;29;04;44;1;44;75,6799391612605
13086;1;3;1;24;04;44;1;44;75,6799391612605
13086;1;4;1;16;04;44;1;44;75,6799391612605
13086;1;5;2;10;04;44;1;44;75,6799391612605
