DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;CLASE;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DSI;DPTO;AREA;fex_c_2011
550852;1;3;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;286,240320217978
550855;2;5;70;20;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;261,23217719433
550860;1;3;70;20;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;377,768619687457
550860;1;8;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;377,768619687457
550867;1;2;70;20;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;227,637445497465
550872;1;2;70;104;48;1; ;2;2;2;104;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;45;5211;52;1;13;13;311,985241482772
550877;1;2;70;26;48;1; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;1;13;13;273,907332207242
550880;1;3;70;104;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;316,39710661957
550880;1;5;70;104;48;1; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;1;13;13;316,39710661957
550883;1;5;70;52;48;1; ;1;1;2;52;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;45;5234;52;1;13;13;347,185138649843
550883;1;6;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;1;13;13;347,185138649843
550895;2;2;70;24;24;3; ;1;1;2;24;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;1500000;1;54;54;9500;95;1;13;13;307,215295732087
550898;1;2;70;104;48;1; ;2;2;2;260;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5231;52;1;13;13;271,132087308971
550913;1;2;70;52;40;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2; ;1;45;38;6421;64;1;13;13;207,011883673616
550913;1;3;70;52;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;207,011883673616
550939;1;2;70;40;48;1; ;1;1;2;50;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;16;16;4521;45;1;13;13;273,755973417337
550941;1;4;70;20;48;1; ;1;1;2;44;1; ;8;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;21;1512;15;1;13;13;569,614780062714
550942;1;4;70;10;48;1; ;1;1;2;12;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3903300;1;98;98;6021;60;1;13;13;556,083450528023
550946;1;2;70;20;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;170,176286103156
550951;1;3;70;12;48;1; ;1;1;2;12;1; ;8;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;15000000;1;21;21;6421;64;1;13;13;238,217896651383
550952;1;4;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;281,923353775465
550954;1;5;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;1;13;13;334,352007327307
550955;1;1;70;32;48;1; ;2;2;2;32;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4740000;1;97;97;4511;45;1;13;13;329,434899393358
550967;1;2;70;28;48;1; ;2;2;2;28;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;39;84;5511;55;1;13;13;236,551579851385
550969;1;4;70;104;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;1;13;13;299,246898395928
550969;1;5;70;52;40;1; ;2;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;299,246898395928
550974;1;7;70;8;40;3; ;1;1;2;8;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;15000;1;98;1;54;54;9500;95;1;13;13;247,102315188537
550976;1;2;70;52;20;3; ;1;1;2;204;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;14000;1;14000;1;54;54;9500;95;1;13;13;294,15697277493
550991;1;3;70;3;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;656,914637222786
550992;1;3;70;12;40;1; ;1;1;2;52;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;10000;1;45;81;3611;36;1;13;13;308,945265661396
550996;1;2;70;4;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;612,260883253739
551003;1;3;70;156;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;286,240320217978
551027;1;3;70;32;48;1; ;1;1;2;32;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;13;13;8045;80;1;15;15;81,4496142021708
551031;1;2;70;30;48;1; ;1;1;2;48;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;7412;74;1;15;15;85,9273461069557
551031;1;3;70;12;48;1; ;1;1;2;18;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;1;15;15;85,9273461069557
551047;1;3;70;8;40;1; ;2;2;2;96;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;9241;92;1;15;15;56,2670618050262
551051;1;2;70;106;40;1; ;1;1;2;106;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;33;7411;74;1;15;15;83,0190915359136
551053;1;2;70;102;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;1;15;15;101,84089905261
551061;1;5;70;24;40;1; ;1;1;2;24;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;9000000;1;02;70;5123;51;1;15;15;77,7676498643821
551069;2;1;70;4;50;5; ;1;1;2;4;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;95;95;4521;45;1;15;15;149,205605565339
551070;1;1;70;4;50;1; ;1;1;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3300000;1;95;95;4521;45;1;15;15;90,5806552089512
551076;1;3;70;8;40;1; ;2;2;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;32;32;8060;80;1;15;15;87,2373173379186
551090;1;5;70;4;40;2; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;15;15;72,7887544418011
551107;1;3;70;6;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;15;15;82,1176692374584
551110;1;1;70;156;48;1; ;1;1;2;156;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;84;84;5020;50;1;15;15;44,2609563700002
551110;1;8;70;6;48;1; ;1;1;2;6;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1700000;1;95;95;4521;45;1;15;15;44,2609563700002
551114;1;1;70;4;48;1; ;1;1;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;870000;1;10440000;1;33;39;7530;75;1;15;15;97,8492336868784
551114;1;2;70;4;48;2; ;2;2;2;312;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;23;21;6604;66;1;15;15;97,8492336868784
551128;1;4;70;12;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;15;15;93,7375010883491
551142;1;2;70;1;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;1;15;15;77,4332507976322
551144;1;1;70;40;40;1; ;1;1;2;62;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;7250;72;1;15;15;93,8575683211466
551145;1;4;70;120;48;1; ;1;1;2;120;2; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;21;8511;85;1;15;15;101,536821009791
551150;1;2;70;10;40;1; ;1;2;2;16;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3469000;1;45;62;0112;01;1;15;15;110,285124956002
551153;1;1;70;2;40;1; ;2;1;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;02;02;4530;45;1;15;15;98,3353002259314
551156;1;3;70;1;40;1; ;2;2;2;1;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;4950000;1;85;85;4542;45;1;15;15;92,6073930754106
551164;1;3;70;48;48;1; ;1;1;2;24;2; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;3000000;2; ;1;02;02;7512;75;1;15;15;129,745067668519
551178;1;3;70;48;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;15;15;99,6740774632308
551179;1;1;70;24;48;1; ;1;1;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;95;21;1010;10;1;15;15;58,2207855603404
551188;1;2;70;16;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;1;15;15;74,6761071900788
551203;1;3;70;24;48;1; ;2;2;2;52;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;1;15;15;86,7976590675802
551204;1;3;70;32;48;3; ;1;1;2;99;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;45;5233;52;1;15;15;55,3059559674888
551215;1;2;70;24;40;1; ;1;1;2;480;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;1;15;15;93,1381345189258
551216;1;4;70;4;40;1; ;1;1;2;48;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;77;39;6421;64;1;15;15;81,9356807412239
551224;1;2;70;32;40;1; ;1;2;2;48;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;02;8512;85;1;15;15;100,797410341915
551226;1;2;70;8;40;1; ;1;1;2;72;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;1;15;15;195,698467373757
551234;1;3;70;20;48;1; ;1;1;2;96;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;45;5219;52;1;17;17;197,945910272121
551235;1;1;70;2;48;1; ;1;1;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;1500000;1;95;95;4521;45;1;17;17;114,329187889127
551249;1;3;70;26;48;1; ;1;1;2;26;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2602200;1;33;33;5211;52;1;17;17;162,885778834184
551257;1;1;70;3;60;1; ;1;1;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;3802200;1;95;95;4521;45;1;17;17;101,005718381751
551257;1;2;70;48;50;1; ;1;1;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;54;9500;95;1;17;17;101,005718381751
551259;1;4;70;8;50;1; ;1;1;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;95;95;4521;45;1;17;17;157,910899423725
551278;1;3;70;8;40;1; ;1;1;2;159;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;38;33;9242;92;1;17;17;155,054312941796
551283;2;1;70;9;48;1; ;1;1;2;9;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;45;54;9500;95;1;17;17;192,36309797601
551315;1;2;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;17;17;146,923319142104
551325;1;3;70;4;48;1; ;2;2;2;72;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5204400;1;45;30;8531;85;1;17;17;71,5476276449786
551328;1;6;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;17;17;104,447097287639
551333;1;3;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;1;17;17;138,607483361655
551336;1;4;70;4;48;3; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;200000;1;54;45;1551;15;1;17;17;139,290210435957
551338;1;1;70;52;48;2; ;2;2;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;09;21;8511;85;1;17;17;212,026704217358
551341;1;1;70;8;48;1; ;2;2;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;270000;1;93;93;4552;45;1;17;17;146,153684737389
551343;1;3;70;16;48;2; ;1;1;2;52;1; ;4;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;37;37;6412;64;1;17;17;117,387617336559
551347;1;3;70;12;40;1; ;2;2;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;45;45;5239;52;1;17;17;165,774869924042
551358;1;2;70;8;48;1; ;1;2;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;88000;1;45;45;2212;22;1;17;17;210,120447558495
551373;1;1;70;108;48;3; ;1;1;2;108;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;45;5233;52;1;17;17;143,864889694672
551373;1;2;70;11;48;1; ;1;1;2;32;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;130000;1;37;39;7523;75;1;17;17;143,864889694672
551388;1;2;70;48;16;1; ;1;1;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;54;9500;95;1;17;17;168,410208466576
551388;1;3;70;8;30;1; ;1;1;2;6;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;37;45;5235;52;1;17;17;168,410208466576
551396;1;2;70;4;60;1; ;2;2;2;8;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;90000;1;53;95;4521;45;1;17;17;232,449538751527
551399;1;2;70;4;48;1; ;2;2;2;5;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;39;32;9192;91;1;17;17;185,379765202605
551402;1;3;70;3;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;1;17;17;146,923319142104
551415;1;1;70;4;48;3; ;1;1;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;54;77;1561;15;1;17;17;183,820380342626
551416;1;1;70;48;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;1;17;17;175,689386542934
551420;1;2;70;8;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;06; ; ; ;1;17;17;100,698881935
551424;1;5;70;8;48;3; ;1;1;2;8;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;54;54;9500;95;1;17;17;103,437194069496
551428;1;2;70;4;40;1; ;1;1;2;104;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5040;50;1;17;17;176,726044247025
551467;1;3;70;52;48;1; ;1;1;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;17;17;181,354380157665
551469;1;3;70;16;48;1; ;1;1;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;37;39;2695;26;1;17;17;125,284013854279
551489;1;1;70;4;48;4; ;1;1;2;728;2; ;9;9;ESTA AFILIADO A UNA EPS; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;2; ;1;41;58;7524;75;1;17;17;120,236566979976
551500;1;4;70;52;48;1; ;2;2;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;99;4530;45;1;17;17;170,699003509293
551504;1;1;70;104;48;1; ;1;1;2;104;1; ;7;9;ESTA AFILIADO A UNA EPS; ; ; ; ; ; ; ;1; ;YATIENE EL TIEMPO COTIZADO;2; ;2; ;1;39;39;5241;52;1;17;17;106,013352108679
551508;1;2;70;52;48;1; ;1;1;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;1;17;17;186,878809790058
551513;1;2;70;17;48;1; ;1;1;2;17;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;03;03;6421;64;1;17;17;289,269048198774
551514;1;1;70;104;48;5; ;2;2;2;104;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;50;5521;55;1;17;17;212,026704217358
551542;1;2;70;48;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;15; ; ; ;1;17;17;118,498271389665
551545;1;2;70;4;48;1; ;1;1;2;36;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;58;9303;93;1;17;17;103,757311382432
551553;1;1;70;15;70;1; ;1;1;2;36;1; ;2;1; ; ; ; ; ; ; ; ;1; ;ESPERA  LA  EDAD  PARA  PENSIONARSE;2; ;2; ;1;44;58;7020;70;1;17;17;144,131912994048
551556;1;3;70;8;48;1; ;2;2;2;68;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;32;44;7530;75;1;17;17;106,013352108679
551571;1;3;70;3;48;1; ;1;1;2;4;1; ;9;3; ; ; ; ;1; ; ; ; ; ; ;1;84000;1;1000000;1;95;95;4100;41;1;17;17;295,226210094622
551574;1;1;70;12;48;1; ;2;2;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3903300;1;98;55;5011;50;1;17;17;168,945573888385
551594;1;5;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;1;17;17;104,107834823484
551597;1;2;70;104;48;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;1;17;17;171,201614614632
551602;1;3;70;78;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;1;17;17;189,283530991855
551610;1;2;70;16;48;1; ;1;1;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3035900;1;97;97;3140;31;1;17;17;184,58262761737
551610;1;4;70;24;48;1; ;1;1;2;24;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;97;97;1581;15;1;17;17;184,58262761737
551611;1;1;70;156;48;4; ;1;1;2;156;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;86;34;6421;64;1;17;17;157,076084685137
551616;1;3;70;156;48;1; ;1;1;2;156;1; ;7;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;37;6412;64;1;17;17;120,828996242447
551616;1;7;70;48;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;17;17;120,828996242447
551622;1;3;70;104;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;17;17;297,520497809377
551623;1;1;70;156;48;1; ;1;1;2;156;1; ;9;2; ; ; ;1; ; ; ; ; ; ; ;2; ;2; ;1;45;45;1921;19;1;17;17;283,331825618174
551630;1;2;70;52;60;3; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;17;17;121,975811800759
551633;1;1;70;4;48;1; ;1;1;2;4;5; ;3;9;ES COTIZANTE; ; ;1; ; ; ; ; ; ; ;2; ;1;2000000;1;40;41;5139;51;1;17;17;144,131912994048
551639;1;4;70;3;40;1; ;1;1;2;48;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;420000;1;45;45;1530;15;1;18;18;39,992402404847
551640;1;1;70;8;40;1; ;2;2;2;8;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3300000;1;58;58;7492;74;1;18;18;41,7340922565013
551641;1;2;70;10;40;1; ;1;1;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;58;95;4521;45;1;18;18;97,0184542879686
551648;2;1;70;8;40;1; ;1;1;2;10;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;39;95;4521;45;1;18;18;103,973366729725
551649;1;4;70;3;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;18;18;68,5408014595381
551650;1;2;70;2;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;1;18;18;74,5944429623518
551676;1;4;70;12;40;1; ;1;1;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;460000;1;45;54;9500;95;1;18;18;55,3516884099131
551677;1;4;70;4;72;1; ;1;1;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;5400000;1;95;62;0121;01;1;18;18;114,389728058311
551679;1;1;70;8;40;3; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;54;54;9500;95;1;18;18;89,0817842389737
551683;1;4;70;16;49;1; ;1;1;2;6;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;53;85;5020;50;1;18;18;104,31608657115
551686;1;3;70;4;50;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;1;18;18;122,141574698966
551690;1;3;70;4;42;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;18;18;79,8517325543047
551694;1;3;70;3;40;1; ;2;2;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;33;39;8060;80;1;18;18;68,9181997521122
551703;1;2;70;8;48;1; ;1;1;2;48;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5239;52;1;18;18;88,8469876872889
551737;2;2;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;18;18;42,6586958731782
551749;1;1;70;3;50;1; ;1;1;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;200000;1;98;98;6021;60;1;18;18;88,1309587475788
551750;1;1;70;1;48;1; ;2;2;2;1;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1100000;1;6000000;1;98;39;7310;73;1;18;18;114,05678666042
551751;1;1;70;6;50;4; ;1;1;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2300000;1;43;43;5012;50;1;18;18;112,492236066006
551751;1;2;70;8;50;1; ;1;1;2;18;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;5211;52;1;18;18;112,492236066006
551751;1;4;70;2;60;1; ;1;1;2;40;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;45;45;5233;52;1;18;18;112,492236066006
551760;1;2;70;4;48;2; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;12; ; ; ;1;18;18;39,992402404847
551768;1;3;70;6;48;1; ;2;2;2;6;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;20000;1;240000;1;45;53;5529;55;1;18;18;104,807427046717
551792;1;1;70;4;40;1; ;1;1;2;96;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;1;18;18;58,829026154102
551811;1;3;70;12;40;1; ;1;1;2;2;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5600000;1;77;77;1551;15;1;18;18;137,089791241569
551820;1;2;70;2;40;1; ;1;1;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;45;5233;52;1;18;18;84,320681713911
551847;1;1;70;4;48;4; ;2;2;2;8;1; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;3000000;1;84;98;1581;15;1;18;18;73,8743248283531
551847;1;3;70;3;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;1;18;18;73,8743248283531
551852;1;2;70;4;48;1; ;2;2;2;20;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;59;59;8511;85;1;18;18;103,377299628168
551855;1;2;70;48;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;18;18;71,5451622161308
551864;1;2;70;250;48;1; ;1;1;2;720;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;34;39;6421;64;1;19;19;97,9652076894957
551871;1;4;70;48;48;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;1;19;19;105,300958846448
551871;1;5;70;48;48;1; ;1;1;2;48;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;39;7512;75;1;19;19;105,300958846448
551873;1;4;70;24;48;1; ;1;1;2;4;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;50;5530;55;1;19;19;97,8899924262285
551874;1;2;70;250;48;1; ;1;1;2;432;2; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;33;33;5231;52;1;19;19;82,4351861687549
