directorio;secuencia_p;orden;p6020;p6040;mes;area;dpto;clase;fex_c_2011
436;1;1;2;44;03;13;13;1;321,810021264724
436;1;2;2;8;03;13;13;1;321,810021264724
436;1;3;2;25;03;13;13;1;321,810021264724
436;1;4;1;9;03;13;13;1;321,810021264724
436;1;5;2;19;03;13;13;1;321,810021264724
436;1;6;2;2;03;13;13;1;321,810021264724
437;1;1;2;58;03;13;13;1;696,884474718072
437;1;2;2;21;03;13;13;1;696,884474718072
438;1;1;2;39;03;54;54;1;338,320264018988
438;1;2;1;17;03;54;54;1;338,320264018988
438;1;3;1;0;03;54;54;1;338,320264018988
438;1;4;1;13;03;54;54;1;338,320264018988
438;1;5;1;11;03;54;54;1;338,320264018988
438;1;6;2;61;03;54;54;1;338,320264018988
439;1;1;2;48;03;47;47;1;180,28801125573
439;1;2;1;15;03;47;47;1;180,28801125573
439;1;3;2;8;03;47;47;1;180,28801125573
440;1;1;1;59;03;50;50;1;120,827995491468
440;1;2;2;59;03;50;50;1;120,827995491468
440;1;3;1;34;03;50;50;1;120,827995491468
440;1;4;1;4;03;50;50;1;120,827995491468
440;1;5;1;13;03;50;50;1;120,827995491468
440;1;6;1;8;03;50;50;1;120,827995491468
442;1;1;2;53;03;68;68;1;924,479261069946
442;1;2;1;62;03;68;68;1;924,479261069946
442;1;3;2;74;03;68;68;1;924,479261069946
445;1;1;2;57;03;23;23;1;75,7979579722994
445;1;2;1;61;03;23;23;1;75,7979579722994
445;1;3;2;80;03;23;23;1;75,7979579722994
447;1;1;1;27;03;23;23;1;164,114849195148
447;1;2;2;38;03;23;23;1;164,114849195148
447;1;3;2;15;03;23;23;1;164,114849195148
447;1;4;2;14;03;23;23;1;164,114849195148
448;1;1;1;83;03;50;50;1;210,052947208749
448;1;2;2;49;03;50;50;1;210,052947208749
448;1;3;2;17;03;50;50;1;210,052947208749
448;1;4;1;0;03;50;50;1;210,052947208749
449;1;1;2;49;03;52;52;1;212,344812231795
449;1;2;1;21;03;52;52;1;212,344812231795
452;1;1;1;54;03;23;23;1;220,894198827906
452;1;2;1;21;03;23;23;1;220,894198827906
452;1;3;2;23;03;23;23;1;220,894198827906
452;1;4;1;3;03;23;23;1;220,894198827906
453;1;1;1;56;03;13;13;1;372,171429224905
454;1;1;2;39;03;19;19;1;58,2263466270377
454;1;2;1;24;03;19;19;1;58,2263466270377
454;1;3;2;18;03;19;19;1;58,2263466270377
454;1;4;2;11;03;19;19;1;58,2263466270377
454;1;5;2;10;03;19;19;1;58,2263466270377
455;1;1;2;33;03;23;23;1;213,520654782556
455;1;2;1;10;03;23;23;1;213,520654782556
455;1;3;1;0;03;23;23;1;213,520654782556
456;1;1;2;43;03;23;23;1;182,094842682782
456;1;2;2;20;03;23;23;1;182,094842682782
456;1;3;2;17;03;23;23;1;182,094842682782
456;1;4;2;25;03;23;23;1;182,094842682782
456;1;5;2;4;03;23;23;1;182,094842682782
457;1;1;2;76;03;66;66;1;195,697734576308
457;1;2;1;78;03;66;66;1;195,697734576308
457;1;3;2;45;03;66;66;1;195,697734576308
457;1;4;1;19;03;66;66;1;195,697734576308
457;1;5;2;3;03;66;66;1;195,697734576308
457;1;6;1;44;03;66;66;1;195,697734576308
457;1;7;2;49;03;66;66;1;195,697734576308
457;1;8;1;24;03;66;66;1;195,697734576308
458;1;1;2;53;03;18;18;1;84,9986106032796
459;1;1;2;29;03;63;63;1;42,3637987222904
459;1;2;1;30;03;63;63;1;42,3637987222904
459;1;3;1;64;03;63;63;1;42,3637987222904
461;1;1;1;23;03;47;47;1;233,833598040772
461;1;2;1;3;03;47;47;1;233,833598040772
461;1;3;2;0;03;47;47;1;233,833598040772
461;1;4;2;18;03;47;47;1;233,833598040772
462;1;1;1;27;03;63;63;1;122,117999947789
462;1;2;2;26;03;63;63;1;122,117999947789
462;1;3;2;0;03;63;63;1;122,117999947789
462;1;4;2;0;03;63;63;1;122,117999947789
463;1;1;2;56;03;68;68;1;471,72625925697
463;1;2;1;24;03;68;68;1;471,72625925697
463;1;3;2;30;03;68;68;1;471,72625925697
463;1;4;2;10;03;68;68;1;471,72625925697
464;1;1;1;45;03;63;63;1;67,5631741248523
464;1;2;2;43;03;63;63;1;67,5631741248523
464;1;3;1;24;03;63;63;1;67,5631741248523
464;1;4;1;20;03;63;63;1;67,5631741248523
465;1;1;1;51;03;52;52;1;206,295282537966
465;1;2;2;44;03;52;52;1;206,295282537966
465;1;3;1;21;03;52;52;1;206,295282537966
466;1;1;2;38;03;23;23;1;208,791821086125
466;1;2;1;16;03;23;23;1;208,791821086125
467;1;1;1;27;03;47;47;1;138,774338935574
467;1;2;2;25;03;47;47;1;138,774338935574
467;1;3;1;7;03;47;47;1;138,774338935574
467;1;4;1;5;03;47;47;1;138,774338935574
467;1;5;1;2;03;47;47;1;138,774338935574
468;1;1;2;47;03;76;76;1;934,337980271397
469;1;1;1;51;03;52;52;1;183,119360904002
469;1;2;2;53;03;52;52;1;183,119360904002
469;1;3;1;26;03;52;52;1;183,119360904002
470;1;1;1;55;03;54;54;1;670,263344165583
470;1;2;2;24;03;54;54;1;670,263344165583
470;1;3;2;7;03;54;54;1;670,263344165583
470;1;4;2;2;03;54;54;1;670,263344165583
470;1;5;2;0;03;54;54;1;670,263344165583
472;1;1;2;67;03;23;23;1;183,799138123845
472;1;2;1;40;03;23;23;1;183,799138123845
472;1;3;1;11;03;23;23;1;183,799138123845
472;1;4;1;10;03;23;23;1;183,799138123845
473;1;1;2;70;03;63;63;1;70,7664288714745
473;1;2;1;34;03;63;63;1;70,7664288714745
473;1;3;1;73;03;63;63;1;70,7664288714745
474;1;1;2;81;03;63;63;1;61,1950801571154
475;1;1;1;69;03;13;13;1;313,30528948278
475;1;2;2;56;03;13;13;1;313,30528948278
475;1;3;1;29;03;13;13;1;313,30528948278
475;1;4;1;30;03;13;13;1;313,30528948278
475;1;5;1;29;03;13;13;1;313,30528948278
476;1;1;2;57;03;63;63;1;45,2163145699326
476;1;2;1;72;03;63;63;1;45,2163145699326
476;1;3;1;21;03;63;63;1;45,2163145699326
478;1;1;1;64;03;44;44;1;78,0115720053615
478;1;2;2;60;03;44;44;1;78,0115720053615
478;1;3;2;21;03;44;44;1;78,0115720053615
478;1;4;1;35;03;44;44;1;78,0115720053615
478;1;5;2;26;03;44;44;1;78,0115720053615
478;1;6;1;10;03;44;44;1;78,0115720053615
478;1;7;1;7;03;44;44;1;78,0115720053615
478;1;8;1;2;03;44;44;1;78,0115720053615
479;1;1;1;48;03;44;44;1;144,42826636819
479;1;2;2;37;03;44;44;1;144,42826636819
479;1;3;2;10;03;44;44;1;144,42826636819
479;1;4;2;8;03;44;44;1;144,42826636819
480;1;1;2;55;03;54;54;1;413,522903344873
480;1;2;1;27;03;54;54;1;413,522903344873
482;1;1;1;79;03;63;63;1;44,2324226817016
482;1;2;2;74;03;63;63;1;44,2324226817016
482;1;3;2;52;03;63;63;1;44,2324226817016
483;1;1;1;51;03;68;68;1;958,135170234204
483;1;2;1;11;03;68;68;1;958,135170234204
484;1;1;2;28;03;68;68;1;482,952533564919
484;1;2;1;25;03;68;68;1;482,952533564919
484;1;3;1;2;03;68;68;1;482,952533564919
485;1;1;1;75;03;13;13;1;372,171429224905
486;1;1;2;39;03;68;68;1;506,499494556187
486;1;3;1;38;03;68;68;1;506,499494556187
487;1;1;2;27;03;11;11;1;4958,86146827855
487;1;2;1;5;03;11;11;1;4958,86146827855
487;1;3;2;11;03;11;11;1;4958,86146827855
487;1;4;1;2;03;11;11;1;4958,86146827855
488;1;1;2;44;03;13;13;1;647,504898490942
488;1;2;2;66;03;13;13;1;647,504898490942
489;1;1;2;32;03;63;63;1;41,6435946634297
489;1;2;2;14;03;63;63;1;41,6435946634297
489;1;3;1;8;03;63;63;1;41,6435946634297
489;1;4;2;63;03;63;63;1;41,6435946634297
489;1;5;1;90;03;63;63;1;41,6435946634297
490;1;1;1;39;03;23;23;1;173,328151134082
490;1;2;2;34;03;23;23;1;173,328151134082
490;1;3;1;0;03;23;23;1;173,328151134082
491;1;1;2;53;03;23;23;1;145,048772623318
491;1;2;1;60;03;23;23;1;145,048772623318
491;1;3;2;32;03;23;23;1;145,048772623318
491;1;4;1;31;03;23;23;1;145,048772623318
491;1;5;1;29;03;23;23;1;145,048772623318
492;1;1;2;67;03;23;23;1;133,697673684284
492;1;2;2;98;03;23;23;1;133,697673684284
493;1;1;2;56;03;23;23;1;209,339737676535
493;1;2;1;54;03;23;23;1;209,339737676535
493;1;3;1;22;03;23;23;1;209,339737676535
494;1;1;1;75;03;63;63;1;67,752050481537
494;1;2;2;71;03;63;63;1;67,752050481537
495;1;1;1;62;03;11;11;1;2020,57246827251
495;1;2;1;62;03;11;11;1;2020,57246827251
495;1;3;1;16;03;11;11;1;2020,57246827251
496;1;1;2;54;03;13;13;1;423,905142228802
496;1;2;1;57;03;13;13;1;423,905142228802
498;1;1;1;48;03;63;63;1;159,691213292534
498;1;2;2;42;03;63;63;1;159,691213292534
498;1;3;1;21;03;63;63;1;159,691213292534
498;1;4;1;17;03;63;63;1;159,691213292534
498;1;5;1;16;03;63;63;1;159,691213292534
501;1;1;1;77;03;13;13;1;564,833832858797
501;1;2;2;75;03;13;13;1;564,833832858797
503;1;1;1;42;03;23;23;1;265,348858804978
503;1;2;2;35;03;23;23;1;265,348858804978
503;1;3;1;14;03;23;23;1;265,348858804978
503;1;4;1;9;03;23;23;1;265,348858804978
505;1;1;1;31;03;54;54;1;353,122432321634
505;1;2;2;42;03;54;54;1;353,122432321634
505;1;3;1;9;03;54;54;1;353,122432321634
505;1;4;1;9;03;54;54;1;353,122432321634
506;1;1;1;65;03;23;23;1;149,385863888907
506;1;2;2;52;03;23;23;1;149,385863888907
506;1;3;1;28;03;23;23;1;149,385863888907
507;1;1;1;60;03;54;54;1;257,568407942094
508;1;1;1;61;03;54;54;1;375,596839054657
508;1;2;2;52;03;54;54;1;375,596839054657
509;1;1;1;90;03;11;11;1;1127,68758194552
509;1;2;2;81;03;11;11;1;1127,68758194552
510;1;1;2;42;03;23;23;1;239,932380314067
510;1;2;1;50;03;23;23;1;239,932380314067
510;1;3;1;23;03;23;23;1;239,932380314067
510;1;4;1;21;03;23;23;1;239,932380314067
510;1;5;1;19;03;23;23;1;239,932380314067
510;1;6;2;12;03;23;23;1;239,932380314067
513;1;1;1;67;03;63;63;1;127,772718795718
513;1;2;2;60;03;63;63;1;127,772718795718
513;1;3;1;26;03;63;63;1;127,772718795718
514;1;1;1;25;03;23;23;1;237,291447262073
514;1;2;2;24;03;23;23;1;237,291447262073
514;1;3;1;4;03;23;23;1;237,291447262073
514;1;4;1;0;03;23;23;1;237,291447262073
514;1;5;2;28;03;23;23;1;237,291447262073
515;1;1;2;64;03;73;73;1;226,535123506763
515;1;2;2;23;03;73;73;1;226,535123506763
515;1;3;1;24;03;73;73;1;226,535123506763
516;1;1;1;29;03;08;08;1;863,492319270586
516;1;2;2;20;03;08;08;1;863,492319270586
516;1;3;2;0;03;08;08;1;863,492319270586
518;1;1;2;64;03;68;68;1;337,216696638203
518;1;2;1;71;03;68;68;1;337,216696638203
518;1;3;1;11;03;68;68;1;337,216696638203
518;1;4;1;45;03;68;68;1;337,216696638203
520;1;1;1;22;03;18;18;1;27,7370244709729
520;1;2;2;17;03;18;18;1;27,7370244709729
522;1;1;1;31;03;44;44;1;49,8777434544511
522;1;2;2;31;03;44;44;1;49,8777434544511
524;1;1;1;62;03;44;44;1;71,9982534491686
525;1;1;1;28;03;23;23;1;229,37248658526
525;1;2;2;21;03;23;23;1;229,37248658526
525;1;3;1;5;03;23;23;1;229,37248658526
525;1;4;2;2;03;23;23;1;229,37248658526
527;1;1;1;57;03;13;13;1;737,713536494737
527;1;2;2;50;03;13;13;1;737,713536494737
527;1;3;2;25;03;13;13;1;737,713536494737
527;1;4;2;19;03;13;13;1;737,713536494737
528;1;1;1;31;03;54;54;1;653,93043022525
528;1;2;2;33;03;54;54;1;653,93043022525
528;1;3;1;5;03;54;54;1;653,93043022525
528;1;4;1;4;03;54;54;1;653,93043022525
531;1;1;1;23;03;70;70;1;84,9132579959661
531;1;2;2;40;03;70;70;1;84,9132579959661
532;1;1;2;44;03;44;44;1;43,4143696307442
532;1;2;1;39;03;44;44;1;43,4143696307442
532;1;3;1;9;03;44;44;1;43,4143696307442
533;1;1;1;78;03;73;73;1;365,75055098387
533;1;2;2;0;03;73;73;1;365,75055098387
533;1;3;1;34;03;73;73;1;365,75055098387
533;1;4;1;22;03;73;73;1;365,75055098387
533;1;5;1;36;03;73;73;1;365,75055098387
533;1;6;2;27;03;73;73;1;365,75055098387
533;1;7;2;8;03;73;73;1;365,75055098387
533;1;8;2;4;03;73;73;1;365,75055098387
534;1;1;1;69;03;18;18;1;72,7223067049845
535;1;1;2;54;03;63;63;1;47,7576027265564
535;1;2;2;84;03;63;63;1;47,7576027265564
536;1;1;1;49;03;11;11;1;3039,92281145448
536;1;2;1;51;03;11;11;1;3039,92281145448
536;1;3;1;28;03;11;11;1;3039,92281145448
536;1;4;2;16;03;11;11;1;3039,92281145448
537;1;1;2;33;03;44;44;1;74,0389228981029
537;1;2;1;3;03;44;44;1;74,0389228981029
538;1;1;2;69;03;54;54;1;262,494423746879
538;1;2;2;40;03;54;54;1;262,494423746879
538;1;3;1;17;03;54;54;1;262,494423746879
538;1;4;1;13;03;54;54;1;262,494423746879
538;1;5;2;11;03;54;54;1;262,494423746879
538;1;6;2;6;03;54;54;1;262,494423746879
538;1;7;1;74;03;54;54;1;262,494423746879
538;1;8;1;44;03;54;54;1;262,494423746879
539;1;1;1;56;03;44;44;1;49,8777434544511
539;1;2;2;50;03;44;44;1;49,8777434544511
540;1;1;1;52;03;47;47;1;193,142914092396
540;1;2;2;37;03;47;47;1;193,142914092396
540;1;4;1;23;03;47;47;1;193,142914092396
540;1;5;1;16;03;47;47;1;193,142914092396
540;1;6;2;14;03;47;47;1;193,142914092396
541;1;1;2;76;03;63;63;1;61,1950801571154
543;1;1;2;66;03;66;66;1;194,479307413161
543;1;2;1;40;03;66;66;1;194,479307413161
546;1;1;2;28;03;66;66;1;621,307209182585
546;1;2;1;31;03;66;66;1;621,307209182585
546;1;3;1;21;03;66;66;1;621,307209182585
547;1;1;2;60;03;23;23;1;161,262077883073
548;1;1;1;43;03;44;44;1;96,8596770928461
548;1;2;2;38;03;44;44;1;96,8596770928461
548;1;3;1;20;03;44;44;1;96,8596770928461
548;1;4;1;13;03;44;44;1;96,8596770928461
548;1;5;1;6;03;44;44;1;96,8596770928461
549;1;1;1;55;03;63;63;1;41,2427436158551
549;1;2;2;48;03;63;63;1;41,2427436158551
549;1;3;2;24;03;63;63;1;41,2427436158551
549;1;4;1;23;03;63;63;1;41,2427436158551
550;1;1;2;56;03;11;11;1;1208,70615250912
550;1;2;1;14;03;11;11;1;1208,70615250912
551;1;1;1;74;03;70;70;1;135,890692545654
551;1;2;1;76;03;70;70;1;135,890692545654
552;1;1;1;38;03;23;23;1;366,512363863909
552;1;2;2;36;03;23;23;1;366,512363863909
552;1;3;2;15;03;23;23;1;366,512363863909
552;1;4;2;13;03;23;23;1;366,512363863909
552;1;5;1;24;03;23;23;1;366,512363863909
553;1;1;1;68;03;11;11;1;2210,21398477951
554;1;1;1;35;03;19;19;1;128,874408876465
555;1;1;2;61;03;68;68;1;1028,81355667276
556;2;1;2;29;03;15;15;1;137,044231479682
556;2;2;2;10;03;15;15;1;137,044231479682
556;2;3;2;8;03;15;15;1;137,044231479682
556;2;4;1;4;03;15;15;1;137,044231479682
556;3;1;1;24;03;15;15;1;137,044231479682
557;1;1;2;40;03;11;11;1;1325,14225971341
557;1;2;1;21;03;11;11;1;1325,14225971341
557;1;3;1;8;03;11;11;1;1325,14225971341
557;1;4;2;77;03;11;11;1;1325,14225971341
557;1;5;1;75;03;11;11;1;1325,14225971341
558;1;1;2;31;03;18;18;1;79,1305401912632
558;1;2;2;11;03;18;18;1;79,1305401912632
560;1;1;2;77;03;63;63;1;29,7806936374505
560;1;2;1;59;03;63;63;1;29,7806936374505
560;1;3;2;51;03;63;63;1;29,7806936374505
560;1;4;1;42;03;63;63;1;29,7806936374505
562;1;1;1;48;03;52;52;1;144,504013651121
562;1;2;2;50;03;52;52;1;144,504013651121
563;1;1;1;56;03;68;68;1;437,527298610081
563;1;2;2;60;03;68;68;1;437,527298610081
563;1;3;2;40;03;68;68;1;437,527298610081
563;1;4;2;15;03;68;68;1;437,527298610081
564;1;1;1;71;03;66;66;1;151,200343086566
564;1;2;2;94;03;66;66;1;151,200343086566
566;2;1;1;27;03;63;63;1;76,339746106247
566;2;2;2;29;03;63;63;1;76,339746106247
566;2;3;1;8;03;63;63;1;76,339746106247
566;2;4;2;5;03;63;63;1;76,339746106247
567;1;1;1;34;03;44;44;1;80,1277420313802
569;1;1;2;22;03;11;11;1;4796,23942158349
569;1;2;2;2;03;11;11;1;4796,23942158349
571;1;1;2;76;03;44;44;1;54,6604232234731
572;1;1;2;85;03;54;54;1;120,949877336681
572;1;2;2;58;03;54;54;1;120,949877336681
572;1;3;1;56;03;54;54;1;120,949877336681
573;1;1;1;32;03;05;05;1;1042,66044323876
575;1;1;1;57;03;23;23;1;229,122895597062
576;1;1;1;91;03;17;17;1;95,6284655539035
576;1;2;2;88;03;17;17;1;95,6284655539035
577;1;1;2;37;03;23;23;1;188,267916946128
578;1;1;1;47;03;66;66;1;107,842595301279
578;1;2;2;75;03;66;66;1;107,842595301279
578;1;3;1;79;03;66;66;1;107,842595301279
578;1;4;1;77;03;66;66;1;107,842595301279
578;1;5;1;72;03;66;66;1;107,842595301279
579;1;1;2;44;03;08;08;1;1695,08214851131
579;1;2;1;40;03;08;08;1;1695,08214851131
579;1;3;1;17;03;08;08;1;1695,08214851131
579;1;4;1;11;03;08;08;1;1695,08214851131
580;1;1;1;42;03;52;52;1;92,5524506834004
580;1;2;2;41;03;52;52;1;92,5524506834004
580;1;3;1;8;03;52;52;1;92,5524506834004
581;1;1;2;33;03;05;05;1;1025,4704243299
581;1;3;1;33;03;05;05;1;1025,4704243299
582;1;1;1;35;03;17;17;1;154,558248193576
582;1;2;2;40;03;17;17;1;154,558248193576
582;1;3;1;5;03;17;17;1;154,558248193576
583;1;1;2;27;03;47;47;1;163,719667378801
583;1;2;1;8;03;47;47;1;163,719667378801
583;1;3;2;4;03;47;47;1;163,719667378801
584;1;1;2;41;03;66;66;1;397,083917949707
584;1;2;1;14;03;66;66;1;397,083917949707
585;1;1;2;61;03;08;08;1;973,55156168241
585;1;2;2;29;03;08;08;1;973,55156168241
585;1;3;2;3;03;08;08;1;973,55156168241
586;1;1;1;56;03;52;52;1;80,9451953569925
586;1;2;2;52;03;52;52;1;80,9451953569925
586;1;3;1;28;03;52;52;1;80,9451953569925
586;1;4;1;24;03;52;52;1;80,9451953569925
588;1;1;2;60;03;54;54;1;133,794938834672
588;1;2;2;62;03;54;54;1;133,794938834672
588;1;3;1;32;03;54;54;1;133,794938834672
589;1;1;2;36;03;11;11;1;3267,1610943478
589;1;2;1;17;03;11;11;1;3267,1610943478
590;1;1;1;29;03;11;11;1;4599,6477815682
590;1;2;2;34;03;11;11;1;4599,6477815682
590;1;3;1;4;03;11;11;1;4599,6477815682
591;1;1;2;29;03;05;05;1;1335,06860535
591;1;2;2;9;03;05;05;1;1335,06860535
592;1;1;2;48;03;68;68;1;653,821216051846
592;1;2;1;49;03;68;68;1;653,821216051846
592;1;3;2;26;03;68;68;1;653,821216051846
592;1;4;1;11;03;68;68;1;653,821216051846
592;1;5;1;8;03;68;68;1;653,821216051846
592;1;6;2;29;03;68;68;1;653,821216051846
593;1;1;1;45;03;17;17;1;127,512048884821
593;1;2;2;41;03;17;17;1;127,512048884821
593;1;3;1;20;03;17;17;1;127,512048884821
594;1;1;2;30;03;66;66;1;188,007466886747
596;1;1;1;70;03;11;11;1;1292,68804182531
596;1;2;1;74;03;11;11;1;1292,68804182531
597;1;1;2;70;03;08;08;1;734,457274102211
597;1;2;1;29;03;08;08;1;734,457274102211
597;1;3;2;14;03;08;08;1;734,457274102211
597;1;4;2;40;03;08;08;1;734,457274102211
599;1;1;2;51;03;19;19;1;67,5663803300315
601;1;1;2;32;03;05;05;1;1025,4704243299
601;1;2;1;36;03;05;05;1;1025,4704243299
602;1;1;1;30;03;17;17;1;160,080578946073
602;1;2;2;26;03;17;17;1;160,080578946073
602;1;3;2;0;03;17;17;1;160,080578946073
603;1;1;1;60;03;41;41;1;85,8840267855916
603;1;2;2;57;03;41;41;1;85,8840267855916
603;1;3;1;24;03;41;41;1;85,8840267855916
603;1;4;1;22;03;41;41;1;85,8840267855916
604;1;1;1;54;03;66;66;1;237,466906568058
604;1;2;2;50;03;66;66;1;237,466906568058
604;1;3;2;27;03;66;66;1;237,466906568058
604;1;4;2;6;03;66;66;1;237,466906568058
604;1;5;1;16;03;66;66;1;237,466906568058
605;1;1;1;52;03;54;54;1;412,177165180413
605;1;2;2;47;03;54;54;1;412,177165180413
605;1;3;1;27;03;54;54;1;412,177165180413
605;1;4;2;18;03;54;54;1;412,177165180413
605;1;5;1;14;03;54;54;1;412,177165180413
605;1;6;1;12;03;54;54;1;412,177165180413
606;1;1;1;60;03;54;54;1;385,880171360846
606;1;2;2;52;03;54;54;1;385,880171360846
606;1;3;2;39;03;54;54;1;385,880171360846
606;1;4;1;11;03;54;54;1;385,880171360846
606;1;5;1;4;03;54;54;1;385,880171360846
606;1;6;1;30;03;54;54;1;385,880171360846
606;1;7;2;29;03;54;54;1;385,880171360846
606;1;8;2;5;03;54;54;1;385,880171360846
607;1;1;2;49;03;68;68;1;535,442228405063
607;1;2;2;34;03;68;68;1;535,442228405063
607;1;3;2;14;03;68;68;1;535,442228405063
607;1;4;1;12;03;68;68;1;535,442228405063
607;1;5;2;29;03;68;68;1;535,442228405063
607;1;6;2;10;03;68;68;1;535,442228405063
607;1;7;1;8;03;68;68;1;535,442228405063
607;1;8;1;7;03;68;68;1;535,442228405063
609;1;1;2;80;03;76;76;1;1337,38376679915
610;1;1;1;45;03;19;19;1;87,8689151430442
611;1;1;2;54;03;52;52;1;165,381311523346
611;1;2;1;62;03;52;52;1;165,381311523346
612;1;1;2;61;03;19;19;1;93,7428659999946
612;1;2;1;62;03;19;19;1;93,7428659999946
612;1;3;2;31;03;19;19;1;93,7428659999946
612;1;4;2;23;03;19;19;1;93,7428659999946
612;1;5;1;32;03;19;19;1;93,7428659999946
612;1;6;2;2;03;19;19;1;93,7428659999946
613;1;1;2;72;03;63;63;1;88,2692671357177
615;1;1;2;36;03;47;47;1;245,357100839404
615;1;2;1;42;03;47;47;1;245,357100839404
615;1;3;1;16;03;47;47;1;245,357100839404
615;1;4;2;3;03;47;47;1;245,357100839404
615;1;5;2;19;03;47;47;1;245,357100839404
615;1;6;2;0;03;47;47;1;245,357100839404
617;1;1;1;43;03;15;15;1;136,277342103191
617;1;2;2;51;03;15;15;1;136,277342103191
617;1;3;1;20;03;15;15;1;136,277342103191
617;1;4;1;17;03;15;15;1;136,277342103191
617;1;5;2;14;03;15;15;1;136,277342103191
617;1;6;2;12;03;15;15;1;136,277342103191
617;1;7;1;7;03;15;15;1;136,277342103191
618;1;1;2;50;03;19;19;1;77,9340565902419
618;1;2;1;21;03;19;19;1;77,9340565902419
618;1;3;2;32;03;19;19;1;77,9340565902419
618;1;4;1;10;03;19;19;1;77,9340565902419
618;1;5;1;3;03;19;19;1;77,9340565902419
618;1;6;1;25;03;19;19;1;77,9340565902419
619;1;1;1;57;03;68;68;1;453,171340762571
619;1;2;1;32;03;68;68;1;453,171340762571
619;1;3;2;28;03;68;68;1;453,171340762571
621;1;1;1;61;03;05;05;1;920,643111073076
621;1;2;2;62;03;05;05;1;920,643111073076
623;1;1;2;33;03;66;66;1;629,712306769927
623;1;2;1;34;03;66;66;1;629,712306769927
624;1;1;1;55;03;08;08;1;1525,75266838694
624;1;2;2;36;03;08;08;1;1525,75266838694
624;1;3;1;16;03;08;08;1;1525,75266838694
624;1;4;2;13;03;08;08;1;1525,75266838694
624;1;5;1;0;03;08;08;1;1525,75266838694
624;1;6;1;68;03;08;08;1;1525,75266838694
625;1;1;1;36;03;41;41;1;120,346837866568
625;1;2;2;35;03;41;41;1;120,346837866568
625;1;3;2;0;03;41;41;1;120,346837866568
628;1;1;1;59;03;23;23;1;255,104548946077
628;1;2;2;50;03;23;23;1;255,104548946077
628;1;3;1;8;03;23;23;1;255,104548946077
629;1;1;2;30;03;68;68;1;947,971984547203
629;1;2;1;4;03;68;68;1;947,971984547203
630;1;1;1;60;03;66;66;1;335,200552155506
630;1;2;2;54;03;66;66;1;335,200552155506
630;1;3;1;24;03;66;66;1;335,200552155506
631;1;1;1;55;03;19;19;1;59,4078017684955
632;1;1;2;55;03;76;76;1;891,710102853399
632;1;2;1;52;03;76;76;1;891,710102853399
632;1;3;1;25;03;76;76;1;891,710102853399
632;1;4;2;81;03;76;76;1;891,710102853399
633;1;1;2;27;03;13;13;1;365,975937867853
633;1;2;1;29;03;13;13;1;365,975937867853
633;1;3;2;5;03;13;13;1;365,975937867853
633;1;4;1;3;03;13;13;1;365,975937867853
634;1;1;2;52;03;66;66;1;144,689224207842
634;1;2;1;75;03;66;66;1;144,689224207842
634;1;3;2;73;03;66;66;1;144,689224207842
635;1;1;2;70;03;13;13;1;448,175983152577
635;1;2;1;38;03;13;13;1;448,175983152577
635;1;3;1;16;03;13;13;1;448,175983152577
635;1;4;1;10;03;13;13;1;448,175983152577
635;1;5;1;8;03;13;13;1;448,175983152577
636;1;1;1;75;03;66;66;1;151,200343086566
636;1;2;2;61;03;66;66;1;151,200343086566
637;1;1;2;38;03;05;05;1;1226,37675943651
637;1;2;1;25;03;05;05;1;1226,37675943651
637;1;3;1;3;03;05;05;1;1226,37675943651
638;2;1;1;66;03;19;19;1;59,4078017684955
640;1;1;1;53;03;41;41;1;140,403118676307
640;1;2;2;41;03;41;41;1;140,403118676307
640;1;3;1;19;03;41;41;1;140,403118676307
641;1;1;2;27;03;19;19;1;72,1967273774986
641;1;2;1;68;03;19;19;1;72,1967273774986
641;1;3;2;61;03;19;19;1;72,1967273774986
642;1;1;1;40;03;23;23;1;202,581922919649
642;1;2;2;37;03;23;23;1;202,581922919649
642;1;3;1;15;03;23;23;1;202,581922919649
643;1;1;1;50;03;23;23;1;316,291869816919
643;1;2;2;43;03;23;23;1;316,291869816919
643;1;3;2;17;03;23;23;1;316,291869816919
643;1;4;2;3;03;23;23;1;316,291869816919
644;1;1;2;55;03;41;41;1;76,0417464951147
644;1;2;1;50;03;41;41;1;76,0417464951147
644;1;3;2;31;03;41;41;1;76,0417464951147
645;1;1;1;76;03;19;19;1;120,514465425054
645;1;2;2;85;03;19;19;1;120,514465425054
645;1;3;1;36;03;19;19;1;120,514465425054
647;1;1;2;24;03;54;54;1;565,287797503267
647;1;2;1;5;03;54;54;1;565,287797503267
650;1;1;1;25;03;11;11;1;1874,93486036729
651;1;1;1;52;03;11;11;1;1574,11739188348
651;1;2;2;49;03;11;11;1;1574,11739188348
652;1;1;1;53;03;66;66;1;302,368560157614
652;1;2;2;67;03;66;66;1;302,368560157614
652;1;3;2;89;03;66;66;1;302,368560157614
653;1;1;2;73;03;54;54;1;82,8802965232891
653;1;2;2;49;03;54;54;1;82,8802965232891
653;2;1;2;43;03;54;54;1;82,8802965232891
653;2;2;1;17;03;54;54;1;82,8802965232891
653;2;3;1;15;03;54;54;1;82,8802965232891
653;2;4;2;80;03;54;54;1;82,8802965232891
653;2;5;2;93;03;54;54;1;82,8802965232891
653;3;1;2;44;03;54;54;1;82,8802965232891
653;3;2;1;19;03;54;54;1;82,8802965232891
653;3;3;1;71;03;54;54;1;82,8802965232891
