DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6,007,162;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1322.1079599
6,007,162;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1322.1079599
6,007,163;1;2;1;80;2;;;;1;7;;2;;;8;;2;2;;2;;1;11;4;18;1041.7650104
6,007,166;1;2;1;80;2;1;40;500,000;1;9;CAMBIO DE RESIDENCIA;2;;;1;;2;2;;1;120,000;1;11;4;18;1670.46751
6,007,166;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1670.46751
6,007,166;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1670.46751
6,007,168;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;18;1041.7650104
6,007,169;1;2;1;80;2;;;;1;4;;2;;;4;;3;3;;2;;1;11;4;18;1041.7650104
6,007,170;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;2485.6700179
6,007,170;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;2485.6700179
6,007,170;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;2485.6700179
6,007,170;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;2485.6700179
6,007,170;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;2485.6700179
6,007,170;1;9;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;2485.6700179
6,007,190;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;19;1221.7014061
6,007,193;1;1;1;80;2;1;30;98;1;9;TERMINACION DE CONTRATO;2;;;1;;2;2;;2;;1;11;3;19;5253.3160463
6,007,193;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;5253.3160463
6,007,193;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;5253.3160463
6,007,197;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;5253.3160463
6,007,198;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;19;4565.6021869
6,007,198;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;19;4565.6021869
6,007,198;1;3;1;80;2;1;30;500,000;1;9;SITUACION DE PANDEMIA;2;;;2;;2;2;;2;;1;11;2;19;4565.6021869
6,007,199;1;2;1;80;2;1;40;908,300;2;;;;2;;;.;2;2;;2;;1;11;;19;1959.5508323
6,007,202;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;11;4;19;1221.7014061
6,007,202;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,202;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,203;1;1;1;80;2;2;;98;1;3;;2;;;9;;2;2;;2;;1;11;4;19;1221.7014061
6,007,203;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;1221.7014061
6,007,204;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,205;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;19;1221.7014061
6,007,206;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;1221.7014061
6,007,208;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;19;1221.7014061
6,007,209;1;2;1;80;2;2;;98;1;3;;2;;;9;;2;2;;2;;1;11;1.3;19;1221.7014061
6,007,210;1;1;1;80;2;2;;98;1;4;;2;;;4;;2;2;;2;;1;11;1.4;19;1221.7014061
6,007,210;1;2;1;80;2;1;40;700,000;1;9;PANDEMIA;2;;;1;;2;2;;2;;1;11;2;19;1221.7014061
6,007,210;1;3;1;80;2;1;30;908,650;1;3;;2;;;1;;2;2;;2;;1;11;1.3;19;1221.7014061
6,007,211;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;11;4;19;1221.7014061
6,007,211;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;19;1221.7014061
6,007,212;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,216;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.2;19;1221.7014061
6,007,218;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,219;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,219;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;1221.7014061
6,007,220;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,220;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,221;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,221;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,223;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,230;1;1;1;80;2;2;;99;1;4;;2;;;1;;2;2;;2;;1;11;4;19;1221.7014061
6,007,230;1;2;1;80;2;2;;98;1;4;;2;;;4;;2;2;;2;;1;11;3;19;1221.7014061
6,007,230;1;6;1;80;2;1;30;98;1;8;;2;;;9;;2;2;;2;;1;11;1.3;19;1221.7014061
6,007,230;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;1221.7014061
6,007,231;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,233;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;3017.9890473
6,007,233;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;3017.9890473
6,007,234;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;1561.5792428
6,007,235;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;19;1221.7014061
6,007,236;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,236;1;3;1;80;2;;;;1;4;;2;;;4;;3;3;;2;;1;11;4;19;1221.7014061
6,007,237;1;1;1;80;2;2;;98;1;3;;2;;;9;;2;2;;2;;1;11;4;19;1221.7014061
6,007,237;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;19;1221.7014061
6,007,240;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;5253.3160463
6,007,240;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;5253.3160463
6,007,241;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;5253.3160463
6,007,241;1;3;1;80;2;1;40;908,300;2;;;;2;;;.;2;2;;2;;1;11;;19;5253.3160463
6,007,244;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;19;1221.7014061
6,007,245;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,246;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;19;1221.7014061
6,007,247;1;3;1;80;2;;;99;1;4;;1;;1;4;;2;2;;2;;1;11;1.3;19;1221.7014061
6,007,248;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;19;1221.7014061
6,007,248;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,248;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,251;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;5253.3160463
6,007,251;1;4;1;80;2;1;40;98;2;;;;2;;;.;2;2;;2;;1;11;;19;5253.3160463
6,007,252;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;19;1221.7014061
6,007,253;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;3200.4519576
6,007,255;1;2;1;80;2;1;40;900,000;1;8;;2;;;9;;2;2;;2;;1;11;2;19;1221.7014061
6,007,255;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;1221.7014061
6,007,256;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,258;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,259;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;19;1221.7014061
6,007,259;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;19;1221.7014061
6,007,260;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;2730.6959298
6,007,261;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;19;3193.0916463
6,007,261;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;3193.0916463
6,007,263;1;3;1;80;2;;;;1;6;;2;;;9;;2;2;;2;;1;11;4;19;1221.7014061
6,007,264;1;3;1;80;2;1;40;908,300;2;;;;2;;;.;2;2;;2;;1;11;;19;5253.3160463
6,007,266;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;3805.6097184
6,007,267;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;5253.3160463
6,007,268;1;2;1;80;2;1;40;908,560;1;3;;2;;;9;;2;2;;2;;1;11;3;19;1221.7014061
6,007,272;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;19;1221.7014061
6,007,272;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;19;1221.7014061
6,007,273;1;1;1;80;2;1;40;908,000;1;9;SITUACION ECONOMICA DE VENEZUELA;2;;;1;;2;2;;2;;1;11;3;19;1639.9931051
6,007,274;1;2;1;80;2;1;52;908,300;1;1;;2;;;1;;2;2;;2;;1;11;2;19;1221.7014061
6,007,297;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;19;1221.7014061
6,017,787;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;70;846.05023524
6,017,787;1;2;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;11;3;70;846.05023524
6,017,787;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;70;846.05023524
6,017,788;1;8;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;70;892.70863327
6,017,790;1;2;1;80;2;2;;700,000;1;3;;2;;;9;;2;2;;2;;1;11;4;70;2551.5743491
6,017,790;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;70;2551.5743491
6,017,791;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;70;1974.2352433
6,017,791;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;70;1974.2352433
6,017,792;1;2;1;80;2;2;;600,000;1;3;;2;;;9;;2;2;;2;;1;11;2;70;1227.6071404
6,017,793;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;70;980.1624321
6,017,795;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;70;846.05023524
6,017,796;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;70;846.05023524
6,017,839;1;1;1;80;2;;;;1;8;;2;;;1;;2;2;;1;400,000;1;11;1.1;54;492.81441884
6,017,840;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,841;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;1814.5224292
6,017,841;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1814.5224292
6,017,841;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1814.5224292
6,017,842;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1485.3735253
6,017,845;1;3;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.4;54;894.75218968
6,017,845;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;894.75218968
6,017,845;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;894.75218968
6,017,846;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1089.3016974
6,017,846;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1089.3016974
6,017,847;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;1253.1677693
6,017,847;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1253.1677693
6,017,848;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1401.2189366
6,017,848;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1401.2189366
6,017,848;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1401.2189366
6,017,849;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;863.82565316
6,017,853;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;492.81441884
6,017,853;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,853;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;492.81441884
6,017,855;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.1;54;1049.5254163
6,017,855;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1049.5254163
6,017,857;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1529.4621872
6,017,857;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;54;1529.4621872
6,017,857;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1529.4621872
6,017,860;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1089.3016974
6,017,860;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1089.3016974
6,017,861;1;2;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;11;1.2;54;1859.882005
6,017,862;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1971.2576754
6,017,862;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1971.2576754
6,017,862;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1971.2576754
6,017,862;1;8;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1971.2576754
6,017,864;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;1033.7105118
6,017,864;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1033.7105118
6,017,864;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1033.7105118
6,017,865;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;54;492.81441884
6,017,865;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,865;1;4;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;54;492.81441884
6,017,865;1;5;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.3;54;492.81441884
6,017,866;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;492.81441884
6,017,866;1;3;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;54;492.81441884
6,017,867;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;54;1170.768612
6,017,875;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;543.05866941
6,017,875;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;543.05866941
6,017,875;1;5;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;11;4;54;543.05866941
6,017,876;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,876;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,877;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;885.65934445
6,017,877;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;885.65934445
6,017,878;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1486.6251366
6,017,879;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;54;1971.2576754
6,017,879;1;2;1;80;2;;;;1;2;;2;;;2;;;;;2;;1;11;1.2;54;1971.2576754
6,017,879;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1971.2576754
6,017,879;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1971.2576754
6,017,879;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1971.2576754
6,017,879;1;8;1;80;2;;;;1;4;;2;;;4;;2;2;;1;250,000;1;11;1.1;54;1971.2576754
6,017,880;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1485.3735253
6,017,881;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,881;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,884;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;54;763.29009017
6,017,884;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;763.29009017
6,017,885;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;1;500,000;1;11;2;54;763.85615993
6,017,885;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;763.85615993
6,017,885;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;763.85615993
6,017,885;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;763.85615993
6,017,885;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;763.85615993
6,017,887;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;1181.7616791
6,017,887;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1181.7616791
6,017,887;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1181.7616791
6,017,887;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1181.7616791
6,017,919;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1049.5254163
6,017,919;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1049.5254163
6,017,920;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;54;492.81441884
6,017,921;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;54;492.81441884
6,017,921;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,922;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;516.81068661
6,017,923;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1111.1353887
6,017,924;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1440.9952177
6,017,925;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1359.1560492
6,017,926;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1523.0221211
6,017,927;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;824.04937209
6,017,928;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1260.1678242
6,017,928;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1260.1678242
6,017,929;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;516.81068661
6,017,930;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;1260.1678242
6,017,930;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1260.1678242
6,017,931;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;1611.8613445
6,017,931;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1611.8613445
6,017,931;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1611.8613445
6,017,932;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1253.1677693
6,017,932;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1253.1677693
6,017,933;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;516.81068661
6,017,934;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,935;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;54;492.81441884
6,017,936;1;3;1;80;2;;;;1;2;;2;;;2;;2;2;;1;180,000;1;11;1.1;54;641.48690564
6,017,936;1;4;1;80;2;;;;1;2;;2;;;2;;2;2;;1;140,000;1;11;1.1;54;641.48690564
6,017,936;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;54;641.48690564
6,017,936;1;6;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;641.48690564
6,017,937;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;708.68017272
6,017,937;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;708.68017272
6,017,938;1;2;1;80;2;;;;1;1;;2;;;9;;2;2;;2;;1;11;3;54;1269.2606694
6,017,938;1;3;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.2;54;1269.2606694
6,017,938;1;4;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;11;2;54;1269.2606694
6,017,938;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1269.2606694
6,017,938;1;7;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;54;1269.2606694
6,017,939;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,940;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;737.60817712
6,017,941;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;516.81068661
6,017,941;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;516.81068661
6,017,942;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,942;2;2;2;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,944;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,944;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,946;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1385.4040321
6,017,946;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1385.4040321
6,017,946;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1385.4040321
6,017,953;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;1011.8768205
6,017,953;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1011.8768205
6,017,954;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;742.28673084
6,017,955;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;54;492.81441884
6,017,955;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,955;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,955;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;54;492.81441884
6,017,955;1;5;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;54;492.81441884
6,017,956;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;1566.0662766
6,017,957;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;54;1971.2576754
6,017,957;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1971.2576754
6,017,958;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1197.5765837
6,017,958;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1197.5765837
6,017,959;1;1;1;80;2;2;;400,000;1;8;;2;;;4;;2;2;;1;400,000;1;11;1.1;54;512.13213289
6,017,960;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;54;516.81068661
6,017,960;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;516.81068661
6,017,961;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;1260.1678242
6,017,961;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1260.1678242
6,017,962;1;2;1;80;2;1;40;300,000;1;6;;2;;;1;;2;2;;1;100,000;1;11;1.1;54;737.60817712
6,017,963;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1089.3016974
6,017,964;1;2;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;11;2;54;1049.5254163
6,017,964;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1049.5254163
6,017,965;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;54;880.41472097
6,017,966;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;492.81441884
6,017,967;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;737.60817712
6,017,968;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1237.3528647
6,017,968;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1237.3528647
6,017,968;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;54;1237.3528647
6,017,969;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;54;492.81441884
6,017,969;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,974;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;492.81441884
6,017,974;1;3;1;80;2;2;;600,000;1;3;;2;;;4;;2;2;;2;;1;11;3;54;492.81441884
6,017,974;1;5;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;54;492.81441884
6,017,976;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;1261.1490924
6,017,979;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
6,017,980;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;54;1733.664529
6,017,981;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;54;492.81441884
6,017,981;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;54;492.81441884
