DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
991209;1;6;1;50;2;6;1;;;;;;;;;;;;;;;;5;855.206.491.311.914
991209;1;7;1;50;2;7;1;;;;;;;;;;;;;;;;5;855.206.491.311.914
991209;1;8;1;50;2;6;3;;2;2;2;2;;;2;;;;;;;;5;855.206.491.311.914
991209;1;9;1;50;2;9;2;;2;2;2;1;1;;;;;;;;;1;5;855.206.491.311.914
991210;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;5;129.765.595.401.065
991210;1;2;1;50;2;1;1;;;;;;;;;;;;;;;;5;129.765.595.401.065
991210;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;5;129.765.595.401.065
991808;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;38.170.766.797.617
991808;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;38.170.766.797.617
991809;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;635.284.314.838.652
991809;1;2;1;50;2;1;3;;2;2;1;;;;;;;;;;;;8;635.284.314.838.652
991809;1;3;1;50;2;1;6;VACACIONES ESCOLARES;2;2;2;2;;;2;;;;;;;;8;635.284.314.838.652
991810;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;50.521.812.492.043
991810;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;50.521.812.492.043
991810;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;8;50.521.812.492.043
991810;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;8;50.521.812.492.043
991812;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;411.806.043.611.904
991812;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;411.806.043.611.904
991812;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;8;411.806.043.611.904
991904;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;594.629.789.057.906
991904;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;8;594.629.789.057.906
991905;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;653.937.037.414.703
991905;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;653.937.037.414.703
991905;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;8;653.937.037.414.703
991905;1;4;1;50;2;4;4;;2;2;2;2;;;2;;;;;;;;8;653.937.037.414.703
991907;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;442.783.982.171.647
991983;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;416.202.605.837.542
991983;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;416.202.605.837.542
991986;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;413.178.964.395.995
991986;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;413.178.964.395.995
991986;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;8;413.178.964.395.995
991986;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;8;413.178.964.395.995
991988;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;541.872.233.530.126
991988;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;541.872.233.530.126
991990;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;400.360.390.552.221
991990;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;400.360.390.552.221
991990;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;8;400.360.390.552.221
992081;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;573.377.362.343.881
992081;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;573.377.362.343.881
992082;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;347.212.730.114.797
992082;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;347.212.730.114.797
992084;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;439.093.911.956.908
992084;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;439.093.911.956.908
992085;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;8;580.362.287.518.707
992085;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;8;580.362.287.518.707
992452;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;223.895.383.297.288
992452;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;223.895.383.297.288
992452;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;25;223.895.383.297.288
992456;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;196.293.551.263.025
992456;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;196.293.551.263.025
992456;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;196.293.551.263.025
992456;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;196.293.551.263.025
992458;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;203.545.206.197.399
992458;1;2;1;50;2;1;1;;;;;;;;;;;;;;;;25;203.545.206.197.399
992460;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;173.064.607.718.766
992460;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;25;173.064.607.718.766
992462;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;266.249.095.401.966
992462;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;266.249.095.401.966
992462;1;3;1;50;2;3;4;;2;2;2;1;1;;;;;;;;;1;25;266.249.095.401.966
992462;1;4;1;50;2;2;3;;2;2;2;1;1;;;;;;;;;1;25;266.249.095.401.966
992462;1;5;1;50;2;2;3;;2;2;2;2;;;1;8;;2;;2;;;25;266.249.095.401.966
992462;1;6;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;266.249.095.401.966
992463;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;219.965.624.774.495
992463;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;219.965.624.774.495
992463;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;25;219.965.624.774.495
992463;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;219.965.624.774.495
992465;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;175.685.564.771.996
992465;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;175.685.564.771.996
992466;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;225.641.373.304.983
992467;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;201.375.684.316.187
992467;1;2;1;50;2;1;2;;2;2;2;1;1;;;;;;;;;1;25;201.375.684.316.187
992467;1;3;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;25;201.375.684.316.187
992467;1;4;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;25;201.375.684.316.187
992467;1;5;1;50;2;1;3;;2;2;2;1;1;;;;;;;;;1;25;201.375.684.316.187
992467;1;6;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;201.375.684.316.187
992467;1;7;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;201.375.684.316.187
992475;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;172.350.790.849.449
992475;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;172.350.790.849.449
992477;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;203.835.612.081.279
992477;1;2;1;50;2;1;3;;2;1;;;;;;;;;;;;;25;203.835.612.081.279
992477;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;203.835.612.081.279
992477;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;203.835.612.081.279
992479;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;172.350.790.849.449
992479;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;172.350.790.849.449
992480;1;1;1;50;2;5;1;;;;;;;;;;;;;;;;25;155.006.392.190.907
992480;1;2;1;50;2;5;1;;;;;;;;;;;;;;;;25;155.006.392.190.907
992480;1;5;1;50;2;5;4;;2;2;2;2;;;2;;;;;;;;25;155.006.392.190.907
992480;1;6;1;50;2;5;4;;2;2;2;2;;;2;;;;;;;;25;155.006.392.190.907
992482;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;25;159.933.327.409.731
992482;1;2;1;50;2;1;1;;;;;;;;;;;;;;;;25;159.933.327.409.731
992482;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;25;159.933.327.409.731
992486;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;205.142.287.004.731
992486;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;205.142.287.004.731
992486;1;3;1;50;2;3;3;;2;2;2;2;;;1;9;;;;;;;25;205.142.287.004.731
992486;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;25;205.142.287.004.731
992488;1;1;1;50;2;3;1;;;;;;;;;;;;;;;;25;245.293.949.385.354
992488;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;245.293.949.385.354
992488;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;25;245.293.949.385.354
992488;1;4;1;50;2;3;1;;;;;;;;;;;;;;;;25;245.293.949.385.354
992488;1;5;1;50;2;3;1;;;;;;;;;;;;;;;;25;245.293.949.385.354
992489;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;239.833.669.028.004
992489;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;239.833.669.028.004
992489;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;25;239.833.669.028.004
992489;1;4;1;50;2;2;1;;;;;;;;;;;;;;;;25;239.833.669.028.004
992489;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;239.833.669.028.004
992492;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;216.161.595.516.534
992492;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;1;2;;;;25;216.161.595.516.534
992492;1;3;1;50;2;2;3;;2;2;2;2;;;1;7;;2;;2;;;25;216.161.595.516.534
992492;1;4;1;50;2;2;3;;2;2;2;2;;;1;2;;2;;2;;;25;216.161.595.516.534
992492;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;216.161.595.516.534
992497;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;194.217.955.146.325
992497;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;194.217.955.146.325
992499;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;175.685.564.771.996
992499;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;175.685.564.771.996
992501;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;253.022.499.421.018
992502;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;316.777.769.477.871
992502;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;316.777.769.477.871
992504;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;242.613.397.571.029
992504;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;25;242.613.397.571.029
992505;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;241.467.125.515.868
992505;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;241.467.125.515.868
992505;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;241.467.125.515.868
992507;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;153.589.397.664.412
992507;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;153.589.397.664.412
992507;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;25;153.589.397.664.412
992509;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;11;733.289.964.932.368
992509;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;1;2;;;;11;733.289.964.932.368
992511;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;11;912.378.623.524.253
992513;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;11;845.052.592.587.828
992513;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;11;845.052.592.587.828
992513;1;3;1;50;2;2;3;;2;2;1;;;;;;;;;;;;11;845.052.592.587.828
992516;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;11;819.033.728.172.458
992516;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;11;819.033.728.172.458
992516;1;3;1;50;2;2;3;;2;2;1;;;;;;;;;;;;11;819.033.728.172.458
992516;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;11;819.033.728.172.458
992518;1;1;1;50;2;2;6;VACACIONES;2;2;2;2;;;1;2;;1;2;;;;11;839.422.532.397.922
992518;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;11;839.422.532.397.922
992518;1;3;1;50;2;3;4;;2;2;2;2;;;1;1;;;;;;2;11;839.422.532.397.922
992518;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;11;839.422.532.397.922
992518;1;6;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;11;839.422.532.397.922
992520;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;11;828.861.495.431.002
992520;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;11;828.861.495.431.002
992520;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;11;828.861.495.431.002
992520;1;4;1;50;2;2;1;;;;;;;;;;;;;;;;11;828.861.495.431.002
992520;1;5;1;50;2;2;1;;;;;;;;;;;;;;;;11;828.861.495.431.002
992520;1;6;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;11;828.861.495.431.002
992520;1;7;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;11;828.861.495.431.002
992529;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;221.527.483.756.662
992529;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;221.527.483.756.662
992530;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;234.277.020.116.825
992530;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;234.277.020.116.825
992532;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;295.488.522.226.602
992532;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;295.488.522.226.602
992536;1;1;1;50;2;1;6;VIAJANDO;2;1;;;;;;;;;;;;;25;264.709.564.678.613
992537;1;1;1;50;2;1;4;;2;2;1;;;;;;;;;;;;25;18.286.603.361.631
992537;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;25;18.286.603.361.631
992537;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;25;18.286.603.361.631
992537;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;25;18.286.603.361.631
992538;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;25;272.999.443.865.304
992538;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;272.999.443.865.304
992538;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;25;272.999.443.865.304
992538;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;25;272.999.443.865.304
992538;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;25;272.999.443.865.304
992538;1;6;1;50;2;6;1;;;;;;;;;;;;;;;;25;272.999.443.865.304
992538;1;7;1;50;2;7;4;;2;2;2;2;;;2;;;;;;;;25;272.999.443.865.304
992541;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;242.613.397.571.029
992541;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;242.613.397.571.029
992543;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;234.634.391.129.767
992543;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;2;;2;;;25;234.634.391.129.767
992545;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;180.026.710.312.189
992545;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;25;180.026.710.312.189
992545;1;3;1;50;2;3;4;;1;;;;;;;;;;;;;;25;180.026.710.312.189
992545;1;5;1;50;2;5;4;;2;2;1;;;;;;;;;;;;25;180.026.710.312.189
992547;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;25;195.639.290.135.719
992548;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;280.736.697.969.668
992548;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;280.736.697.969.668
992548;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;25;280.736.697.969.668
992549;1;1;1;50;2;1;6;ENFERMO;2;2;2;2;;;2;;;;;;;;25;33.351.704.756.004
992549;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;25;33.351.704.756.004
992549;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;25;33.351.704.756.004
992549;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;25;33.351.704.756.004
992549;1;5;1;50;2;5;4;;2;2;1;;;;;;;;;;;;25;33.351.704.756.004
992549;1;6;1;50;2;6;1;;;;;;;;;;;;;;;;25;33.351.704.756.004
992549;1;7;1;50;2;7;1;;;;;;;;;;;;;;;;25;33.351.704.756.004
992554;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;249.615.874.030.729
992554;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;25;249.615.874.030.729
992554;1;3;1;50;2;3;3;;2;2;1;;;;;;;;;;;;25;249.615.874.030.729
992554;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;25;249.615.874.030.729
992557;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;25;179.793.464.384.058
992557;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;179.793.464.384.058
992559;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;197.724.181.795.601
992559;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;25;197.724.181.795.601
992559;1;3;1;50;2;3;3;;2;2;2;2;;;1;13;EDAD;;;;;;25;197.724.181.795.601
992559;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;25;197.724.181.795.601
992560;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;25;195.639.290.135.719
992562;1;1;1;50;2;1;6;DESCANSAR;2;2;2;2;;;2;;;;;;;;25;195.639.290.135.719
992564;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;25;210.367.651.252.087
992564;1;2;1;50;2;2;3;;2;2;1;;;;;;;;;;;;25;210.367.651.252.087
992566;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;19.258.449.865.846
992566;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;19.258.449.865.846
992566;1;3;1;50;2;3;3;;2;2;1;;;;;;;;;;;;25;19.258.449.865.846
992566;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;25;19.258.449.865.846
992568;1;1;1;50;2;1;6;DESCANSAR;2;2;2;2;;;2;;;;;;;;25;25.051.931.363.271
992568;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;25.051.931.363.271
992568;1;3;1;50;2;1;1;;;;;;;;;;;;;;;;25;25.051.931.363.271
992570;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;203.066.690.888.031
992570;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;203.066.690.888.031
992571;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;194.217.955.146.325
992571;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;25;194.217.955.146.325
992574;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;208.946.316.262.692
992574;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;25;208.946.316.262.692
992574;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;25;208.946.316.262.692
992576;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;251.927.153.003.617
992576;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;25;251.927.153.003.617
992576;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;25;251.927.153.003.617
992576;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;25;251.927.153.003.617
992576;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;25;251.927.153.003.617
992576;1;6;1;50;2;6;3;;2;2;2;2;;;2;;;;;;;;25;251.927.153.003.617
992580;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;218.963.210.333.374
992580;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;25;218.963.210.333.374
992582;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;16.683.682.903.029
992582;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;25;16.683.682.903.029
992584;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;11;65.099.997.311.168
992584;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;11;65.099.997.311.168
992584;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;11;65.099.997.311.168
992584;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;11;65.099.997.311.168
992586;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;11;886.983.890.633.428
992586;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;11;886.983.890.633.428
992586;1;3;1;50;2;2;3;;2;2;1;;;;;;;;;;;;11;886.983.890.633.428
992588;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;11;86.346.886.186.738
992588;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;11;86.346.886.186.738
992588;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;11;86.346.886.186.738
992596;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;295.553.534.747.429
992596;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;295.553.534.747.429
992596;1;3;1;50;2;3;3;;2;2;1;;;;;;;;;;;;25;295.553.534.747.429
992596;1;4;1;50;2;4;3;;2;2;1;;;;;;;;;;;;25;295.553.534.747.429
992596;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;25;295.553.534.747.429
992598;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;19.807.128.158.289
992598;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;19.807.128.158.289
992598;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;25;19.807.128.158.289
992601;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;238.869.155.784.781
992601;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;238.869.155.784.781
992604;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;219.745.529.739.485
992604;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;219.745.529.739.485
992604;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;25;219.745.529.739.485
992604;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;25;219.745.529.739.485
992608;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;264.041.807.932.821
992608;1;2;1;50;2;2;4;;2;2;2;1;2;;;;;;;;;1;25;264.041.807.932.821
992610;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;203.545.206.197.399
992610;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;203.545.206.197.399
992612;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;234.634.391.129.767
992612;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;2;;2;;;25;234.634.391.129.767
992613;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;25;264.709.564.678.613
992614;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;230.889.956.632.901
992614;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;2;;2;;;25;230.889.956.632.901
992614;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;25;230.889.956.632.901
992614;1;4;1;50;2;4;4;;2;2;2;1;1;;;;;;;;;1;25;230.889.956.632.901
992614;1;5;1;50;2;2;2;;2;2;2;1;1;;;;;;;;;1;25;230.889.956.632.901
992614;1;6;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;230.889.956.632.901
992617;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;210.029.787.269.685
992617;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;210.029.787.269.685
992617;1;5;1;50;2;2;1;;;;;;;;;;;;;;;;25;210.029.787.269.685
992617;1;6;1;50;2;2;1;;;;;;;;;;;;;;;;25;210.029.787.269.685
992620;1;1;1;50;2;1;2;;2;2;2;1;1;;;;;;;;;1;25;201.433.234.400.166
992620;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;25;201.433.234.400.166
992620;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;25;201.433.234.400.166
992620;1;4;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;201.433.234.400.166
992622;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;221.599.081.262.359
992622;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;221.599.081.262.359
992624;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;25.817.550.440.075
992624;1;2;1;50;2;1;4;;2;2;2;2;;;1;2;;2;;1;1;1;25;25.817.550.440.075
992626;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;255.965.003.627.374
992626;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;255.965.003.627.374
992629;1;1;1;50;2;1;4;;2;1;;;;;;;;;;;;;25;297.398.954.094.394
992629;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;297.398.954.094.394
992631;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;263.403.716.333.835
992631;1;2;1;50;2;1;1;;;;;;;;;;;;;;;;25;263.403.716.333.835
992631;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;25;263.403.716.333.835
992634;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;25;247.287.156.129.434
992637;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;183.046.119.897.147
992637;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;183.046.119.897.147
992637;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;183.046.119.897.147
992637;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;183.046.119.897.147
992637;1;5;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;183.046.119.897.147
992638;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;228.814.360.516.201
992638;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;228.814.360.516.201
992638;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;228.814.360.516.201
992638;1;4;1;50;2;2;4;;2;2;1;;;;;;;;;;;;25;228.814.360.516.201
992641;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;264.709.564.678.613
992643;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;272.070.119.803.764
992643;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;272.070.119.803.764
992643;1;3;1;50;2;2;6;HACIENDO PAPELLES PARA ESTUDIAR;2;2;2;2;;;2;;;;;;;;25;272.070.119.803.764
992643;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;272.070.119.803.764
992645;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;214.753.756.145.626
992645;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;214.753.756.145.626
992647;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;225.641.373.304.983
992649;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;22.781.194.607.508
