DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5570947;1;1;1;80;27;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;27;41.980925093
5570947;1;3;1;80;27;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;27;41.980925093
5570947;1;4;1;80;27;1;;;;1;8;;2;;;1;;2;2;;2;;1;10;4;27;41.980925093
5570948;1;1;1;80;41;1;1;24;500000;1;8;;2;;;9;;1;2;;2;;1;10;2;41;220.10415724
5570948;1;5;1;80;41;1;;;;1;5;;2;;;6;;3;3;;2;;1;10;4;41;220.10415724
5570949;1;1;1;80;41;1;2;;98;1;4;;2;;;4;;3;3;;2;;1;10;4;41;120.50941382
5570950;1;2;1;80;41;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;41;208.58925084
5570957;1;2;1;80;41;1;2;;98;1;8;;2;;;2;;2;2;;2;;1;10;1.1;41;175.96039975
5570958;1;2;1;80;41;1;2;;908000;1;3;;2;;;9;;2;2;;2;;1;10;4;41;218.44089078
5570959;1;3;1;80;47;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;257.40550352
5570959;1;5;1;80;47;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;47;257.40550352
5570960;1;1;1;80;76;1;1;45;908526;1;7;;2;;;7;;2;2;;2;;1;10;1.4;76;1028.8896163
5570984;1;5;1;80;;1;1;40;300000;2;;;;2;;;.;2;2;;2;;1;10;;76;1577.4386635
5570984;1;6;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;1577.4386635
5570985;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1540.6238682
5570985;1;3;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;1540.6238682
5570985;1;4;1;80;;1;1;40;900000;1;8;;2;;;1;;2;2;;2;;1;10;2;76;1540.6238682
5570985;1;5;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1540.6238682
5571145;1;3;1;80;;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.4;25;2573.6230719
5571147;1;2;1;80;;1;2;;800000;2;;;;2;;;.;2;2;;2;;1;10;;25;1787.8087922
5571147;1;3;1;80;;1;;;;1;8;;2;;;2;;2;2;;2;;1;10;1.4;25;1787.8087922
5571147;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;1787.8087922
5571150;1;1;1;80;;1;;;;1;5;;2;;;4;;3;3;;2;;1;10;4;25;2806.0612052
5571150;1;2;1;80;;1;;;;1;5;;2;;;4;;3;3;;2;;1;10;4;25;2806.0612052
5571152;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2856.4528874
5571155;1;2;1;80;;1;2;;908526;1;2;;2;;;2;;2;2;;2;;1;10;2;25;2092.9784113
5571156;1;1;1;80;;1;2;;800000;1;4;;2;;;4;;2;2;;2;;1;10;3;25;3566.7898163
5571158;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2599.5296479
5571164;1;1;1;80;;1;;;;1;8;;2;;;9;;2;2;;2;;1;10;1.3;25;3566.7898163
5571165;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;3545.0505751
5571166;1;2;1;80;;1;2;;908526;2;;;;2;;;.;2;2;;2;;1;10;;25;2426.9170257
5571167;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3138.889866
5571167;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;3138.889866
5571169;1;2;1;80;;1;2;;908526;1;2;;2;;;2;;2;2;;2;;1;10;2;25;1697.088597
5571169;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;1697.088597
5571169;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;1697.088597
5571170;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;1860.540278
5571174;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;3806.656313
5571174;1;2;1;80;;1;2;;600000;1;4;;2;;;9;;2;2;;2;;1;10;2;25;3806.656313
5571174;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3806.656313
5571177;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;3138.889866
5571177;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;3138.889866
5571180;1;1;1;80;;1;;;;1;5;;2;;;11;;3;3;;2;;1;10;4;25;2806.0612052
5571184;1;3;1;80;;1;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;2;25;1833.5237484
5571191;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;25;2881.9666266
5571191;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2881.9666266
5571191;1;4;1;80;;1;2;;98;2;;;;2;;;.;;;;2;;1;10;;25;2881.9666266
5571193;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;25;2806.0612052
5571193;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2806.0612052
5571194;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;2705.0701152
5571226;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3750.98157
5571231;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3138.889866
5571231;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;3138.889866
5571233;1;1;1;80;;1;2;;908526;1;9;PANDEMIA;1;;1;9;;2;2;;2;;1;10;2;25;4531.1376354
5571234;1;2;1;80;;1;1;48;908526;1;3;;2;;;9;;1;1;2;2;;1;10;3;25;6054.8313315
5571235;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;25;2244.3611835
5571235;1;5;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2244.3611835
5571236;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;25;5932.1010004
5571240;1;2;1;80;;1;1;48;908526;1;6;;2;;;9;;2;2;;2;;1;10;1.3;25;4060.4350782
5571241;1;2;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;4221.6841271
5571242;1;2;1;80;;1;1;48;908526;1;3;;2;;;9;;2;2;;2;;1;10;3;25;4221.6841271
5571245;1;3;1;80;;1;2;;908526;1;2;;1;;1;1;;1;2;;2;;1;10;1.3;25;3215.7886868
5571252;1;3;1;80;;1;1;48;908526;1;8;;2;;;1;;2;2;;2;;1;10;2;25;3189.8821107
5571254;1;2;1;80;;1;;;;1;1;;2;;;9;;2;2;;2;;1;10;3;25;4599.7952963
5571258;1;2;1;80;;1;;;;1;7;;1;;2;5;;1;2;;2;;1;10;2;25;3961.7200732
5571264;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;2806.0612052
5571264;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;25;2806.0612052
5571265;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;3750.98157
5571269;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;4281.065402
5571274;1;1;1;80;;1;2;;700000;1;2;;2;;;2;;2;2;;2;;1;10;1.2;25;3208.7090026
5571274;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3208.7090026
5571274;1;5;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3208.7090026
5571281;1;1;1;80;;1;;;;1;5;;2;;;8;;3;3;;2;;1;10;4;25;3522.1318551
5571282;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;25;4787.5126228
5571282;1;2;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;25;4787.5126228
5571282;1;3;1;80;;1;;;;1;4;;2;;;4;;3;3;;2;;1;10;4;25;4787.5126228
5571285;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;3211.6213518
5571291;1;2;1;80;;1;;;;1;5;;2;;;11;;3;3;;2;;1;10;4;25;4621.1942807
5571292;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;4454.8759386
5571300;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;25;3688.4501972
5571300;1;2;1;80;;1;;;;1;6;;2;;;8;;2;2;;2;;1;10;4;25;3688.4501972
5571302;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;8169.5424002
5571303;1;1;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;25;4154.2317431
5571304;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;25;4823.3141429
5571305;1;1;1;80;;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;25;4454.8759386
5571306;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;5244.6032053
5571307;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;5756.0582264
5571308;1;4;1;80;;1;;;;1;3;;2;;;4;;2;2;;2;;1;10;3;25;9283.0252778
5571318;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;3857.9483999
5571325;1;2;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;3964.7608877
5571327;1;4;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;25;4161.4261681
5571328;1;2;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;25;3667.7809062
5571328;1;3;1;80;;1;;;1800000;1;8;;1;;1;6;;1;2;;2;;1;10;1.2;25;3667.7809062
5571331;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3138.889866
5571332;1;2;1;80;;1;2;;900000;2;;;;1;3;9;;2;2;;2;;1;10;;25;5809.4872234
5571333;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;25;3376.6448988
5571333;1;2;1;80;;1;;;;2;;;;1;4;10;;3;3;;2;;1;10;;25;3376.6448988
5571333;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3376.6448988
5571334;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2188.5756587
5571334;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2188.5756587
5571335;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2855.9434964
5571336;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;3211.6213518
5571339;1;2;1;80;;1;;;;1;5;;2;;;8;;3;3;;2;;1;10;4;25;4796.3836336
5571342;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;2954.6981124
5571343;1;2;1;80;;1;;;;1;3;;2;;;9;;1;2;;2;;1;10;3;25;6394.5623977
5571346;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;2450.8927408
5571347;1;2;1;80;;1;2;;908526;1;8;;2;;;2;;2;2;;2;;1;10;3;25;1697.088597
5571347;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;1697.088597
5571347;1;4;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;25;1697.088597
5571348;1;1;1;80;;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;25;1697.088597
5571350;1;1;1;80;;1;;;;1;6;;1;;4;11;;2;2;;2;;1;10;4;25;2705.0701152
5571351;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2244.3611835
5571351;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2244.3611835
5571351;1;5;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;2244.3611835
5571353;1;1;1;80;;1;;;;1;3;;2;;;11;;2;2;;2;;1;10;1.1;25;4183.0488551
5571354;1;2;1;80;;1;;;;1;8;;2;;;2;;2;2;;2;;1;10;2;25;2426.9170257
5571356;1;4;1;80;;1;;;;1;1;;2;;;8;;2;2;;2;;1;10;3;25;2804.9512517
5571356;1;5;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2804.9512517
5571357;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;2806.0612052
5571358;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;1860.540278
5571362;1;3;1;80;;1;1;48;908526;2;;;;1;1;2;;2;2;;2;;1;10;;25;2881.9666266
5571362;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;2881.9666266
5571363;1;4;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;5732.4718485
5571364;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;4960.6734971
5571366;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;25;3950.6107218
5571366;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3950.6107218
5571368;1;2;1;80;;1;2;;908526;1;9;POR LA PANDEMIA;2;;;9;;2;2;;2;;1;10;2;25;4645.5102525
5571369;1;1;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;25;2138.6933675
5571370;1;2;1;80;;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;25;3545.0505751
5571370;1;3;1;80;;1;2;;908526;1;4;;2;;;6;;1;2;;2;;1;10;2;25;3545.0505751
5571374;1;4;1;80;;1;2;;900000;2;;;;2;;;.;2;2;;2;;1;10;;25;3189.8821107
5571376;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;2599.5296479
5571377;1;2;1;80;;1;;;;1;6;;2;;;6;;2;2;;2;;1;10;4;25;2316.6998324
5571378;1;5;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;5485.5422345
5571380;1;1;1;80;;1;1;48;1800000;1;4;;1;;3;4;;3;3;;2;;1;10;4;25;2450.8927408
5571381;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3395.8131055
5571382;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;25;2705.0701152
5571383;1;2;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;1697.088597
5571383;1;3;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;1697.088597
5571384;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;6375.787028
5571384;1;2;1;80;;1;2;;600000;1;8;;2;;;12;EMBARAZO;2;2;;2;;1;10;1.3;25;6375.787028
5571385;1;1;1;80;;1;1;24;908526;1;3;;2;;;9;;2;2;;2;;1;10;3;25;3211.6213518
5571385;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;3211.6213518
5571386;1;1;1;80;;1;;;;1;6;;2;;;8;;3;3;;2;;1;10;4;25;3495.168284
5571387;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3750.98157
5571388;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2296.8914522
5571389;1;1;1;80;;1;;;;1;7;;2;;;8;;3;3;;2;;1;10;2;25;3444.0594852
5571402;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2472.6319819
5571410;1;1;1;80;;1;;;;1;5;;1;;4;6;;3;3;;2;;1;10;4;25;2239.6844575
5571410;1;2;1;80;;1;;;;1;3;;2;;;11;;2;2;;2;;1;10;4;25;2239.6844575
5571411;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;25;2806.0612052
5571411;1;2;1;80;;1;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;4;25;2806.0612052
5571412;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;25;1697.088597
5571414;1;2;1;80;;1;;;;1;6;;2;;;1;;1;2;;2;;1;10;3;25;3750.98157
5571414;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3750.98157
5571416;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;25;2779.0446756
5571416;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;2779.0446756
5571422;1;1;1;80;;1;;;;1;3;;2;;;10;;3;3;;1;840000;1;10;3;25;4014.6431788
5571422;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;4014.6431788
5571425;1;4;1;80;;1;2;;98;2;;;;2;;;.;2;2;;2;;1;10;;25;2856.4528874
5571427;1;1;1;80;;1;1;24;908526;1;8;;2;;;12;POR LA PANDEMIA;2;2;;2;;1;10;1.4;25;5270.1270053
5571428;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;25;2573.6230719
5571428;1;3;1;80;;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;4;25;2573.6230719
5571429;1;1;1;80;;1;1;48;1600000;1;1;;2;;;6;;1;2;;2;;1;10;1.3;25;2261.4236986
5571430;1;1;1;80;;1;;;;1;1;;2;;;8;;2;2;;2;;1;10;3;25;3495.168284
5571436;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;3011.9922
5571437;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;2090.4469879
5571438;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;1697.088597
5571439;1;1;1;80;;1;;;;1;1;;2;;;9;;2;2;;2;;1;10;4;25;1906.2552342
5571440;1;1;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;25;1761.785662
5571440;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;1761.785662
5571440;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;25;1761.785662
5571443;1;2;1;80;;1;2;;908526;1;2;;2;;;2;;2;2;;2;;1;10;1.3;25;2215.7087424
5571446;1;2;1;80;;1;;;;1;1;;2;;;4;;2;2;;2;;1;10;4;25;3444.0594852
5571450;1;2;1;80;;1;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;4;25;3750.98157
5571450;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;25;3750.98157
5571451;1;2;1;80;;1;;;;1;8;;2;;;1;;2;2;;2;;1;10;3;25;3211.6213518
5571451;1;3;1;80;;1;1;20;1000000;1;8;;2;;;2;;2;2;;2;;1;10;2;25;3211.6213518
5571466;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;63;3329.4621827
5571466;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;63;3329.4621827
5571481;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;663.84427284
5571481;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;663.84427284
5571481;1;3;1;80;;1;;;;1;3;;2;;;9;;2;2;;1;60000;1;10;4;76;663.84427284
5571483;1;2;1;80;;1;1;40;900000;1;8;;1;;1;6;;1;2;;2;;1;10;4;76;2035.7328672
5571485;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;76;1028.2369235
5571489;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;937.47996539
5571489;1;2;1;80;;1;;;;1;6;;2;;;8;;2;2;;2;;1;10;2;76;937.47996539
5571490;1;1;1;80;;1;1;48;600000;1;9;POR LA PANDEMIA;2;;;1;;2;2;;2;;1;10;2;76;1520.3621295
5571490;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;76;1520.3621295
5571491;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;1434.5446242
5571493;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1820.9335988
5571494;1;1;1;80;;1;1;50;908526;1;3;;2;;;9;;2;2;;2;;1;10;3;76;1614.9954235
5571494;1;2;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;1614.9954235
5571496;1;2;1;80;;1;2;;908526;1;7;;2;;;4;;2;2;;2;;1;10;1.4;76;1520.3621295
5571497;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;1238.8948677
5571498;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;76;663.84427284
5571498;1;2;1;80;;1;2;;98;1;3;;2;;;9;;2;2;;2;;1;10;4;76;663.84427284
5571501;1;1;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;76;663.84427284
5571501;1;2;1;80;;1;1;30;98;1;3;;1;;4;5;;2;2;;2;;1;10;4;76;663.84427284
5571501;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;663.84427284
5571522;1;1;1;80;;1;2;;2500000;1;5;;1;;2;12;POR PROBLEMAS PERSONALES;3;3;;2;;1;10;4;76;1623.3205621
5571523;1;1;1;80;;1;;;;1;9;RAZONES PERSONALES;2;;;11;;2;2;;2;;1;10;4;76;937.47996539
5571523;1;2;1;80;;1;;;;1;5;;2;;;11;;3;3;;2;;1;10;4;76;937.47996539
5571525;1;1;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;76;1028.2369235
5571546;1;1;1;80;;1;;;;1;5;;2;;;11;;3;3;;2;;1;10;3;76;1520.3621295
5571546;1;2;1;80;;1;;;;1;5;;2;;;11;;3;3;;2;;1;10;3;76;1520.3621295
5571546;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;1520.3621295
5571571;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1909.6445259
5571571;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1909.6445259
5571571;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1909.6445259
5571573;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1234.5126527
5571575;1;1;1;80;;1;2;;908526;1;8;;2;;;1;;2;2;;2;;1;10;2;08;946.12840023
5571576;1;1;1;80;;1;2;;1200000;1;9;CAMBIO DE MUNICIPIO;2;;;9;;2;2;;2;;1;10;2;08;2183.3824758
5571581;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;08;912.96157117
5571583;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;2147.5225355
5571585;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;2225.8726828
5571585;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;08;2225.8726828
5571585;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;08;2225.8726828
5571586;1;1;1;80;;1;;;;1;4;;2;;;12;ESPERA TIEMPO DE PENSION;2;2;;2;;1;10;4;08;1316.4832723
5571586;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;08;1316.4832723
5571588;1;1;1;80;;1;1;4;600000;1;3;;2;;;9;;2;2;;2;;1;10;1.2;08;2171.7459676
5571589;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;2204.90179
5571591;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1552.1851924
5571591;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;08;1552.1851924
5571591;1;4;1;80;;1;;;;1;9;EDAD;2;;;8;;2;2;;2;;1;10;4;08;1552.1851924
5571592;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1003.5076548
5571593;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;08;1218.3230696
5571593;1;2;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;08;1218.3230696
5571595;1;2;1;80;;1;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;08;988.61860717
5571596;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1934.2358908
5571596;1;5;1;80;;1;;;;1;5;;2;;;8;;3;3;;2;;1;10;4;08;1934.2358908
5571597;1;1;1;80;;1;;;;2;;;;2;;;.;3;3;;2;;1;10;;08;912.96157117
5571597;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;912.96157117
5571597;1;4;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.3;08;912.96157117
5571598;1;1;1;80;;1;;;;1;9;POR SU EDAD;2;;;12;CANSANCIO POR EDAD;2;2;;2;;1;10;4;08;1082.2257349
5571598;1;2;1;80;;1;;;;1;9;CUANDO LLEGARON LAS EPS AL MUNICIPIO DEJO SU TRABAJO (ERA COMADRONA DEL PUEBLO PARTERA);2;;;1;;2;2;;2;;1;10;4;08;1082.2257349
5571599;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;1082.2257349
5571599;1;3;1;80;;1;;;2000000;1;8;;1;;1;1;;2;2;;2;;1;10;1.3;08;1082.2257349
5571601;1;1;1;80;;1;1;48;1500000;1;8;;2;;;8;;2;2;;2;;1;10;4;08;1167.4903991
5571601;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;1167.4903991
5571603;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1970.6442527
5571604;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;08;912.96157117
5571604;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;08;912.96157117
5571605;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1567.07424
5571606;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;946.12840023
5571607;1;3;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;08;1786.4427297
5571608;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;2058.6373991
5571608;1;5;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;08;2058.6373991
5571609;1;2;1;80;;1;;;;2;;;;1;4;9;;2;2;;2;;1;10;;08;2183.3824758
5571610;1;4;1;80;;1;1;24;450000;2;;;;1;2;2;;2;2;;2;;1;10;;08;985.36606773
5571610;1;5;1;80;;1;2;;1100000;2;;;;2;;;.;2;2;;2;;1;10;;08;985.36606773
5571611;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1729.0634752
5571612;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;2089.7753481
5571612;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;08;2089.7753481
5571613;1;1;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;08;2314.7578192
5571614;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;2529.2053011
5571614;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;2529.2053011
5571616;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;08;912.96157117
5571618;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1373.8625268
5571620;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;08;1189.0097133
