DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
6,001,714;1;1;1;70;15;1;12;48;908,500;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;01;97;62;1;1;11;0113;15;135.20939594
6,001,720;1;1;1;70;15;1;36;40;1,800,000;1;;2;55;1;;6;2;2;;2;;;;;;;;;;;1;2;;64;11;44;1;2;11;6412;15;139.64503058
6,001,728;1;2;1;70;15;1;3;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;1;11;;15;173.46747182
6,001,734;1;3;1;70;15;1;52;48;2,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;11;;15;106.44011255
6,001,739;1;4;1;70;15;1;8;40;908,700;1;;2;10;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;54;53;1;1;11;5611;15;153.22519904
6,001,740;1;1;1;70;15;1;2;48;908,000;1;;2;2;1;;2;2;1;;2;;;;;;;;;;;1;1;908000;47;45;45;1;1;11;4771;15;110.86477059
6,001,744;1;2;1;70;15;1;96;48;1,200,000;1;;2;192;1;;7;2;2;;2;;;;;;;;;;;1;2;;11;39;03;1;2;11;1101;15;120.69536844
6,001,748;1;1;1;70;15;1;4;48;908,526;1;;2;4;1;;5;2;1;;2;;;;;;;;;;;1;1;800000;56;58;53;1;1;11;5611;15;128.80287988
6,001,751;1;2;1;70;15;1;12;48;1,200,000;1;;2;12;4;;8;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;11;8610;15;127.8520746
6,001,758;1;5;1;70;15;1;40;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;15;71.846718295
6,001,771;1;2;1;70;15;1;48;48;2,000,000;1;;2;48;1;;5;2;1;;2;;;;;;;;;;;1;2;;42;02;02;1;2;11;4210;15;198.85551548
6,001,790;1;3;1;70;15;1;24;48;1,500,000;1;;2;48;1;;4;2;1;;2;;;;;;;;;;;1;2;;41;02;02;1;2;11;4111;15;144.39531172
6,001,826;1;2;1;70;15;1;12;48;908,526;1;;2;12;1;;2;2;2;;2;;;;;;;;;;;1;2;;52;97;58;1;1;11;5221;15;128.27472322
6,001,827;1;1;1;70;15;1;6;48;908,526;1;;2;6;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;54;1;1;11;8121;15;141.45940192
6,001,849;1;3;1;70;15;1;204;48;3,000,000;2;;2;208;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;11;8544;15;137.460639
6,001,849;1;4;1;70;15;1;104;48;3,000,000;4;;2;104;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;32;32;1;2;11;8412;15;137.460639
6,001,854;1;3;1;70;15;1;36;40;2,500,000;1;;2;40;1;;6;2;4;;2;;;;;;;;;;;1;2;;69;12;12;1;2;11;6920;15;156.93206186
6,001,876;1;2;1;70;15;1;48;48;1,200,000;1;;2;48;1;;5;2;2;;2;;;;;;;;;;;1;2;;85;03;59;1;2;11;8530;15;86.54604108
6,001,881;1;1;1;70;15;1;24;48;908,526;1;;2;50;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;59;59;1;2;11;4773;15;83.388097835
6,001,888;1;2;1;70;15;1;50;48;908,000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;58;53;1;2;11;5611;15;173.46747182
6,001,903;1;3;1;70;15;1;52;40;2,000,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;12;;1;2;11;;15;88.80812647
6,001,914;1;1;1;70;15;1;20;48;908,526;1;;2;20;1;;2;2;1;;2;;;;;;;;;;;1;2;;55;55;55;1;2;11;5511;15;157.45371947
6,001,915;1;3;1;70;15;1;6;48;908,526;1;;2;6;1;;3;2;1;;2;;;;;;;;;;;1;1;500000;56;53;53;1;1;11;5611;15;90.126632943
6,001,924;1;3;1;70;15;1;8;40;908,526;1;;2;8;2;;9;2;8;;2;;;;;;;;;;;1;2;;84;39;39;1;1;11;8412;15;69.780770514
6,001,939;1;2;1;70;15;1;60;40;908,526;1;;2;60;1;;4;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;2;11;8512;15;186.65215052
6,001,940;1;1;1;70;15;1;12;40;908,000;1;;2;36;1;;5;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;11;5611;15;136.06443872
6,001,941;1;2;1;70;15;1;3;48;1,600,000;2;;2;46;2;;9;2;2;;2;;;;;;;;;;;1;2;;84;21;21;1;1;11;8412;15;165.03307425
6,001,942;1;2;1;70;15;1;10;48;1,200,000;1;;2;28;1;;9;2;7;;2;;;;;;;;;;;1;2;;61;03;03;1;1;11;6120;15;103.95599371
6,001,948;1;2;1;70;15;1;52;48;800,000;1;;2;52;3;;1;2;7;;2;;;;;;;;;;;1;2;;97;53;54;1;2;11;9700;15;127.8520746
6,001,977;1;2;1;70;15;1;48;48;1,500,000;1;;2;48;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;08;86;1;2;11;5630;15;147.10146401
6,001,993;1;1;1;70;15;1;20;40;908,000;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4711;15;148.39407464
6,001,996;1;4;1;70;15;1;52;48;2,500,000;1;;2;52;1;;6;2;1;;2;;;;;;;;;;;1;2;;41;02;02;1;2;11;4111;15;136.39006182
6,001,997;1;2;1;70;15;1;12;48;908,526;1;;2;12;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;53;53;1;1;11;5611;15;139.86706403
6,002,006;1;2;1;70;15;1;52;40;908,000;1;;2;52;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4729;15;127.63004116
6,002,008;1;2;1;70;15;1;72;48;908,526;1;;2;72;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;55;45;1;2;11;4772;15;161.45248239
6,002,009;1;1;1;70;15;1;78;48;908,526;1;;2;78;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;59;54;1;2;11;8121;15;164.84469871
6,002,010;1;1;1;70;15;1;12;48;908,526;3;;2;12;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;11;9700;15;124.69413136
6,002,013;1;1;1;70;15;1;8;48;908,526;1;;2;8;1;;7;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;1;11;4721;15;127.8520746
6,002,017;1;6;1;70;15;1;104;40;1,200,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;18;;1;2;11;;15;117.01440146
6,002,024;1;2;1;70;15;1;104;25;908,000;1;;2;104;1;;9;2;2;;2;;;;;;;;;;;1;2;;42;03;03;1;2;11;4210;15;133.9167853
6,002,027;1;2;1;70;15;1;12;48;1,000,000;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;11;5611;15;129.91802238
6,002,032;1;1;1;70;15;1;12;48;908,526;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;39;50;1;1;11;5611;15;118.02595431
6,002,033;1;2;1;70;15;1;2;48;18,000,000;1;;2;2;1;;7;2;2;;2;;;;;;;;;;;1;1;1500000;85;13;13;1;1;11;8544;15;195.27492362
6,002,037;1;1;1;70;15;1;52;40;908,000;1;;2;52;1;;9;2;7;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4754;15;83.610131283
6,002,043;1;2;1;70;15;1;12;40;908,256;1;;2;12;1;;3;2;8;;2;;;;;;;;;;;1;2;;56;53;53;1;1;11;5611;15;127.5037702
6,002,047;1;2;1;70;15;1;52;48;1,500,000;1;;2;52;1;;7;2;2;;2;;;;;;;;;;;1;2;;86;07;07;1;2;11;8621;15;110.66863298
6,002,057;1;3;1;70;15;1;44;48;908,526;1;;2;144;1;;9;2;2;;2;;;;;;;;;1;;;2;;61;32;44;1;2;11;6120;15;151.53709865
6,002,060;1;1;1;70;15;1;24;48;1,500,000;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;77;19;39;1;2;11;7730;15;90.322770552
6,002,067;1;1;1;70;15;1;52;40;908,000;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4773;15;130.33619344
6,002,082;1;3;1;70;15;1;16;48;908,000;1;;2;58;1;;4;2;7;;2;;;;;;;;;;;1;2;;55;21;39;1;2;11;5511;15;129.91802238
6,002,092;1;2;1;70;15;1;156;48;1,200,000;2;;2;156;4;;9;2;1;;1;2;;;;1;;;;;;;2;;84;39;39;1;2;11;8412;15;141.45940192
6,002,096;1;2;1;70;15;1;96;48;908,526;1;;2;96;1;;2;2;2;;2;;;;;;;;;1;;;2;;47;45;45;1;2;11;4773;15;152.82970929
6,002,110;1;2;1;70;15;1;52;40;2,000,000;1;;2;52;1;;8;2;1;;1;2;;;;1;;;;;;;2;;42;02;02;1;2;11;4210;15;141.45940192
6,002,154;1;3;1;70;17;1;4;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;11;;17;197.45661954
6,002,162;1;1;1;70;17;1;8;48;908,526;3;;2;8;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;11;9700;17;248.78508792
6,002,178;1;3;1;70;17;1;40;40;908,526;1;;2;48;4;;1;2;2;;2;;;;;;1;;;;;;2;;47;45;45;1;2;11;4719;17;168.75722112
6,002,179;1;2;1;70;17;1;8;48;908,526;1;;2;8;4;;6;2;1;;2;;;;;;1;;;;;;2;;41;95;95;1;1;11;4111;17;213.17243575
6,002,180;1;1;1;70;17;1;1;48;908,526;4;;2;1;4;;1;2;1;;2;;;;;;;;;;;1;1;1200000;41;93;93;1;1;11;4111;17;208.2774972
6,002,182;1;2;1;70;17;1;8;48;908,526;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;17;320.66049086
6,002,182;1;7;1;70;17;1;36;48;908,526;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;38;38;1;2;11;6120;17;320.66049086
6,002,196;1;3;1;70;17;1;192;48;900,000;1;;2;192;1;;6;2;1;;2;;;;;;;;;;;1;2;;82;45;38;1;2;11;8220;17;134.46198579
6,002,215;1;2;1;70;17;1;12;48;600,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;1;11;;17;240.12927921
6,002,222;1;2;1;70;17;1;48;60;800,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;17;248.78508792
6,002,233;1;1;1;70;17;1;48;48;908,526;1;;2;48;1;;3;2;2;;1;2;;;1;;;;;;;;2;;47;45;45;1;2;11;4741;17;326.88635487
6,002,235;1;2;1;70;17;1;4;48;908,526;1;;2;4;1;;9;2;8;;2;;;;;;;;;;;1;2;;61;45;38;1;1;11;6120;17;253.38021138
6,002,245;1;8;1;70;17;1;20;48;908,526;1;;2;70;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;59;33;1;2;11;5611;17;229.13276695
6,002,249;1;4;1;70;17;1;4;48;908,526;1;;2;4;1;;9;2;8;;2;;;;;;;;;;;1;2;;61;34;34;1;1;11;6120;17;186.21548248
6,002,259;1;6;1;70;17;1;48;48;2,000,000;1;;2;48;1;;9;2;2;;2;;;;;;;;;;;1;2;;27;03;03;1;2;11;2750;17;216.66832037
6,002,265;1;2;1;70;17;1;95;48;908,526;1;;2;96;1;;7;2;1;;2;;;;;;1;;;;;;2;;62;08;02;1;2;11;6209;17;203.68237374
6,002,265;1;3;1;70;17;1;28;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;11;;17;203.68237374
6,002,266;1;4;1;70;17;1;2;48;1,300,000;1;;2;3;1;;9;2;6;;2;;;;;;;;;;;1;1;1300000;10;77;77;1;1;11;1082;17;186.21548248
6,002,277;1;1;1;70;17;1;8;48;908,526;1;;2;6;1;;9;2;6;;2;;;;;;;;;;;1;2;;61;03;38;1;1;11;6120;17;293.7037572
6,002,283;1;1;1;70;17;1;60;48;1,200,000;1;;2;200;1;;7;2;2;;2;;;;;;;;;;;1;2;;46;45;45;1;2;11;4663;17;103.84433747
6,002,283;1;4;1;70;17;1;8;24;2,300,000;4;;2;8;4;;1;2;6;;2;;;;;;;;;;;1;2;;74;16;16;1;1;11;7410;17;103.84433747
6,002,285;1;3;1;70;17;1;12;48;908,526;4;;2;12;4;;1;2;8;;2;;;;;;;;;;;1;2;;49;98;98;1;1;11;4921;17;227.31189546
6,002,301;1;2;1;70;17;1;2;48;908,526;1;;2;48;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;45;45;1;1;11;5611;17;211.18455956
6,002,305;1;2;1;70;17;1;72;48;908,526;1;;2;73;1;;9;2;2;;2;;;;;;;;;;;1;2;;10;97;77;1;2;11;1082;17;177.56830368
6,002,324;1;3;1;70;17;1;4;48;1,200,000;1;;2;4;1;;6;2;1;;1;1;;;1;;;;;;;;1;908526;14;33;33;1;1;11;1410;17;180.88699553
6,002,325;1;3;1;70;17;1;20;48;1,200,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;11;;17;142.22052724
6,002,327;1;2;1;70;23;1;26;48;908,526;1;;2;79;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4792;23;204.89586244
6,002,331;1;1;1;70;23;1;52;48;908,526;1;;2;156;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;06;06;1;2;11;4759;23;117.72316045
6,002,336;1;1;1;70;23;1;4;48;2,000,000;1;;2;4;1;;9;2;7;;2;;;;;;;;;;;1;1;2000000;86;33;33;1;1;11;8610;23;234.40369852
6,002,336;1;2;1;70;23;1;24;48;1,000,000;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;32;32;1;2;11;8610;23;234.40369852
6,002,342;1;5;1;70;23;1;52;60;500,000;3;;2;72;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;23;180.11569385
6,002,342;1;6;1;70;23;1;77;48;400,000;1;;2;77;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;55;59;1;2;11;9700;23;180.11569385
6,002,347;1;2;1;70;23;1;25;40;700,000;3;;2;25;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;54;53;1;2;11;5611;23;127.48282329
6,002,358;1;3;1;70;23;1;40;40;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;18;;1;2;11;;23;177.80080643
6,002,364;1;6;1;70;23;1;24;48;500,000;3;;2;24;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;23;165.10416458
6,002,373;1;2;1;70;23;1;52;48;908,526;1;;2;55;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;21;39;1;2;11;4719;23;156.12807016
6,002,373;1;7;1;70;23;1;9;48;908,526;1;;2;96;1;;9;2;1;;2;;;;;;;;;;;1;2;;01;32;32;1;1;11;0145;23;156.12807016
6,002,387;1;3;1;70;23;1;12;48;908,526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;32;32;1;1;11;8413;23;165.53442847
6,002,393;1;5;1;70;23;1;24;48;1,500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;11;;23;234.98374638
6,002,403;1;3;1;70;23;1;12;48;908,526;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;58;58;1;1;11;8610;23;208.17489305
6,002,406;1;1;1;70;23;1;3;48;800,000;8;;2;4;8;;4;2;1;;2;;;;;;;;;;;1;1;1600000;01;62;62;1;1;11;0141;23;146.94845519
6,002,413;1;1;1;70;23;1;40;48;908,526;1;;2;40;1;;9;2;1;;2;;;;;;;;;;;1;2;;52;39;33;1;2;11;5221;23;271.19154976
6,002,413;1;4;1;70;23;1;40;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;23;271.19154976
6,002,413;1;7;1;70;23;1;30;48;908,526;1;;2;30;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;55;55;1;2;11;4719;23;271.19154976
6,002,415;1;1;1;70;23;1;3;48;908,526;1;;2;3;1;;3;2;1;;2;;;;;;;;;;;1;1;670000;47;95;45;1;1;11;4711;23;253.73657304
6,002,416;1;3;1;70;23;1;16;48;908,526;1;;2;16;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;21;53;1;2;11;5611;23;179.48923705
6,002,417;1;3;1;70;23;1;27;48;908,526;1;;2;30;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;95;45;1;2;11;4711;23;254.67810242
6,002,421;1;4;1;70;23;1;20;40;1,500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;11;;23;184.95016845
6,002,422;1;7;1;70;23;1;40;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;23;178.67860118
6,002,428;1;2;1;70;23;1;24;48;908,526;1;;2;156;1;;3;2;2;;2;;;;;;;;;;;1;2;;56;55;53;1;2;11;5619;23;234.40369852
6,002,428;1;3;1;70;23;1;40;48;900,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;2;11;;23;234.40369852
6,002,436;1;3;1;70;23;1;30;48;908,526;1;;2;30;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4719;23;231.36702938
6,002,437;1;2;1;70;23;1;2;48;900,000;1;;2;2;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;23;210.9368417
6,002,441;1;7;1;70;23;1;24;48;900,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;23;187.34695067
6,002,444;1;4;1;70;23;1;8;48;400,000;3;;2;2;3;;1;2;1;;2;;;;;;;;;;;1;1;150000;97;54;54;1;1;11;9700;23;193.28980802
6,002,459;1;5;1;70;23;1;3;48;1,200,000;2;;2;3;1;;5;2;1;;2;;;;;;;;;;;1;1;1200000;47;45;45;1;1;11;4773;23;260.71908168
6,002,463;1;4;1;70;23;1;14;48;908,526;1;;2;14;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;39;39;1;2;11;8610;23;216.3977731
6,002,476;1;3;1;70;23;1;52;49;1,500,000;2;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;13;13;1;2;11;8413;23;97.166215203
6,002,477;1;7;1;70;23;1;24;48;908,526;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;39;39;1;2;11;8610;23;134.2767036
6,002,515;1;2;1;70;27;1;8;50;800,000;4;;2;9;4;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;27;35.13249386
6,002,515;1;3;1;70;27;1;52;40;900,000;1;;2;60;1;;6;2;1;;2;;;;;;;;;;;1;2;;88;59;59;1;2;11;8891;27;35.13249386
6,002,515;1;7;1;70;27;1;20;48;2,500,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;12;;1;2;11;;27;35.13249386
6,002,521;1;1;1;70;27;1;48;40;2,800,000;2;;2;48;1;;8;2;2;;2;;;;;;;;;;;1;2;;43;12;12;1;2;11;4322;27;107.10193579
6,002,525;1;2;1;70;27;1;24;48;908,526;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;39;43;1;2;11;4724;27;35.13249386
6,002,528;1;1;1;70;27;1;52;48;700,000;4;;2;52;4;;9;2;1;;2;;;;;;;;;;;1;2;;85;53;53;1;2;11;8530;27;35.13249386
6,002,528;1;3;1;70;27;1;52;48;1,200,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;11;;27;35.13249386
6,002,529;1;3;1;70;27;1;5;40;1,600,000;4;;2;5;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;19;19;1;1;11;8413;27;35.13249386
6,002,534;1;2;1;70;27;1;4;48;1,500,000;2;;2;4;2;;5;2;1;;2;;;;;;;;;;;1;1;1600000;93;18;18;1;1;11;9319;27;182.68896807
6,002,537;1;1;1;70;27;1;28;40;2,500,000;1;;2;28;1;;5;2;1;;2;;;;;;;;;;;1;2;;74;02;02;1;2;11;7490;27;113.3950812
6,002,537;1;3;1;70;27;1;4;40;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;1;11;;27;113.3950812
6,002,539;1;3;1;70;27;1;8;48;908,000;1;;2;8;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;11;5611;27;35.13249386
6,002,569;1;1;1;70;27;1;44;40;400,000;3;;2;48;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;27;182.68896807
6,002,570;1;1;1;70;27;1;4;48;800,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;27;182.68896807
6,002,571;1;1;1;70;27;1;28;48;600,000;4;;2;28;4;;2;2;1;;2;;;;;;;;;;;1;2;;10;45;45;1;2;11;1081;27;35.13249386
6,002,572;1;1;1;70;27;1;8;66;1,600,000;5;;2;8;5;;3;2;1;;2;;;;;;;;;1;;;2;;41;02;02;1;1;11;4111;27;35.13249386
6,002,572;1;2;1;70;27;1;52;40;908,526;4;;2;52;4;;9;2;1;;2;;;;;;;;;1;;;2;;86;33;33;1;2;11;8621;27;35.13249386
6,002,574;1;2;1;70;27;1;48;40;1,800,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;2;11;;27;35.13249386
6,002,575;1;2;1;70;27;1;8;48;400,000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;52;97;97;1;1;11;5224;27;182.68896807
6,002,581;1;2;1;70;27;1;52;40;908,526;4;;2;52;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;53;54;1;2;11;9700;27;35.13249386
6,002,583;1;1;1;70;27;1;4;40;908,526;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;27;35.13249386
6,002,586;1;1;1;70;27;1;52;40;900,000;4;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;11;5611;27;35.13249386
6,002,586;1;3;1;70;27;1;12;48;1,700,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;11;;27;35.13249386
6,002,588;1;1;1;70;27;1;8;48;908,000;4;;2;12;4;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;27;35.13249386
6,002,591;1;1;1;70;27;1;52;66;600,000;4;;2;52;4;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;11;4111;27;117.68858588
6,002,592;1;1;1;70;27;1;5;48;200,000;4;;2;5;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;1;11;8121;27;35.13249386
6,002,594;1;1;1;70;27;1;48;40;600,000;3;;2;48;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;27;36.277645298
6,002,597;1;1;1;70;27;1;4;40;2,000,000;4;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;1500000;69;03;03;1;1;11;6920;27;35.13249386
6,002,600;1;1;1;70;27;1;4;40;350,000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4771;27;35.13249386
6,002,604;1;2;1;70;27;1;30;48;1,000,000;1;;2;35;1;;6;2;7;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4741;27;35.13249386
6,002,605;1;1;1;70;27;1;30;48;2,000,000;2;;2;48;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;11;8530;27;35.13249386
6,002,607;1;1;1;70;27;1;150;48;908,000;2;;2;150;1;;5;2;2;;2;;;;;;;;;1;;;2;;85;13;13;1;2;11;8521;27;35.13249386
6,002,640;1;1;1;70;27;1;4;48;908,526;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;46;45;45;1;1;11;4632;27;35.13249386
6,002,643;1;1;1;70;27;1;52;48;908,526;1;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;2;11;9700;27;35.13249386
6,002,646;1;1;1;70;27;1;48;40;1,600,000;1;;2;48;1;;5;2;2;;2;;;;;;;;;;;1;2;;41;03;70;1;2;11;4111;27;35.13249386
6,002,658;1;4;1;70;27;1;4;55;600,000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;1;11;;27;48.863936101
6,002,674;1;1;1;70;27;1;30;48;1,000,000;4;;2;30;4;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;11;4111;27;35.13249386
6,002,684;1;1;1;70;27;1;52;40;1,500,000;2;;2;52;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;11;8530;27;35.13249386
6,002,687;1;1;1;70;27;1;52;48;908,526;1;;2;52;4;;9;2;1;;2;;;;;;;;;1;;;2;;85;59;53;1;2;11;8530;27;35.13249386
6,002,687;1;3;1;70;27;1;2;48;500,000;4;;2;2;4;;2;2;1;;2;;;;;;;;;;;1;1;300000;41;95;95;1;1;11;4111;27;35.13249386
6,002,687;1;4;1;70;27;1;52;48;200,000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;11;8121;27;35.13249386
6,002,701;1;1;1;70;27;1;2;40;908,000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;100000;81;55;55;1;1;11;8121;27;35.13249386
6,002,702;1;1;1;70;27;1;48;48;908,000;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;80;58;58;1;2;11;8010;27;182.68896807
6,002,709;1;1;1;70;27;1;12;48;300,000;3;;2;12;3;;1;2;4;;2;;;;;;;;;;;1;2;;97;54;54;1;1;11;9700;27;35.13249386
6,002,711;1;1;1;70;27;1;52;40;908,526;2;;2;52;4;;9;2;1;;2;;;;;;;;;1;;;2;;84;39;39;1;2;11;8412;27;35.13249386
6,002,712;1;1;1;70;27;1;24;48;400,000;3;;2;24;4;;1;2;1;;2;;;;;;;;;1;;;2;;47;54;45;1;2;11;4792;27;35.13249386
6,002,724;1;2;1;70;27;1;8;40;1,800,000;1;;2;12;1;;7;2;1;;2;;;;;;;;;;;1;2;;86;11;32;1;1;11;8621;27;35.13249386
6,002,728;1;1;1;70;27;1;12;40;1,500,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;1;11;;27;35.13249386
6,002,733;1;1;1;70;27;1;20;40;908,526;1;;2;20;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;40;1;2;11;4771;27;182.68896807
6,002,734;1;2;1;70;27;1;148;48;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;11;;27;35.13249386
6,002,735;1;1;1;70;27;1;4;48;908,000;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;95;03;03;1;1;11;9511;27;182.68896807
6,002,736;1;1;1;70;27;1;4;40;908,000;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;150000;87;53;59;1;1;11;8730;27;35.13249386
6,002,761;1;2;1;70;27;1;5;48;908,526;4;;2;5;4;;2;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;11;4921;27;35.13249386
6,002,769;1;2;1;70;27;1;12;55;908,526;4;;2;12;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;27;35.13249386
