directorio;secuencia_p;orden;P7250;P7310;P7320;OFICIO2;RAMA2D_D_r4;RAMA4D_D_r4;P7350;P7360;dsi;mes;area;dpto;fex_c_2011
142623;1;2;16;2;16;59;86;8621;1;7;1;07;76;76;1021,20566745777
142623;1;3;5;2;5;95;41;4111;1;3;1;07;76;76;1021,20566745777
142626;1;3;12;2;25;21;96;9609;1;7;1;07;70;70;150,731906682602
142632;1;2;13;2;13;95;43;4330;1;2;1;07;73;73;261,902794604873
142649;1;4;24;1; ; ; ; ; ; ;1;07;13;13;789,436870769245
142653;1;1;13;2;14;57;96;9602;4;1;1;07;73;73;608,8793246846
142654;2;1;4;2;4;58;80;8010;1;9;1;07;47;47;137,055467096787
142664;1;3;6;2;14;45;47;4731;1;6;1;07;20;20;132,346735724997
142664;1;4;4;2;32;38;49;4921;1;7;1;07;20;20;132,346735724997
142665;1;1;17;2;17;55;81;8121;4;1;1;07;66;66;429,249081133217
142665;1;3;32;2;32;33;47;4711;1;9;1;07;66;66;429,249081133217
142665;1;4;17;2;17;39;49;4923;1;9;1;07;66;66;429,249081133217
142668;1;1;4;2;16;41;47;4722;4;1;1;07;08;08;491,377859776076
142669;1;1;20;1; ; ; ; ; ; ;1;07;15;15;154,655847424712
142672;1;3;15;2;15;39;84;8412;4;9;1;07;17;17;123,377372782115
142679;1;1;3;2;16;53;56;5611;1;2;1;07;18;18;49,5313497963036
142680;1;2;8;1; ; ; ; ; ; ;1;07;47;47;120,900650596013
142691;1;1;8;2;4;87;45;4520;1;2;1;07;50;50;95,6171698469949
142691;1;3;24;2;25;11;35;3520;1;9;1;07;50;50;95,6171698469949
142699;1;3;6;2;20;39;64;6412;1;7;1;07;19;19;168,440500917653
142701;1;2;16;2;24;33;20;2023;1;9;1;07;05;05;1108,16799083791
142702;1;2;12;2;12;98;49;4921;4;2;1;07;15;15;157,627700306474
142706;1;2;16;2;16;33;42;4210;1;9;1;07;44;44;31,666226352559
142711;1;3;64;2;36;58;85;8544;1;9;1;07;08;08;408,423784144537
142712;1;1;12;2;15;45;47;4781;4;1;1;07;70;70;102,664179096467
142712;1;2;8;2;9;56;96;9601;4;1;1;07;70;70;102,664179096467
142712;1;3;15;2;17;54;97;9700;3;1;1;07;70;70;102,664179096467
142719;1;1;22;2;22;55;81;8121;4;1;1;07;73;73;256,289160542786
142719;1;3;20;2;20;97;52;5224;4;1;1;07;73;73;256,289160542786
142720;1;1;16;2;16;54;97;9700;3;1;1;07;27;27;134,817222835102
142723;1;2;4;2;13;21;49;4923;5;2;1;07;76;76;897,207375515753
142728;1;2;16;2;16;45;47;4774;1;2;1;07;70;70;189,469012975916
142728;1;3;32;2;32;13;85;8530;1;5;1;07;70;70;189,469012975916
142731;1;2;96;2;96;39;88;8890;1;6;1;07;20;20;130,328763823652
142736;1;1;8;2;14;21;96;9609;1;5;1;07;47;47;74,3321967737593
142736;1;2;8;2;13;53;56;5611;1;4;1;07;47;47;74,3321967737593
142737;1;1;14;2;16;41;47;4729;4;1;1;07;27;27;31,3528425197911
142737;1;2;16;2;16;95;41;4112;4;1;1;07;27;27;31,3528425197911
142744;1;1;24;2;24;45;47;4759;1;5;1;07;73;73;353,328481453023
142749;1;1;8;2;22;32;84;8412;2;9;1;07;18;18;68,6272026245344
142749;1;4;4;2;26;58;64;6412;1;7;1;07;18;18;68,6272026245344
142753;1;3;28;1; ; ; ; ; ; ;1;07;52;52;332,805866016314
142754;1;1;16;2;16;95;41;4111;1;3;1;07;52;52;112,081175807361
142759;1;1;4;2;4;61;01;0123;4;1;1;07;63;63;158,042745969586
142759;1;3;4;1; ; ; ; ; ; ;1;07;63;63;158,042745969586
142759;1;4;4;2;24;41;47;4772;4;1;1;07;63;63;158,042745969586
142763;1;4;40;2;44;45;92;9200;1;9;1;07;13;13;329,018614216688
142768;1;1;28;2;28;58;85;8530;1;9;1;07;44;44;194,751869882101
142771;1;2;24;2;24;94;32;3220;1;3;1;07;76;76;1098,11003511637
142771;1;4;8;2;24;95;41;4111;5;2;1;07;76;76;1098,11003511637
142771;1;5;8;2;22;54;97;9700;3;1;1;07;76;76;1098,11003511637
142771;1;7;1;2;13;89;23;2310;1;3;1;07;76;76;1098,11003511637
142774;1;1;15;2;20;17;90;9007;1;4;1;07;70;70;97,6732968771062
142777;1;1;8;2;14;98;49;4921;1;9;1;07;52;52;163,792035557236
142779;1;1;20;2;20;95;41;4111;1;3;1;07;73;73;463,55210902434
142782;1;2;20;2;20;33;69;6920;1;4;1;07;20;20;186,053922548614
142788;1;1;2;2;6;55;86;8610;1;7;1;07;18;18;69,2234128224355
142792;1;2;15;2;20;97;47;4771;1;9;1;07;70;70;101,284826348901
142796;1;4;16;2;16;03;93;9329;1;9;1;07;11;11;4251,88793404409
142797;1;3;10;2;16;08;62;6202;4;1;1;07;11;11;1773,5232583473
142798;1;2;50;2;50;21;82;8220;1;8;1;07;63;63;155,324282032085
142805;1;2;5;2;12;95;41;4111;4;1;1;07;13;13;345,719601038052
142809;1;3;16;2;16;33;70;7020;1;9;1;07;05;05;1886,65953453709
142812;1;2;32;2;32;13;85;8530;1;5;1;07;20;20;202,806268781495
142814;1;1;16;2;28;13;84;8422;2;9;1;07;15;15;151,339905028092
142817;1;1;12;2;14;95;42;4290;1;3;1;07;76;76;919,134153462572
142819;1;1;4;2;16;53;56;5611;4;1;1;07;63;63;100,429335584703
142824;1;2;24;2;24;13;85;8530;1;6;1;07;19;19;113,655043161343
142824;1;5;12;2;10;57;96;9602;4;3;1;07;19;19;113,655043161343
142824;1;6;10;2;10;58;80;8010;1;3;1;07;19;19;113,655043161343
142834;1;1;12;1; ; ; ; ; ; ;1;07;15;15;102,928376293401
142836;1;3;24;2;50;19;99;9900;4;9;1;07;47;47;205,791113700566
142837;1;2;8;2;14;54;97;9700;3;2;1;07;73;73;319,922887211903
142839;1;3;12;2;18;98;49;4921;4;1;1;07;76;76;1338,46411037001
142850;1;2;8;2;24;41;47;4771;4;1;1;07;44;44;28,2319306715797
142855;1;3;8;2;8;58;82;8299;1;9;1;07;54;54;425,749066682958
142859;1;2;8;2;8;32;88;8890;4;7;1;07;19;19;107,32834877893
142860;1;1;12;2;13;54;97;9700;3;1;1;07;05;05;821,358586674156
142860;1;2;20;1; ; ; ; ; ; ;1;07;05;05;821,358586674156
142861;1;1;15;2;15;98;49;4921;4;1;1;07;76;76;430,266180818584
142869;1;1;23;2;23;50;56;5611;1;4;1;07;73;73;311,658116272197
142869;1;3;20;2;20;98;49;4923;1;6;1;07;73;73;311,658116272197
142871;1;1;12;2;12;55;47;4771;1;4;1;07;76;76;881,402236271706
142872;1;6;24;2;24;87;45;4520;6;2;1;07;44;44;36,7748301223653
142875;1;1;14;2;14;95;41;4111;1;7;1;07;05;05;750,01302729998
142886;1;2;1;2;15;57;96;9602;4;3;1;07;76;76;1911,98978070388
142888;1;5;15;2;15;53;56;5611;1;3;1;07;73;73;385,097785701915
142891;1;1;16;2;16;57;96;9602;4;1;1;07;44;44;49,8127914578941
142895;1;2;10;2;15;45;47;4771;1;3;1;07;05;05;1170,26985608604
142896;1;1;5;2;14;55;81;8121;4;1;1;07;63;63;295,763382627148
142897;1;1;3;2;15;55;81;8121;4;1;1;07;63;63;139,804219231612
142898;1;2;2;1; ; ; ; ; ; ;1;07;63;63;231,400416469952
142900;1;1;7;2;16;12;86;8610;4;9;1;07;44;44;231,331999292802
142901;1;3;13;2;13;74;20;2012;1;9;1;07;76;76;897,207375515753
142907;1;3;16;2;16;37;47;4773;1;2;1;07;05;05;1599,668359856
142908;1;1;4;2;4;85;43;4321;4;1;1;07;66;66;107,312270283304
142911;1;1;14;2;14;57;96;9602;4;2;1;07;68;68;202,195095162797
142916;1;2;16;2;16;54;97;9700;3;1;1;07;47;47;176,100781185313
142919;1;2;24;2;32;55;41;4111;1;9;1;07;05;05;1272,63989733939
142923;2;1;14;2;14;53;56;5611;1;3;1;07;68;68;198,020990544333
142924;1;2;26;2;26;57;96;9602;4;1;1;07;08;08;1030,89766390937
142925;1;2;14;2;14;58;68;6820;1;9;1;07;73;73;219,952111463015
142926;1;2;13;2;14;41;47;4759;4;2;1;07;70;70;142,464731299644
142928;1;1;17;2;17;81;31;3110;1;4;1;07;66;66;429,249081133217
142929;1;3;4;2;50;40;47;4771;1;5;1;07;63;63;53,4803880547386
142940;1;5;16;2;16;97;10;1089;1;7;1;07;13;13;979,128544209816
142944;1;1;13;2;13;59;86;8622;1;2;1;07;73;73;243,989578648291
142950;1;4;16;2;16;32;53;5320;1;9;1;07;54;54;230,178185000879
142950;1;5;25;1; ; ; ; ; ; ;1;07;54;54;230,178185000879
142951;1;2;52;2;52;54;97;9700;3;1;1;07;23;23;190,661372815216
142955;1;2;15;2;16;32;47;4741;1;4;1;07;70;70;67,9095289638901
142956;1;1;17;2;17;55;81;8121;4;1;1;07;66;66;244,541124420486
142970;1;1;52;2;52;07;86;8621;1;5;1;07;70;70;48,8051090314751
142973;1;2;8;2;8;13;85;8559;1;9;1;07;23;23;333,28842369669
142974;1;2;6;2;7;95;41;4112;4;2;1;07;70;70;177,573262412087
142974;1;3;25;2;26;95;41;4112;4;2;1;07;70;70;177,573262412087
142976;1;12;6;2;10;95;41;4111;1;2;1;07;23;23;157,694684072439
142977;1;3;16;2;16;13;85;8553;1;4;1;07;70;70;61,8704963256883
142984;1;3;20;2;20;45;47;4799;4;1;1;07;23;23;192,452850998942
142986;1;2;14;2;16;79;14;1410;4;3;1;07;11;11;3691,48159127984
142989;1;1;170;2;170;79;13;1392;1;5;1;07;11;11;1894,52922190989
142990;1;3;4;2;52;39;84;8412;4;9;1;07;68;68;505,915149970815
142992;1;2;8;2;12;45;47;4772;1;6;1;07;08;08;553,031688271165
142993;1;1;48;2;122;58;84;8422;2;9;1;07;73;73;313,954956260623
142994;1;2;3;2;4;07;87;8730;1;6;1;07;63;63;155,324282032085
142995;1;4;52;2;104;54;97;9700;3;1;1;07;23;23;133,639791901546
142997;1;3;16;2;16;85;43;4321;4;1;1;07;70;70;79,1043585407331
143003;1;3;16;2;78;84;29;2910;1;9;1;07;13;13;607,252175611675
143003;1;4;26;1; ; ; ; ; ; ;1;07;13;13;607,252175611675
143004;1;2;12;2;12;33;56;5611;1;4;1;07;50;50;194,826106340493
143005;1;5;24;1; ; ; ; ; ; ;1;07;11;11;2306,2690660486
143006;1;2;12;2;12;13;85;8530;1;5;1;07;23;23;120,848437974482
143008;1;4;12;2;20;45;20;2023;1;9;1;07;23;23;223,057631592365
143012;1;2;28;2;208;13;85;8530;1;4;1;07;73;73;191,867447063785
143013;1;1;12;2;13;58;80;8010;1;6;1;07;15;15;150,932728470264
143014;1;2;13;2;13;98;49;4923;1;3;1;07;66;66;333,400977837199
143015;1;2;12;2;12;33;10;1081;1;3;1;07;17;17;289,986373215449
143017;1;2;12;2;24;59;85;8559;4;1;1;07;08;08;1351,1473441656
143018;1;2;12;2;13;79;14;1410;1;4;1;07;05;05;1229,23057662721
143021;1;4;208;2;104;39;41;4111;1;3;1;07;08;08;373,580967278727
143021;1;5;208;2;16;53;56;5611;1;3;1;07;08;08;373,580967278727
143023;1;1;12;2;20;45;47;4771;1;4;1;07;23;23;228,152103964849
143028;1;2;36;2;36;45;47;4771;1;2;1;07;05;05;975,51338337445
143032;1;1;6;2;14;95;41;4111;1;5;1;07;13;13;503,222683382624
143042;1;3;20;1; ; ; ; ; ; ;1;07;11;11;3796,91942783956
143047;1;3;8;2;12;84;45;4542;4;3;1;07;08;08;627,203599401853
143048;1;2;12;2;16;45;47;4771;1;3;1;07;11;11;5256,73177914997
143051;1;1;13;2;13;79;14;1410;1;4;1;07;05;05;1191,09337563582
143058;1;2;16;2;20;33;47;4711;1;8;1;07;17;17;206,720982899284
143063;1;1;12;2;12;54;81;8121;4;1;1;07;11;11;3741,12264140634
143066;1;2;13;2;12;55;81;8121;1;9;1;07;73;73;333,86400068009
143071;1;2;10;2;12;11;49;4921;1;7;1;07;19;19;58,5434992025537
143073;1;2;14;2;4;07;88;8810;4;1;1;07;63;63;91,6154191735351
143095;1;1;16;2;16;39;41;4111;1;9;1;07;11;11;3291,29722092731
143104;1;1;8;2;4;45;56;5619;4;1;1;07;50;50;136,810565630956
143105;2;2;12;2;12;85;43;4321;4;1;1;07;11;11;1379,25338183531
143105;2;3;12;2;12;38;64;6412;1;9;1;07;11;11;1379,25338183531
143108;1;1;8;2;8;40;47;4759;1;4;1;07;08;08;485,286871065784
143110;1;2;8;2;8;16;13;1313;1;3;1;07;05;05;1650,89163758168
143115;1;2;8;2;5;97;53;5320;1;2;1;07;50;50;191,298152455055
143123;2;3;2;2;4;54;97;9700;3;1;1;07;76;76;1211,56222393438
143125;1;3;104;2;104;41;47;4724;4;1;1;07;47;47;99,7956339467987
143128;1;1;24;2;26;97;52;5224;4;1;1;07;63;63;104,220513986995
143128;1;3;16;2;17;58;80;8010;1;9;1;07;63;63;104,220513986995
143132;1;2;8;2;8;84;45;4520;4;2;1;07;44;44;98,3426215279188
143136;1;3;4;2;14;39;55;5511;1;6;1;07;63;63;64,6194013227227
143138;1;2;12;2;12;03;95;9511;1;2;1;07;11;11;1929,32897756076
143146;1;3;6;2;144;57;96;9602;4;2;1;07;19;19;81,1982832551369
143151;1;1;20;2;20;21;84;8414;4;9;1;07;50;50;149,611846559862
143157;1;4;15;2;14;45;45;4541;1;2;1;07;17;17;213,712158447178
143158;1;3;8;2;9;95;41;4112;4;2;1;07;70;70;188,237516063494
143159;1;1;12;2;12;55;47;4711;1;9;1;07;63;63;136,504615761749
143162;1;2;6;2;24;57;96;9602;1;2;1;07;63;63;168,839491854533
143164;1;6;52;1; ; ; ; ; ; ;1;07;73;73;174,079559700526
143169;1;1;15;2;15;39;64;6499;1;9;1;07;17;17;233,209158691657
143172;1;1;6;2;15;18;93;9311;1;2;1;07;19;19;132,17140230271
143172;1;2;6;2;15;41;47;4752;4;1;1;07;19;19;132,17140230271
143173;1;2;12;2;12;39;52;5223;1;9;1;07;13;13;805,228732942085
143174;1;1;24;2;24;39;64;6412;1;9;1;07;68;68;296,903366998385
143175;1;1;12;2;14;95;41;4111;1;8;1;07;47;47;118,946794557455
143175;1;2;8;2;13;54;97;9700;3;1;1;07;47;47;118,946794557455
143179;1;3;24;2;72;45;47;4773;1;7;1;07;17;17;138,703362409983
143184;1;3;16;2;16;54;97;9700;3;1;1;07;70;70;158,060029388549
143186;1;3;104;2;40;40;47;4771;1;4;1;07;66;66;135,366534339597
143199;1;1;16;2;16;59;86;8622;1;2;1;07;17;17;597,881603862344
143202;1;1;5;2;15;95;41;4112;4;2;1;07;19;19;167,99480818097
143202;1;6;6;2;24;18;88;8890;1;4;1;07;19;19;167,99480818097
143202;1;7;6;2;15;81;31;3110;1;2;1;07;19;19;167,99480818097
143205;1;3;8;1; ; ; ; ; ; ;1;07;50;50;235,127483214456
143207;1;2;4;2;4;53;56;5611;1;4;1;07;05;05;1648,08183007899
143207;1;3;18;2;14;53;56;5619;1;2;1;07;05;05;1648,08183007899
143215;1;2;16;2;16;54;88;8890;4;1;1;07;11;11;5061,00149759957
143216;1;1;12;2;13;53;56;5611;1;8;1;07;70;70;70,9708024956612
143217;1;2;12;2;16;54;97;9700;3;1;1;07;05;05;1018,972806055
143219;1;2;4;1; ; ; ; ; ; ;1;07;68;68;275,691802364081
143219;1;5;4;2;4;21;70;7020;4;9;1;07;68;68;275,691802364081
143225;1;1;16;2;16;54;81;8121;4;1;1;07;50;50;149,734565110871
143229;1;3;12;2;12;98;49;4921;1;9;1;07;19;19;130,495907606673
143236;1;1;78;2;24;84;16;1610;1;9;1;07;08;08;476,609789027299
143238;2;2;13;2;14;54;81;8121;4;1;1;07;68;68;210,82835707413
143238;2;4;14;2;14;95;41;4111;1;4;1;07;68;68;210,82835707413
143241;1;2;4;2;16;54;97;9700;3;2;1;07;11;11;3095,28884403962
143249;1;4;8;2;8;45;61;6190;1;9;1;07;08;08;597,499540229604
143260;1;2;3;2;4;95;41;4111;4;3;1;07;27;27;34,6517218820483
143260;1;5;8;2;16;38;61;6190;1;9;1;07;27;27;34,6517218820483
143261;1;2;16;2;16;44;65;6511;4;9;1;07;17;17;357,627655528433
143261;1;3;24;1; ; ; ; ; ; ;1;07;17;17;357,627655528433
143262;1;1;20;2;20;05;74;7490;1;6;1;07;15;15;158,160042720972
143265;1;3;12;2;14;54;88;8890;4;1;1;07;63;63;41,7950984296563
143267;1;2;14;2;14;57;96;9602;4;1;1;07;63;63;40,2440872585454
143269;1;1;26;2;52;45;47;4771;1;3;1;07;11;11;5306,63581723974
143272;1;2;6;2;6;19;37;3700;4;5;1;07;11;11;4009,7201054341
143277;1;4;4;2;20;59;86;8610;1;9;1;07;08;08;576,939120114589
143278;1;2;10;2;14;42;46;4631;1;9;1;07;44;44;175,400071036396
143278;1;3;2;2;13;98;46;4632;1;9;1;07;44;44;175,400071036396
143279;1;2;13;2;14;58;80;8010;1;9;1;07;73;73;170,92998401331
143279;1;3;12;2;12;33;52;5221;1;9;1;07;73;73;170,92998401331
143286;1;2;49;2;49;53;56;5619;4;2;1;07;73;73;140,822998192784
143287;1;1;6;2;14;59;52;5221;1;4;1;07;47;47;120,210773719932
143289;1;1;4;2;24;95;41;4111;5;4;1;07;63;63;98,4121656263904
143293;1;2;22;2;22;45;47;4762;1;3;1;07;17;17;554,081573680554
143296;1;1;16;2;16;79;95;9529;4;1;1;07;70;70;58,6302927507958
143300;1;3;12;2;12;54;97;9700;3;1;1;07;50;50;416,00334798361
143301;1;4;52;2;56;33;56;5611;1;7;1;07;05;05;559,472633177249
143303;1;2;8;2;16;54;81;8121;4;1;1;07;11;11;2343,27211181576
143303;1;5;8;2;16;39;85;8544;1;9;1;07;11;11;2343,27211181576
143309;1;1;100;2;250;53;56;5619;4;1;1;07;63;63;62,6504511083294
143312;1;1;16;2;16;93;43;4330;4;1;1;07;05;05;1440,901678299
143314;1;2;10;2;13;95;55;5511;1;8;1;07;47;47;135,85264898473
143316;1;3;12;2;12;19;10;1089;1;9;1;07;19;19;211,137452126327
143316;1;4;16;2;16;18;86;8610;1;9;1;07;19;19;211,137452126327
143317;1;2;6;2;15;13;85;8512;4;5;1;07;19;19;158,969004077447
143321;1;1;12;2;13;54;97;9700;3;1;1;07;70;70;120,89495797728
143321;1;3;13;2;11;33;86;8621;1;6;1;07;70;70;120,89495797728
143322;1;2;96;2;96;53;56;5611;4;2;1;07;41;41;43,6407192660058
143331;1;2;2;2;10;41;47;4711;4;3;1;07;19;19;72,9741725425849
143331;1;3;2;2;10;41;47;4711;4;3;1;07;19;19;72,9741725425849
143333;1;3;20;2;20;02;41;4112;1;6;1;07;66;66;223,72367998969
143341;1;1;8;2;12;39;46;4632;1;9;1;07;47;47;152,572473636641
143341;1;3;9;1; ; ; ; ; ; ;1;07;47;47;152,572473636641
143342;1;5;48;2;24;53;56;5629;1;9;1;07;44;44;72,4254086732409
143347;1;2;4;2;16;45;47;4772;1;3;1;07;11;11;3066,64387276738
143351;1;1;6;2;15;53;56;5611;1;2;1;07;19;19;212,877415596719
143351;1;2;6;2;15;53;56;5611;1;2;1;07;19;19;212,877415596719
143355;1;1;16;2;16;44;61;6120;1;9;1;07;50;50;158,517315609957
143358;1;2;4;2;4;45;92;9200;1;9;1;07;50;50;381,120615413245
143374;1;1;12;2;10;16;73;7310;1;4;1;07;19;19;222,09523570693
143377;1;2;23;2;23;12;69;6910;4;1;1;07;73;73;145,54582094075
143377;1;3;24;2;24;98;49;4921;4;1;1;07;73;73;145,54582094075
143378;1;2;4;2;5;95;41;4112;4;3;1;07;27;27;42,5599112803158
143380;1;3;20;2;20;45;47;4772;1;9;1;07;13;13;273,157839875423
143382;1;1;16;2;16;44;79;7911;1;4;1;07;50;50;294,240905507727
143384;1;1;10;2;13;41;20;2023;4;1;1;07;70;70;161,320613604372
143390;1;1;16;2;16;06;86;8621;1;7;1;07;68;68;948,007241994845
143390;1;2;8;2;8;59;86;8610;1;9;1;07;68;68;948,007241994845
143395;1;1;24;2;24;98;49;4923;4;1;1;07;17;17;60,961673238419
143399;1;1;10;2;12;01;72;7210;1;8;1;07;17;17;202,678798237383
143404;1;3;26;2;26;08;85;8544;1;8;1;07;13;13;321,320090624546
143409;1;2;48;2;48;19;88;8890;4;9;1;07;52;52;41,0239902747443
143411;1;1;20;2;20;77;10;1081;1;4;1;07;41;41;32,7183294497614
143411;1;2;8;2;8;54;97;9700;3;1;1;07;41;41;32,7183294497614
143412;1;1;12;2;8;53;55;5511;4;3;1;07;19;19;124,504682819951
143419;1;3;10;2;12;02;94;9499;1;9;1;07;47;47;122,757519957982
143425;1;2;24;2;25;21;61;6190;1;1;1;07;17;17;188,869231236746
143426;1;3;15;2;15;59;47;4773;1;7;1;07;17;17;293,17993582827
143427;1;1;52;2;13;45;47;4771;1;4;1;07;05;05;1191,09337563582
143427;1;2;15;2;12;97;41;4111;1;2;1;07;05;05;1191,09337563582
143429;1;1;3;2;96;58;84;8422;2;9;1;07;18;18;49,0501242705348
143430;1;1;10;2;112;45;47;4792;4;1;1;07;73;73;281,606582927751
143435;1;2;108;2;108;19;88;8890;1;7;1;07;13;13;376,850798722034
143437;1;5;14;2;14;39;46;4649;1;9;1;07;17;17;46,7866120119933
143438;1;1;20;2;35;54;88;8890;4;1;1;07;70;70;129,166139990878
143439;1;2;20;2;20;11;22;2229;1;8;1;07;05;05;630,252669997239
143445;1;3;4;2;24;95;41;4112;4;1;1;07;54;54;192,810989117726
143449;1;3;24;2;12;40;47;4759;1;2;1;07;52;52;124,957741594167
143451;1;4;26;1; ; ; ; ; ; ;1;07;13;13;216,056354134703
143455;1;1;16;2;16;41;47;4771;4;1;1;07;41;41;101,157166872074
143457;1;2;32;1; ; ; ; ; ; ;1;07;27;27;23,2597563133577
143457;1;3;30;2;30;57;96;9602;4;3;1;07;27;27;23,2597563133577
143459;1;4;20;2;24;39;88;8890;4;7;1;07;70;70;42,4979074037424
143465;1;1;12;2;12;98;49;4921;4;1;1;07;15;15;69,1541663431983
143468;1;2;14;2;14;41;56;5619;4;1;1;07;08;08;1213,07887150955
143468;1;3;14;2;14;45;56;5619;4;1;1;07;08;08;1213,07887150955
143468;1;5;14;2;14;54;97;9700;3;1;1;07;08;08;1213,07887150955
143469;1;9;48;2;54;40;47;4721;1;2;1;07;44;44;112,839449462014
143471;1;2;16;2;16;45;46;4659;1;3;1;07;76;76;620,095079410899
143475;1;3;32;2;32;85;43;4321;4;1;1;07;73;73;200,77549891581
143487;1;4;2;1; ; ; ; ; ; ;1;07;76;76;500,001555597922
143493;1;3;8;2;28;99;96;9609;4;1;1;07;54;54;197,774707716423
143499;1;1;20;2;20;55;81;8121;4;1;1;07;41;41;135,238788430759
143506;1;3;16;2;16;09;70;7020;4;1;1;07;19;19;114,105722953642
143508;1;2;16;2;16;13;85;8512;1;5;1;07;52;52;70,8596195654674
143509;1;3;12;2;90;39;79;7911;1;4;1;07;47;47;178,502195497436
143513;1;1;208;2;208;13;85;8530;2;9;1;07;52;52;131,687259418487
143513;1;2;52;2;26;19;94;9499;1;6;1;07;52;52;131,687259418487
143515;1;2;52;2;158;54;97;9700;3;1;1;07;27;27;100,016952147438
143521;1;5;24;2;78;45;47;4792;4;1;1;07;76;76;1200,78599485166
143524;1;2;24;2;24;02;84;8412;4;9;1;07;73;73;159,63449503438
143529;1;2;20;2;25;21;86;8621;1;7;1;07;70;70;177,733609364583
143536;1;1;16;2;16;03;43;4321;4;1;1;07;05;05;529,082033913172
143539;1;3;20;2;20;97;84;8413;2;9;1;07;41;41;110,383577279985
143544;1;1;6;2;24;53;56;5611;1;2;1;07;15;15;69,2630152701055
143550;1;3;17;2;17;19;88;8890;1;8;1;07;47;47;173,359818433768
143551;1;3;4;2;12;02;42;4290;4;9;1;07;52;52;63,9600965816466
143557;1;1;4;2;12;54;81;8121;4;1;1;07;63;63;65,8925504967509
143557;1;3;20;1; ; ; ; ; ; ;1;07;63;63;65,8925504967509
143563;1;2;15;2;15;45;47;4771;1;3;1;07;73;73;366,14603520379
143564;1;7;9;2;190;33;64;6412;1;9;1;07;08;08;1399,03313540003
143565;1;2;26;2;104;33;47;4771;1;3;1;07;70;70;75,6407921607307
143569;1;1;20;2;20;45;47;4781;4;1;1;07;41;41;30,9466869507273
143569;1;4;20;2;20;45;46;4642;1;5;1;07;41;41;30,9466869507273
143569;1;6;8;2;8;53;56;5611;1;4;1;07;41;41;30,9466869507273
143570;1;2;16;2;16;95;41;4111;1;3;1;07;17;17;125,924929758661
143574;1;3;16;2;24;95;41;4111;1;4;1;07;05;05;1432,65871088014
143577;1;2;28;1; ; ; ; ; ; ;1;07;11;11;2428,85363435377
143580;1;1;36;2;36;11;84;8412;2;9;1;07;41;41;114,148124944313
143580;1;2;2;2;2;03;47;4752;1;4;1;07;41;41;114,148124944313
143587;1;2;4;2;4;54;88;8890;4;1;1;07;54;54;288,362115098323
143591;1;3;1;2;1;59;97;9700;3;1;1;07;17;17;29,6930909930832
143597;1;2;16;2;16;45;47;4792;4;1;1;07;54;54;234,305685599031
143599;1;1;12;2;16;95;42;4290;1;7;1;07;17;17;95,632665669646
143602;1;4;52;2;52;05;01;0145;1;9;1;07;54;54;159,07937338209
143605;1;1;24;2;24;80;15;1522;4;1;1;07;54;54;156,742357456571
143611;1;2;52;2;54;51;56;5630;4;1;1;07;54;54;224,808408695471
143613;1;3;24;1; ; ; ; ; ; ;1;07;73;73;175,272224661958
143616;1;2;12;2;12;39;82;8299;1;9;1;07;63;63;57,0239273115251
143616;1;3;5;2;13;45;47;4772;1;4;1;07;63;63;57,0239273115251
143618;1;4;12;2;12;83;47;4752;1;4;1;07;05;05;636,365001080293
143621;1;4;36;2;36;12;69;6910;1;4;1;07;73;73;112,658398554227
143621;1;5;16;2;16;53;56;5611;1;3;1;07;73;73;112,658398554227
143623;1;3;4;2;24;77;10;1081;1;2;1;07;76;76;1176,37561205922
143624;1;2;8;2;312;45;47;4771;1;2;1;07;54;54;177,920145983263
143628;1;1;28;2;28;95;41;4111;1;3;1;07;11;11;4146,66115019433
143629;1;2;19;2;24;19;41;4112;1;9;1;07;05;05;1674,75871358447
143632;1;2;52;2;52;45;47;4711;1;9;1;07;11;11;2080,17351143083
143641;1;2;40;2;52;45;47;4771;1;6;1;07;05;05;961,079733405093
143648;1;3;16;2;18;03;43;4322;1;4;1;07;08;08;312,64629317843
143653;1;3;20;2;24;13;85;8513;1;7;1;07;18;18;121,256212555474
143656;1;3;34;2;34;02;33;3312;1;8;1;07;15;15;144,343719177235
143660;1;3;24;1; ; ; ; ; ; ;1;07;52;52;104,647715994534
143662;1;2;36;2;36;95;42;4210;1;9;1;07;47;47;105,953406093263
143666;1;1;12;2;20;54;97;9700;3;1;1;07;18;18;44,7443536090578
143667;1;1;16;2;18;03;41;4112;1;5;1;07;08;08;402,73410481435
143670;1;1;3;2;54;61;01;0161;4;1;1;07;54;54;147,417975230532
143671;1;2;8;2;12;54;97;9700;3;1;1;07;18;18;115,911516974621
143671;1;3;16;2;16;95;41;4111;1;2;1;07;18;18;115,911516974621
143674;1;2;12;2;12;99;45;4520;1;4;1;07;50;50;387,500721972588
143674;1;3;8;1; ; ; ; ; ; ;1;07;50;50;387,500721972588
143676;1;2;14;2;14;21;73;7310;5;5;1;07;70;70;139,124527201059
143678;1;1;20;2;20;45;47;4761;1;3;1;07;18;18;84,0577338925249
143679;1;1;8;2;12;99;45;4520;1;7;1;07;76;76;1688,07278023288
143679;1;2;6;2;12;53;56;5611;1;6;1;07;76;76;1688,07278023288
143683;1;1;27;2;20;03;47;4773;1;5;1;07;18;18;81,2315899637026
143683;1;2;30;2;20;32;47;4711;1;9;1;07;18;18;81,2315899637026
